股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002115.SZ,三维通信,9.38,20250321,293997370.18,234056492.08,59940878.1,日涨幅偏离值达7%的证券,单日榜,4396,9.964830012,卫星通信+海洋通信+机器人概念+营销,0.7961176385241093,1/60,7055594100.000,8.51,9.38,8.36,9.38,11.958,169432580,002115
603280.SH,南方路机,28,20250321,75644416.52,53765988.71,21878427.81,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,574,10.019646365,海工装备+工程机械+AI分拣机器人,0.7107727335802048,2/60,782366680.000,24.96,28,24.72,28,12.888,9215656,603280
001382.SZ,新亚电缆,29.91,20250321,123521519.83,80646242.23,42875277.6,无价格涨跌幅限制的证券,单日榜,1,304.189189189,,0.6528922437239413,3/60,1798772200.000,37,37,28.7,29.91,112.162,48372245,001382
003007.SZ,直真科技,38.89,20250321,92979718.0,49872804.0,43106914.0,日振幅值达15%的证券,单日榜,1086,10.014144272,华为昇腾+算力调度,0.5363836874618183,5/60,2873749800.000,34.86,38.89,33.8,38.89,14.399,13005310,003007
600097.SH,开创国际,11.73,20250321,52057740.0,26916831.0,25140909.0,日涨幅偏离值达7%的证券,单日榜,6729,10.037523452,远洋捕捞+上海国资,0.5170572329878323,6/60,2826185800.000,11.73,11.73,11.73,11.73,0.000,6427400,600097
600097.SH,开创国际,11.73,20250321,60108666.0,27784830.0,32323836.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6729,10.037523452,远洋捕捞+上海国资,0.4622433311030393,8/60,2826185800.000,11.73,11.73,11.73,11.73,0.000,6427400,600097
002789.SZ,建艺集团,10.4,20250321,45969310.0,19969189.5,26000120.5,日振幅值达15%的证券,单日榜,2194,10.052910053,建筑装饰+珠海国资+退市风险博弈+应收账款保理,0.4344026373247717,10/60,1367389800.000,8.79,10.4,8.79,10.4,17.037,32683978,002789
601608.SH,中信重工,5.26,20250321,295190123.7,127457735.23,167732388.47,日涨幅偏离值达7%的证券,单日榜,3087,10.041841004,风电+特种机器人+央企,0.4317818415887605,11/60,23935987000.000,4.85,5.26,4.85,5.26,8.577,171325141,601608
603028.SH,赛福天,8.31,20250321,36337968.0,14546655.0,21791313.0,日涨幅偏离值达7%的证券,单日榜,2180,10.066225166,深海科技+光伏+国企,0.4003155872667398,12/60,2385302400.000,8.31,8.31,8.31,8.31,0.000,7125240,603028
002278.SZ,神开股份,11.29,20250321,123804495.52,45351994.94,78452500.58,日涨幅偏离值达7%的证券,单日榜,3791,10.038986355,聚焦深海领域+海工装备+商业航天,0.36631945188673387,13/60,3773191600.000,10.73,11.29,10.73,11.29,5.458,129928323,002278
000555.SZ,神州信息,15.96,20250321,289846462.15,88444215.65,201402246.5,日涨幅偏离值达7%的证券,单日榜,7516,9.993108201,智能综合信贷系统+AI智能体+金融信创+量子科技,0.3051416084017226,15/60,15517745000.000,15.96,15.96,15.18,15.96,5.376,136066390,000555
601890.SH,亚星锚链,10.38,20250321,262106775.74,73853044.16,188253731.58,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3456,9.957627119,海工装备+海洋石油+海上风电,0.28176701632948026,16/60,9958572000.000,9.89,10.38,9.7,10.38,7.203,169102967,601890
002406.SZ,远东传动,10.88,20250321,333495663.19,85752280.69,247743382.5,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3605,10.010111223,参股黄河信产+非等速传动轴+机器人+工业互联网,0.2571316216521382,18/60,6552066900.000,10.88,10.88,10.18,10.88,7.078,341355440,002406
002306.SZ,中科云网,3.4,20250321,51200812.0,12051464.0,39149348.0,日振幅值达15%的证券,单日榜,3731,5.919003115,,0.2353764233270363,19/60,2764687500.000,3.13,3.52,3.02,3.4,15.576,168085900,002306
600797.SH,浙大网新,14.15,20250321,573029185.66,116232407.84,456796777.82,日换手率达20%的证券,单日榜,6771,4.044117647,,0.2028385477541193,21/60,14539498000.000,13.5,14.9,13.45,14.15,10.662,414578933,600797
001239.SZ,永达股份,19.8,20250321,162688243.08,28895408.88,133792834.2,日换手率达20%的证券,单日榜,307,10,机器人+风电+工程机械,0.177612151517249,22/60,2257200000.000,19.15,19.8,18.16,19.8,9.111,41882894,001239
600610.SH,中毅达,7.96,20250321,187653508.86,27807830.22,159845678.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7949,8.743169399,,0.1481871049943766,24/60,5641464600.000,7.1,8,7.02,7.96,13.388,123932942,600610
600243.SH,青海华鼎,3.97,20250321,68854715.0,7210771.1,61643943.9,日换手率达20%的证券,单日榜,5900,9.972299169,减速器+工业母机+退市风险警示风险,0.10472443463022103,27/60,1742234500.000,3.96,3.97,3.83,3.97,3.878,152281681,600243
001318.SZ,阳光乳业,15.81,20250321,79406088.87,1501490.4,77904598.47,日换手率达20%的证券,单日榜,689,-4.239854634,,0.018909008381689355,33/60,1218318600.000,16.51,17.54,15.51,15.81,12.296,50232589,001318
