股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
605366.SH,宏柏新材,7.77,20240409,24143893.5,17159580.37,6984313.13,日涨幅偏离值达7%的证券,单日榜,0.7107213411954456,1/77,功能性硅烷+气凝胶+光伏,10.057,886,4710265900.000,7.48,7.77,7.45,7.77,4.533,6445725.00,605366
002341.SZ,新纶新材,3.86,20240409,93880149.91,62361082.91,31519067.0,日涨幅偏离值达7%的证券,单日榜,0.6642627112311137,2/77,固态电池+折叠屏+AI手机,9.972,3450,4442005300.000,3.45,3.86,3.45,3.86,11.681,96912791.00,002341
001217.SZ,华尔泰,13.02,20240409,84212142.0,46684189.0,37527953.0,日涨幅偏离值达7%的证券,单日榜,0.554364108206629,6/77,化工+锂电池+烟花原料,9.966,610,1730733000.000,11.84,13.02,11.84,13.02,9.966,34702103.00,001217
001299.SZ,美能能源,13.44,20240409,48193142.23,25863448.91,22329693.32,日换手率达20%的证券,单日榜,0.5366624318988715,7/77,,-3.725,350,689007500.000,12.88,13.68,12.88,13.44,5.731,15607540.00,001299
000949.SZ,新乡化纤,4.15,20240409,206385435.95,102391374.77,103994061.18,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.49611724925593037,10/77,,9.499,5929,5824161100.000,3.76,4.17,3.71,4.15,12.137,134502640.00,000949
600768.SH,宁波富邦,11.66,20240409,49980041.17,23391027.17,26589014.0,日振幅值达15%的证券,单日榜,0.46800736098713386,11/77,工业金属+铝型材,10.000,6644,1559492400.000,10.25,11.66,10.02,11.66,15.472,25068477.00,600768
600193.SH,创兴资源,5.29,20240409,50661008.31,23268574.77,27392433.54,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.45929947993962456,12/77,,5.169,6029,2250223200.000,4.96,5.53,4.69,5.29,16.700,48428523.00,600193
600193.SH,创兴资源,5.29,20240409,45317280.11,19749779.71,25567500.4,日振幅值达15%的证券,单日榜,0.43581123275847017,13/77,,5.169,6029,2250223200.000,4.96,5.53,4.69,5.29,16.700,48428523.00,600193
603026.SH,胜华新材,45.97,20240409,258037941.23,111891429.56,146146511.67,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.433623943155966,14/77,锂电池+硅基负极产品+电解液溶剂+国企改革,10.002,2155,9317199600.000,41.37,45.97,41.00,45.97,11.893,10290515.00,603026
603963.SH,大理药业,10.30,20240409,28520948.6,11823548.45,16697400.15,日涨幅偏离值达7%的证券,单日榜,0.41455663399638815,15/77,中药注射剂,10.043,1586,2262910000.000,9.49,10.30,9.46,10.30,8.974,22799719.00,603963
603900.SH,莱绅通灵,8.21,20240409,79572474.6,32260968.6,47311506.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.40542874608552143,16/77,珠宝首饰+开辟“欧金”新赛道,10.054,1792,2795290200.000,8.15,8.21,7.93,8.21,3.753,34906168.00,603900
600067.SH,冠城大通,2.18,20240409,27658013.4,9950221.2,17707792.2,日涨幅偏离值达7%的证券,单日榜,0.3597590707653645,18/77,房地产+锂电池+氢能源+电磁线,10.101,6529,3033837900.000,1.98,2.18,1.98,2.18,10.101,54616238.00,600067
603900.SH,莱绅通灵,8.21,20240409,69663413.6,22481118.6,47182295.0,日涨幅偏离值达7%的证券,单日榜,0.32271055118091435,21/77,珠宝首饰+开辟“欧金”新赛道,10.054,1792,2795290200.000,8.15,8.21,7.93,8.21,3.753,34906168.00,603900
600094.SH,大名城,4.10,20240409,144562879.17,43604850.93,100958028.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.30163241891939974,23/77,房地产+金融投资,9.920,6491,9334080300.000,3.83,4.10,3.74,4.10,9.652,123896912.00,600094
002089.SZ,新海退,0.23,20240409,7688262.0,2227063.0,5461199.0,退市整理证券,单日榜,0.28967053932345177,25/77,,4.546,4218,273496700.000,0.22,0.24,0.20,0.23,18.182,110575160.00,002089
600200.SH,江苏吴中,13.21,20240409,150649835.82,34734515.78,115915320.04,日振幅值达15%的证券,单日榜,0.23056457772381264,28/77,,7.137,6068,9373262900.000,11.72,13.36,11.35,13.21,16.302,117564187.00,600200
603335.SH,迪生力,5.56,20240409,26179459.0,5624093.4,20555365.6,日涨幅偏离值达7%的证券,单日榜,0.21482848060381998,30/77,汽车零部件+动力电池回收+一体化压铸,10.099,1654,2380484000.000,4.95,5.56,4.94,5.56,12.277,15947491.00,603335
002709.SZ,天赐材料,25.31,20240409,335989958.79,39862988.42,296126970.37,日涨幅偏离值达7%的证券,单日榜,0.11864339209290213,32/77,电解液龙头+固态电池+行业周期或见底,9.996,2482,35054743000.000,22.80,25.31,22.80,25.31,10.908,79303710.00,002709
000888.SZ,峨眉山A,11.66,20240409,50314841.0,5558443.0,44756398.0,日涨幅偏离值达7%的证券,单日榜,0.11047322995614753,34/77,四川旅游+国企+业绩增长,10.000,6416,6143806800.000,10.50,11.66,10.49,11.66,11.038,44977117.00,000888
605198.SH,安德利,45.30,20240409,96387588.98,8665792.98,87721796.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.08990569296009794,35/77,,2.466,859,12255280800.000,43.00,46.52,39.79,45.30,15.223,5821086.00,605198
002716.SZ,金贵银业,3.76,20240409,188262801.49,16052411.39,172210390.1,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0852659753437944,36/77,,3.581,2479,8311401400.000,3.72,3.98,3.65,3.76,9.091,300344490.00,002716
603373.SH,安邦护卫,37.94,20240409,15789235.4,1111030.95,14678204.45,日换手率达20%的证券,单日榜,0.07036635542212512,37/77,,4.547,71,999384670.000,36.36,38.18,36.01,37.94,5.980,6480589.00,603373
000803.SZ,山高环能,5.24,20240409,48937321.88,949570.94,47987750.94,日振幅值达15%的证券,单日榜,0.01940381907960673,41/77,,-6.595,6333,2391228000.000,6.03,6.17,5.20,5.24,17.291,80614432.00,000803
