股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002467.SZ,二六三,3.84,20240220,41939469.02,34057122.42,7882346.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8120542108856675,2/175,视频技术+AIGC+虚拟数字人+通信服务+不涉及退市情形,10.029,3264,5236445300.000,3.84,3.84,3.84,3.84,0.000,6844970.00,002467
603825.SH,华扬联众,8.66,20240220,39319298.0,28522180.0,10797118.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7253990139905346,3/175,Sora概念+广告营销+华为+AIGC+上海数据交易中心,10.038,1590,2193894500.000,8.66,8.66,8.66,8.66,0.000,1622000.00,603825
603928.SH,兴业股份,9.21,20240220,32474878.79,19382176.15,13092702.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5968359812929728,6/175,功能新材料+风电+锂电池+增持,10.036,1746,1856736000.000,8.37,9.21,8.30,9.21,10.872,4740157.00,603928
605398.SH,新炬网络,20.13,20240220,41613411.5,24261592.1,17351819.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5830233865829529,7/175,拟回购+数据中心+华为鲲鹏,10.000,744,2347489900.000,20.13,20.13,20.13,20.13,0.000,196562.00,605398
003005.SZ,竞业达,23.46,20240220,44305465.18,24613138.26,19692326.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.555532780436998,8/175,多模态AI+教育信息化+算力基地+信创,9.986,824,1731800700.000,22.18,23.46,22.14,23.46,6.189,1746133.00,003005
600080.SH,金花股份,6.34,20240220,10480779.92,5725695.0,4755084.92,日涨幅偏离值达7%的证券,单日榜,0.5463042868664683,9/175,中医药+流感+医疗器械,10.069,6471,2366533600.000,5.85,6.34,5.85,6.34,8.507,3609530.00,600080
603363.SH,傲农生物,3.15,20240220,30423068.67,16396004.05,14027064.62,日涨幅偏离值达7%的证券,单日榜,0.5389332755300914,11/175,猪肉+预重整+小盘股,10.140,1551,2322983300.000,2.83,3.15,2.78,3.15,12.937,43210984.00,603363
603221.SH,爱丽家居,8.25,20240220,47373399.55,25507737.41,21865662.14,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5384400877348479,12/175,PVC弹性地板+增持+外销,10.000,949,1980000000.000,7.51,8.25,7.43,8.25,10.933,5277615.00,603221
002256.SZ,兆新股份,2.15,20240220,51914193.65,26215315.53,25698878.12,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.504973951955045,13/175,投资人工智能机器人公司+锂电原料+光伏发电+充电桩,10.256,3805,3094637000.000,2.15,2.15,2.05,2.15,5.128,63605455.00,002256
000017.SZ,深中华A,11.07,20240220,121665860.12,61278561.7,60387298.42,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,0.5036627500891414,15/175,锂电池+自行车+重整预期+年报扭亏,10.040,7765,3354043600.000,9.88,11.07,9.79,11.07,12.724,98990687.00,000017
002362.SZ,汉王科技,19.34,20240220,102429839.22,51313090.17,51116749.05,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5009584175934236,16/175,多模态AI+鸿蒙概念,10.011,3394,4004023900.000,19.34,19.34,18.55,19.34,4.494,14235593.00,002362
002548.SZ,金新农,4.16,20240220,101264061.45,50488230.26,50775831.19,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.49857994570886327,17/175,,4.261,3161,3314375100.000,4.00,4.38,3.92,4.16,11.529,37667392.00,002548
