股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002920.SZ,德赛西威,106.12,20260521,535050999.98,388584417.18,146466582.8,日涨幅偏离值达7%的证券,单日榜,2035,10.00310977505961,智能驾驶+英伟达合作+机器人域控,0.7262567814928392,3/72,63313505000.000,96.48,106.12,96.48,106.12,9.993,31929435,002920
002703.SZ,浙江世宝,19.92,20260521,271523506.0,188466208.49,83057297.51,日涨幅偏离值达7%的证券,单日榜,3288,9.994478188845955,无人驾驶+线控转向+定点车企,0.6941064192431281,5/72,11674077600.000,18.45,19.92,18.45,19.92,8.117,68559360,002703
600382.SH,广东明珠,8.86,20260521,65423379.2,38971255.2,26452124.0,日涨幅偏离值达7%的证券,单日榜,6139,10.062111801242219,铁矿扩产+尾矿回收+业绩补偿,0.5956778093174374,6/72,6152455700.000,8.2,8.86,8.17,8.86,8.571,37543028,600382
001896.SZ,豫能控股,16.37,20260521,1080211635.77,588954244.44,491257391.33,日涨幅偏离值达7%的证券,单日榜,6862,10.013440860215056,参股算力+火电+绿电储备+河南国资,0.5452211630919711,7/72,24977040000.000,14.88,16.37,14.61,16.37,11.828,290881580,001896
600936.SH,北投科技,5.79,20260521,194567618.6,94027267.51,100540351.09,日涨幅偏离值达7%的证券,单日榜,2368,10.076045627376432,智慧交通+机器人概念+AI应用+广西国资,0.4832626733398278,9/72,9675241900.000,5.02,5.79,5.02,5.79,14.639,238066242,600936
600156.SH,华升股份,13.04,20260521,207501219.1,95828128.38,111673090.72,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,6784,10.042194092827,算力租赁+液冷+拟收购易信科技+湖南国资,0.46181959217221774,10/72,5243523600.000,10.96,13.04,10.96,13.04,17.553,97634995,600156
000725.SZ,京东方A,4.69,20260521,937667479.0,420644195.86,517023283.14,日涨幅偏离值达7%的证券,单日榜,6143,10.093896713615038,康宁合作+玻璃基板+AMOLED+北京国资,0.448607001181919,11/72,170442400000.000,4.69,4.69,4.69,4.69,0.000,1036009960,000725
603324.SH,盛剑科技,32.9,20260521,130364464.4,40662418.6,89702045.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1240,7.3759791122715335,,0.3119133637157029,15/72,4858658200.000,32.26,33.7,31.9,32.9,5.875,15371565,603324
600303.SH,曙光股份,3.48,20260521,56240684.4,15754079.4,40486605.0,日涨幅偏离值达7%的证券,单日榜,6155,10.126582278481008,商用载客车+摘帽+氢能源,0.28011891334665195,19/72,2351102700.000,3.2,3.48,3.18,3.48,9.494,93171120,600303
600578.SH,京能电力,8.18,20260521,360890756.34,92486056.86,268404699.48,日振幅值达15%的证券,单日榜,5836,9.946236559139775,风光火储+绿电转型+北京国资,0.25627161470677196,21/72,54762000000.000,7.03,8.18,6.85,8.18,17.876,547499939,600578
