股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002827.SZ,高争民爆,21.59,20240621,62779031.0,39300630.5,23478400.5,日涨幅偏离值达7%的证券,单日榜,0.6260152454407906,4/74,民爆+集成电路+一季报增长+西藏国企,9.985,1829,5958815700.000,19.50,21.59,19.45,21.59,10.902,11692250.00,002827
603900.SH,莱绅通灵,5.38,20240621,22038004.0,11860066.0,10177938.0,日涨幅偏离值达7%的证券,单日榜,0.5381642548027489,8/74,珠宝首饰+开辟“欧金”新赛道+小微盘股,10.020,1841,1831749300.000,4.89,5.38,4.89,5.38,10.020,19813520.00,603900
002374.SZ,中锐股份,1.95,20240621,23977961.0,12303024.0,11674937.0,日振幅值达15%的证券,单日榜,0.5130971728580257,10/74,,-2.010,3465,2121509900.000,1.79,2.06,1.79,1.95,13.568,42044400.00,002374
000996.SZ,中期退,0.39,20240621,3129942.0,1395623.0,1734319.0,退市整理证券,单日榜,0.4458942050683367,11/74,,2.632,5803,134550000.000,0.37,0.40,0.36,0.39,10.526,13223958.00,000996
002717.SZ,岭南股份,0.93,20240621,20393971.4,8885010.41,11508960.99,日跌幅偏离值达7%的证券,单日榜,0.4356684745571429,12/74,,-7.921,2517,1358461700.000,0.99,1.00,0.91,0.93,8.911,100437889.00,002717
600326.SH,西藏天路,4.59,20240621,64775747.45,27391216.45,37384531.0,日涨幅偏离值达7%的证券,单日榜,0.4228622212525314,13/74,大基建+金属铜+水泥+西藏国资,10.072,5679,5907374500.000,4.17,4.59,4.11,4.59,11.511,110481346.00,600326
002087.SZ,新纺退,0.17,20240621,1405467.0,571979.0,833488.0,退市整理证券,单日榜,0.4069672215711931,14/74,,0.000,4267,138658480.000,0.16,0.17,0.16,0.17,5.882,12638470.00,002087
000793.SZ,华闻集团,1.30,20240621,53299829.86,20473514.51,32826315.35,日振幅值达15%的证券,单日榜,0.3841196972631387,15/74,,1.563,6522,2549311200.000,1.23,1.40,1.15,1.30,19.531,245112090.00,000793
000010.SZ,美丽生态,1.76,20240621,28453868.0,10161816.0,18292052.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35713302669429686,17/74,园林绿化+水利+低价微盘股,10.000,6949,919021840.000,1.62,1.76,1.62,1.76,8.750,38750201.00,000010
600491.SH,龙元建设,2.82,20240621,23721392.42,8286601.78,15434790.64,日涨幅偏离值达7%的证券,单日榜,0.34933032738050374,18/74,实控人拟变更为杭州交投+水利+基建+光伏建筑一体化,10.156,4883,4313917400.000,2.54,2.82,2.52,2.82,11.719,53278785.00,600491
000628.SZ,高新发展,45.44,20240621,217447536.65,70463074.6,146984462.05,日涨幅偏离值达7%的证券,单日榜,0.32404632255465005,20/74,高投电子集团对华鲲振宇持股比例疑似上升,9.998,6688,8727844400.000,41.30,45.44,40.79,45.44,11.256,33509233.00,000628
603616.SH,韩建河山,3.08,20240621,13635944.0,2891960.0,10743984.0,日涨幅偏离值达7%的证券,单日榜,0.2120835931857743,24/74,水利+地下管网,10.000,2195,1174613440.000,2.78,3.08,2.74,3.08,12.143,33401320.00,603616
002869.SZ,金溢科技,37.74,20240621,157496938.5,30517796.74,126979141.76,日换手率达20%的证券,单日榜,0.19376755529759074,26/74,,3.397,1727,5968887800.000,35.66,39.02,35.28,37.74,10.247,51372464.00,002869
603389.SH,亚振家居,5.87,20240621,15081354.0,2844863.0,12236491.0,日振幅值达15%的证券,单日榜,0.1886344555004809,27/74,,5.009,1825,1542354200.000,5.62,6.10,5.03,5.87,19.141,35923890.00,603389
002766.SZ,索菱股份,6.57,20240621,161311986.08,25559048.2,135752937.88,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.15844481753094536,28/74,车联网+无人驾驶+智能座舱+CID系统,10.050,2195,5569739800.000,6.57,6.57,6.32,6.57,4.188,219896300.00,002766
603586.SH,金麒麟,13.68,20240621,68138222.0,6353325.8,61784896.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09324173149102716,31/74,刹车片+汽车零部件+外销,9.968,1753,2682002000.000,13.07,13.68,12.71,13.68,7.797,23066363.00,603586
603133.SH,退市碳元,0.31,20240621,691498.0,40653.0,650845.0,退市整理证券,单日榜,0.058789757887947616,33/74,,0.000,1764,64847412.000,0.31,0.32,0.30,0.31,6.452,4394807.00,603133
603228.SH,景旺电子,28.60,20240621,156567680.97,8262858.34,148304822.63,日涨幅偏离值达7%的证券,单日榜,0.052774993464859775,34/74,PCB+英伟达+光模块+汽车PCB,10.000,1810,24077599000.000,25.86,28.60,25.74,28.60,11.000,29349521.00,603228
600889.SH,南京化纤,6.40,20240621,46550802.8,801293.35,45749509.45,日换手率达20%的证券,单日榜,0.01721330893996956,35/74,化学纤维+粘胶短纤+PET结构芯材+南京国企,9.966,6865,2344614500.000,6.15,6.40,5.87,6.40,9.107,86735779.00,600889
