股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000681.SZ,视觉中国,21.11,20241211,627488251.43,435126017.44,192362233.99,日涨幅偏离值达7%的证券,单日榜,0.6934408994086815,3/87,视觉版权+快手、微软等合作,10.005211047,6759,14270862000.000,19.52,21.11,19.5,21.11,8.390,177186090,000681
600503.SH,华丽家族,3.84,20241211,236103278.72,160209442.6,75893836.12,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6785566192411747,4/87,房地产+机器人+石墨烯,10.028653295,5448,6152793600.000,3.67,3.84,3.55,3.84,8.310,203079887,600503
600793.SH,宜宾纸业,19.51,20241211,39002424.18,26337501.18,12664923.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6752785687999766,5/87,拟收购醋纤公司67%股权+造纸+国企,9.977452086,6747,3451397100.000,19.51,19.51,19.51,19.51,0.000,1156220,600793
600881.SH,亚泰集团,2.37,20241211,153159911.18,101753897.18,51406014.0,日涨幅偏离值达7%的证券,单日榜,0.6643637776755729,6/87,并购重组+长春国资+建材地产医药投资+低价股,10.23255814,7052,7699925200.000,2.15,2.37,2.1,2.37,12.558,359048019,600881
002702.SZ,海欣食品,5.9,20241211,147634739.7,85719611.86,61915127.84,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5806195210841694,8/87,预制菜+速冻鱼肉制品,10.074626866,2958,2725209900.000,5.9,5.9,5.76,5.9,2.612,35119413,002702
002400.SZ,省广集团,10.11,20241211,558892568.11,295844599.47,263047968.64,日涨幅偏离值达7%的证券,单日榜,0.5293407290607818,12/87,营销+TikTok+Meta+广东国资,10.010881393,3548,17451524000.000,8.9,10.11,8.89,10.11,13.275,426119170,002400
002115.SZ,三维通信,8.95,20241211,335878160.53,168944957.74,166933202.79,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5029947689168381,13/87,字节+机器人+卫星通信+拟收购股权,9.950859951,4331,6732150000.000,8.95,8.95,8.95,8.95,0.000,23875127,002115
600545.SH,卓郎智能,3.64,20241211,105554462.0,49267408.64,56287053.36,日振幅值达15%的证券,单日榜,0.4667487068429187,15/87,机器人+纺织机械+外销+低价股,9.96978852,5108,6508000500.000,3.08,3.64,3.05,3.64,17.825,277721110,600545
603667.SH,五洲新春,29.3,20241211,563682880.13,229124419.92,334558460.21,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.40647752130977954,17/87,,6.545454545,1978,10729741200.000,26.36,30.25,25.1,29.3,18.727,138774336,603667
002175.SZ,东方智造,6.63,20241211,211777436.8,81129826.2,130647610.6,日振幅值达15%的证券,单日榜,0.38309003747466264,19/87,芯片+智能制造+物业管理,9.950248756,4175,8465006500.000,5.6,6.63,5.56,6.63,17.745,249405600,002175
003001.SZ,中岩大地,53.43,20241211,136347063.02,51716183.08,84630879.94,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.37929810833119326,20/87,股份转让+岩土工程+水利水电+一带一路,10.006176652,1013,3909542600.000,47.95,53.43,47,53.43,13.239,4802368,003001
002670.SZ,国盛金控,15.82,20241211,1018171025.51,300140956.19,718030069.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.29478442095684265,21/87,证券+拟吸收合并国盛证券+江西国资,10.013908206,3078,25681407000.000,14.37,15.82,14,15.82,12.657,228713300,002670
002177.SZ,御银股份,6.63,20241211,217532871.92,62727195.54,154805676.38,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.2883573180749831,22/87,,3.918495298,4161,4436863100.000,5.96,6.93,5.9,6.63,16.144,317412050,002177
600778.SH,友好集团,7.39,20241211,66569207.0,17025184.0,49544023.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.25575164204674994,23/87,免税店+商业零售+新疆振兴,9.970238095,6793,2299878000.000,7.32,7.39,6.86,7.39,7.887,20266469,600778
002354.SZ,天娱数科,7.72,20241211,734546489.38,175809149.35,558737340.03,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.23934380177678496,26/87,,3.20855615,3603,12493824000.000,7.37,8.23,7,7.72,16.444,878050880,002354
600227.SH,赤天化,3.03,20241211,50587238.86,11837048.86,38750190.0,日涨幅偏离值达7%的证券,单日榜,0.2339927840845196,27/87,化肥+细胞免疫治疗+低价股,10.181818182,6020,3871127400.000,2.75,3.03,2.72,3.03,11.273,106176750,600227
600408.SH,安泰集团,2.6,20241211,50925623.0,11859686.0,39065937.0,日涨幅偏离值达7%的证券,单日榜,0.23288249217883894,28/87,股权转让+低价股+焦炭+氢能源,10.169491525,5306,2617680000.000,2.36,2.6,2.33,2.6,11.441,80663789,600408
600545.SH,卓郎智能,3.64,20241211,130842708.56,27833738.78,103008969.78,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.21272670893415813,29/87,机器人+纺织机械+外销+低价股,9.96978852,5108,6508000500.000,3.08,3.64,3.05,3.64,17.825,277721110,600545
002670.SZ,国盛金控,15.82,20241211,454906867.31,95209659.71,359697207.6,日涨幅偏离值达7%的证券,单日榜,0.2092948393437169,30/87,证券+拟吸收合并国盛证券+江西国资,10.013908206,3078,25681407000.000,14.37,15.82,14,15.82,12.657,228713300,002670
600624.SH,复旦复华,7.52,20241211,101727758.83,11566755.83,90161003.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.11370304391871562,32/87,量子科技+医药+上海国资+数字经济,9.941520468,7778,5149034300.000,7.52,7.52,7.52,7.52,0.000,22382272,600624
603278.SH,大业股份,9.51,20241211,191145416.88,10802602.26,180342814.62,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.05651509953169221,35/87,,-7.759456838,1720,3250131800.000,9.65,9.96,9.4,9.51,5.432,68305285,603278
603708.SH,家家悦,13.22,20241211,110698991.31,3241656.17,107457335.14,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.029283520397418154,38/87,,6.612903226,1943,8438825800.000,12.73,13.6,12.5,13.22,8.871,31799415,603708
600172.SH,黄河旋风,5.28,20241211,152491980.11,1460296.71,151031683.4,日振幅值达15%的证券,单日榜,0.00957621973920606,41/87,,-4.174228675,6309,6738630400.000,5.65,5.97,5.08,5.28,16.153,326603642,600172
600527.SH,江南高纤,3.45,20241211,97209638.26,490211.26,96719427.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.005042825678343389,42/87,涤纶毛条+互联网金融+低价股,9.872611465,5112,5974575100.000,3.45,3.45,3.31,3.45,4.459,390174969,600527
002862.SZ,实丰文化,39.46,20241211,189209908.75,211322.25,188998586.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0011168667190639401,43/87,豆包+宝可梦IP+玩具+机器人,10.008363535,1866,3558387700.000,36.65,39.46,36,39.46,9.646,20128886,002862
