股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603990.SH,麦迪科技,10.73,20250108,39343036.47,34610033.47,4733003.0,日涨幅偏离值达7%的证券,单日榜,0.879699092274969,1/61,人形机器人+民营医院+光伏+国企,10.051282051,1965,3286413700.000,10.73,10.73,10.73,10.73,0.000,4229278,603990
603809.SH,豪能股份,12.49,20250108,191076038.1,123167470.46,67908567.64,日涨幅偏离值达7%的证券,单日榜,0.6445992479472495,3/61,机器人概念+汽车零部件+商业航天+三季报增长,10.044052863,1728,8008594300.000,11.33,12.49,11.23,12.49,11.101,55692469,603809
603683.SH,晶华新材,9.64,20250108,57193149.0,27765611.68,29427537.32,日涨幅偏离值达7%的证券,单日榜,0.485470937786622,6/61,折叠屏+石墨烯+固态电池+胶粘材料,10.0456621,1755,2494748000.000,8.76,9.64,8.65,9.64,11.301,19334360,603683
000573.SZ,粤宏远A,4.57,20250108,168208397.53,81014348.43,87194049.1,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4816308199806201,7/61,拟购买博创智能约60%股份+向高端装备制造领域转型,10.120481928,7380,2892649200.000,4.57,4.57,4.49,4.57,1.928,57280294,000573
002480.SZ,新筑股份,5.86,20250108,133158880.42,61353197.27,71805683.15,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4607518257624594,8/61,机器人+光伏+四川国资,9.943714822,3472,4498827200.000,5.46,5.86,5.3,5.86,10.507,55326750,002480
002733.SZ,雄韬股份,20.7,20250108,229241905.25,58943137.63,170298767.62,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2571220020428617,12/61,数据中心+氢燃料电池+钠离子电池,9.989373007,2457,7635459100.000,20.7,20.7,20.7,20.7,0.000,7405226,002733
600807.SH,济高发展,2.74,20250108,37024555.63,9247505.63,27777050.0,日涨幅偏离值达7%的证券,单日榜,0.24976682292729518,13/61,超跌反弹+资产注入猜测+体外诊断+济南国资,10.040160643,7541,2156430600.000,2.52,2.74,2.5,2.74,9.639,87441306,600807
603070.SH,万控智造,14.93,20250108,26404696.0,5984972.0,20419724.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.22666316627921032,14/61,数据中心+配电开关控制设备+环网柜,10.02210759,689,1280076330.000,14.93,14.93,14.93,14.93,0.000,4489816,603070
600530.SH,交大昂立,4.52,20250108,56615223.0,5545944.07,51069278.93,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.09795853087075185,17/61,,-4.4397463,5710,3502638400.000,4.33,4.71,4.33,4.52,8.034,87559577,600530
002418.SZ,康盛股份,3.37,20250108,159330588.22,11297683.22,148032905.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07090718327356214,21/61,液冷服务器+BBU+股权转让+制冷管路,10.130718954,3549,3829668000.000,3.37,3.37,3.03,3.37,11.111,296768380,002418
603893.SH,瑞芯微,118.67,20250108,703899126.94,31972869.88,671926257.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.045422516744683145,24/61,SoC芯片+AI眼镜+NPU+小米,10.001853912,1197,49686429000.000,110,118.67,109.7,118.67,8.315,16743489,603893
