股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603988.SH,中电电机,9.96,20240729,30869770.4,25644622.4,5225148.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8307357673123478,1/60,实控人变更+风电+电动机,10.055,2369,2342592000.000,9.96,9.96,9.96,9.96,0.000,988500.00,603988
000880.SZ,潍柴重机,8.73,20240729,40532647.34,33531573.34,7001074.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8272732116095726,2/60,柴油机零部件+船舶动力+国企,9.950,6386,1415674300.000,8.73,8.73,8.73,8.73,0.000,2527620.00,000880
603988.SH,中电电机,9.96,20240729,9845460.0,7443108.0,2402352.0,日涨幅偏离值达7%的证券,单日榜,0.7559939301972686,3/60,实控人变更+风电+电动机,10.055,2369,2342592000.000,9.96,9.96,9.96,9.96,0.000,988500.00,603988
600844.SH,丹化科技,2.70,20240729,20134444.0,11484243.0,8650201.0,日涨幅偏离值达7%的证券,单日榜,0.5703779553088231,4/60,拟向控股股东定增募资+煤化工,10.204,7388,2221372700.000,2.45,2.70,2.41,2.70,11.837,36936073.00,600844
002869.SZ,金溢科技,30.43,20240729,213996123.77,121902000.77,92094123.0,日涨幅偏离值达7%的证券,单日榜,0.5696458357396161,5/60,半年报预增+车路协同+无人驾驶+华为鸿蒙,10.015,1753,4812751900.000,27.54,30.43,27.30,30.43,11.316,41444886.00,002869
600676.SH,交运股份,4.49,20240729,45580404.0,22855041.0,22725363.0,日涨幅偏离值达7%的证券,单日榜,0.5014225192036472,7/60,参股上海大众交运出租+物流+汽车零部件+上海国资,10.049,7500,4617933300.000,4.40,4.49,4.29,4.49,4.902,42702430.00,600676
002177.SZ,御银股份,3.73,20240729,80968966.32,34109741.29,46859225.03,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.42126931885475505,11/60,数字货币+金融服务+产业园运营+人脸识别,10.030,4071,2496153700.000,3.45,3.73,3.39,3.73,10.030,81638381.00,002177
600530.SH,交大昂立,2.73,20240729,23354599.0,9428131.0,13926468.0,日涨幅偏离值达7%的证券,单日榜,0.40369483543690904,12/60,大众交通参股+保健品+养老概念+中报预盈,10.081,5601,2115531600.000,2.46,2.73,2.46,2.73,10.887,24002500.00,600530
002685.SZ,华东重机,3.34,20240729,60620296.46,23506657.0,37113639.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3877687568801441,13/60,拟投资GPU公司+数控机床+机器人+光伏+半年报预盈,9.868,2949,3365679200.000,3.34,3.34,3.34,3.34,0.000,22628087.00,002685
000099.SZ,中信海直,16.39,20240729,177786127.0,66123194.0,111662933.0,日涨幅偏离值达7%的证券,单日榜,0.3719254990013928,14/60,飞行汽车+通用航空+华为+中字头,10.000,5820,11640426100.000,14.83,16.39,14.74,16.39,11.074,64909480.00,000099
600811.SH,东方集团,1.05,20240729,38265426.85,13925712.85,24339714.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.36392414762779524,15/60,预重整+半年报预计扭亏+面退博弈+农产品加工+电子身份证,10.526,7429,3841682200.000,0.94,1.05,0.91,1.05,14.737,282167660.00,600811
002232.SZ,启明信息,21.43,20240729,112064828.06,39747433.06,72317395.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3546824971588682,16/60,控股股东变更+车路协同+卫星导航+IT服务,10.010,3945,8755193400.000,21.43,21.43,21.43,21.43,0.000,4006048.00,002232
603261.SH,立航科技,31.83,20240729,25011007.0,8403177.0,16607830.0,日换手率达20%的证券,单日榜,0.33597915509759363,17/60,飞机地面保障设备+无人机+军工+可控核聚变,9.986,577,837042300.000,28.65,31.83,28.35,31.83,12.025,9397243.00,603261
000595.SZ,宝塔实业,4.15,20240729,21650301.26,7025690.26,14624611.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.32450773666509247,18/60,拟购新能源资产+通用设备+减速器+机器人,10.080,6861,4723572200.000,4.15,4.15,4.15,4.15,0.000,3725900.00,000595
000957.SZ,中通客车,12.31,20240729,278572416.6,78651819.94,199920596.66,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2823388650604828,19/60,客车+车联网+无人驾驶+外销+国企,10.009,5947,7298647500.000,11.54,12.31,11.54,12.31,6.881,99763174.00,000957
002278.SZ,神开股份,4.79,20240729,71060036.0,20010802.0,51049234.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.28160416355544765,20/60,商业航天+石油化工装备+碳纤维,10.115,3636,1625600900.000,4.45,4.79,4.45,4.79,7.816,49170896.00,002278
600187.SH,国中水务,2.76,20240729,135035592.0,36701534.0,98334058.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.27179155848037456,21/60,拟控股北京汇源+污水处理+储能,9.960,6230,4454035800.000,2.52,2.76,2.45,2.76,12.351,188342430.00,600187
000868.SZ,安凯客车,5.53,20240729,44886464.0,11442683.0,33443781.0,日涨幅偏离值达7%的证券,单日榜,0.2549250259499167,22/60,客车+无人驾驶+江淮汽车+外销+半年报预盈,9.940,6550,4055306200.000,4.94,5.53,4.92,5.53,12.127,100985643.00,000868
002829.SZ,星网宇达,18.32,20240729,61821835.0,12433434.4,49388400.6,日换手率达20%的证券,单日榜,0.2011172007430708,23/60,,3.737,1853,2627556500.000,17.66,19.32,17.66,18.32,9.400,40863596.00,002829
000712.SZ,锦龙股份,10.33,20240729,226832376.88,42587134.26,184245242.62,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.18774715869829137,24/60,,2.582,6619,9247837200.000,9.42,11.06,9.27,10.33,17.776,103186319.00,000712
600650.SH,锦江在线,14.61,20240729,191279458.56,11805115.92,179474342.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.06171659000329617,28/60,无人出租车+车辆营运+上海国资,10.015,7581,5706082700.000,13.00,14.61,12.90,14.61,12.877,75861399.00,600650
600171.SH,上海贝岭,22.46,20240729,352674519.0,17121909.55,335552609.45,日换手率达20%的证券,单日榜,0.04854875707649296,29/60,,7.825,6262,15922417000.000,21.10,22.83,21.09,22.46,8.353,155304220.00,600171
001387.SZ,雪祺电气,14.66,20240729,26056448.86,808971.32,25247477.54,日换手率达20%的证券,单日榜,0.031046875356905406,32/60,,-2.136,131,651593020.000,15.99,16.00,14.66,14.66,8.945,13998773.00,001387
