股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
002632.SZ,道明光学,8.37,-9.903,20240105,中信建投证券股份有限公司上海浦东南路证券营业部,游资营业部,1,44883337.0,1.368014,98652859.04,3.006874,-53769522.04,买入金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,2948,002632
002632.SZ,道明光学,8.37,-9.903,20240105,中信建投证券股份有限公司上海浦东南路证券营业部,游资营业部,1,44883337.0,1.368014,98652859.04,3.006874,-53769522.04,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,2948,002632
001339.SZ,智微智能,39.80,0.964,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,12526879.0,0.687554,27355649.0,1.501449,-14828770.0,卖出金额最大的前5名,日换手率达20%的证券,单日榜,340,001339
000820.SZ,神雾节能,4.71,-9.943,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,452461.0,0.082832,28676816.07,5.249865,-28224355.07,卖出金额最大的前5名,日跌幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,6190,000820
002903.SZ,宇环数控,22.59,-10.000,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,2821267.64,0.543502,22520720.16,4.338494,-19699452.52,卖出金额最大的前5名,日振幅值达15%的证券;日跌幅偏离值达7%的证券,单日榜,1517,002903
002976.SZ,瑞玛精密,30.27,-5.377,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,263840.0,0.023234,50686567.0,4.46359,-50422727.0,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,934,002976
002862.SZ,实丰文化,23.74,3.128,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,12073552.0,1.543615,159286.0,0.020365,11914266.0,买入金额最大的前5名,日换手率达20%的证券,单日榜,1642,002862
003015.SZ,日久光电,16.35,10.027,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,52671825.0,2.832142,45708472.0,2.457725,6963353.0,卖出金额最大的前5名,日振幅值达15%的证券;日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,783,003015
003015.SZ,日久光电,16.35,10.027,20240105,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,52671825.0,2.832142,45708472.0,2.457725,6963353.0,买入金额最大的前5名,日振幅值达15%的证券;日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,783,003015
