股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600307.SH,酒钢宏兴,2.2,20260317,218524761.0,218524761.0,0.0,当日融资买入数量达到当日该证券总交易量的50％以上,单日榜,6116,10.000000000000009,钢铁+氢能源+可控核聚变+甘肃国资,1.0,1/71,13779386000.000,2.04,2.2,2.04,2.2,8.000,201040158,600307
002565.SZ,顺灏股份,14.74,20260317,357890971.0,298229143.74,59661827.26,日涨幅偏离值达7%的证券,单日榜,3642,10.0,商业航天+增资轨道辰光+环保纸,0.8332960815041071,2/71,15623573000.000,14.33,14.74,14.33,14.74,3.060,89574311,002565
603387.SH,基蛋生物,9.44,20260317,114843119.28,87219275.32,27623843.96,日涨幅偏离值达7%的证券,单日榜,2103,10.023310023310017,体外诊断+POCT+流感,0.7594645274946766,4/71,4787529200.000,8.6,9.44,8.55,9.44,10.373,38662442,603387
600396.SH,华电辽能,4.7,20260317,193467110.68,107440419.68,86026691.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6057,10.070257611241232,氢能+绿电+央企,0.5553420387701424,7/71,6921722000.000,4.31,4.7,4.27,4.7,10.070,184599910,600396
600569.SH,安阳钢铁,2.82,20260317,84650004.0,42769922.0,41880082.0,日涨幅偏离值达7%的证券,单日榜,5959,10.156249999999991,特钢转型+河南国资,0.5052559950262967,9/71,8100228300.000,2.62,2.82,2.62,2.82,7.813,86905366,600569
000020.SZ,深华发A,17.53,20260317,86254979.0,43468613.0,42786366.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,8246,9.974905897114189,深圳旧改+液晶显示+物业经营,0.5039548267700581,10/71,3175829300.000,17.53,17.53,17.53,17.53,0.000,7418502,000020
002506.SZ,协鑫集成,5.63,20260317,890599926.63,375073219.53,515526707.1,日涨幅偏离值达7%的证券,单日榜,3722,9.960937499999996,光伏设备+TOPCon电池+储能系统,0.4211466993370012,11/71,32904148000.000,5.16,5.63,5.14,5.63,9.570,956007420,002506
000533.SZ,顺钠股份,20.53,20260317,1337444874.59,476699140.05,860745734.54,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7818,10.021436227224015,算力基建+北美出口+干式变压器,0.3564252621597839,13/71,14061046000.000,18.46,20.53,17.66,20.53,15.381,271642550,000533
603778.SH,国晟科技,24.79,20260317,623206834.79,213491362.43,409715472.36,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2477,9.982253771073648,固态电池+异质结光伏+光伏治沙,0.34256903248171133,14/71,15936429000.000,23.2,24.79,23.0,24.79,7.941,157105256,603778
600545.SH,卓郎智能,4.63,20260317,132660139.13,40439432.13,92220707.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5411,9.976247030878858,玻璃纤维纱线+AI智慧工厂+纺织机械+回购注销,0.3048348388235254,17/71,8278033600.000,4.43,4.63,4.35,4.63,6.651,139964788,600545
002470.SZ,金正大,3.6,20260317,385328279.0,111042560.0,274285719.0,日涨幅偏离值达7%的证券,单日榜,3765,10.091743119266058,化肥+磷化工+缓控释肥+国企改革,0.2881765135125211,19/71,11828697900.000,3.15,3.6,3.15,3.6,13.762,914997970,002470
002323.SZ,雅博股份,2.75,20260317,349676788.19,89973695.85,259703092.34,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3942,10.0,光伏建筑一体化+光伏设备+枣庄国资,0.2573053141894909,20/71,5831050300.000,2.48,2.75,2.46,2.75,11.600,194772140,002323
600227.SH,赤天化,5.29,20260317,243904044.19,61734728.87,182169315.32,日换手率达20%的证券,单日榜,6323,9.979209979209989,甲醇+尿素+化肥+煤炭,0.25311072260002776,21/71,6758503000.000,4.6,5.29,4.6,5.29,14.345,459540298,600227
603175.SH,超颖电子,95.8,20260317,549748695.52,137750349.9,411998345.62,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,95,8.629096269418302,,0.2505696712380623,22/71,4215133700.000,90.0,97.01,89.49,95.8,8.527,18976895,603175
603175.SH,超颖电子,95.8,20260317,419156296.96,101190430.27,317965866.69,日换手率达20%的证券,单日榜,95,8.629096269418302,,0.2414145534825559,24/71,4215133700.000,90.0,97.01,89.49,95.8,8.527,18976895,603175
002285.SZ,世联行,3.41,20260317,240101927.08,36013490.48,204088436.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4016,10.000000000000002,房地产服务+IDC中标+珠海国资,0.1499925090896942,26/71,6737396900.000,3.11,3.41,3.09,3.41,10.323,210877650,002285
600643.SH,爱建集团,5.12,20260317,91807197.2,11135142.65,80672054.55,日涨幅偏离值达7%的证券,单日榜,8004,10.107526881720423,多元金融+上海不动产信托+参股券商,0.1212883411062243,28/71,8142600800.000,4.65,5.12,4.64,5.12,10.323,91574494,600643
600396.SH,华电辽能,4.7,20260317,89085757.0,9685383.0,79400374.0,日涨幅偏离值达7%的证券,单日榜,6057,10.070257611241232,氢能+绿电+央企,0.10871976987297756,29/71,6921722000.000,4.31,4.7,4.27,4.7,10.070,184599910,600396
002165.SZ,红宝丽,12.79,20260317,380145922.23,36952508.23,343193414.0,日换手率达20%的证券,单日榜,4494,5.789909015715462,,0.097206114991923,30/71,9306381300.000,11.94,13.19,11.9,12.79,10.670,258376170,002165
002470.SZ,金正大,3.6,20260317,874233299.22,67262876.19,806970423.03,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3765,10.091743119266058,化肥+磷化工+缓控释肥+国企改革,0.07693927496243008,31/71,11828697900.000,3.15,3.6,3.15,3.6,13.762,914997970,002470
600367.SH,红星发展,28.64,20260317,717720541.37,22213060.23,695507481.14,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6063,6.825811264453569,,0.030949455880974572,34/71,9221311900.000,26.81,29.0,26.73,28.64,8.467,93153070,600367
600722.SH,金牛化工,19.3,20260317,344654783.03,2841716.34,341813066.69,日换手率达20%的证券;日振幅值达15%的证券,单日榜,7207,4.891304347826099,,0.008245109251110109,35/71,13130169700.000,17.35,20.02,17.31,19.3,14.728,200884736,600722
