股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002201.SZ,九鼎新材,15.32,20260422,548472566.41,336079200.11,212393366.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4450,9.978463747307973,年报增长+商业航天+玻璃纤维+风电叶片,0.6127548043282999,3/72,9222994700.000,13.93,15.32,13.93,15.32,9.979,180089190,002201
002081.SZ,金螳螂,4.94,20260422,129480383.44,70766708.93,58713674.51,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4719,10.022271714922052,商业航天产业配套+半导体洁净室+越南合作+EPC总包,0.5465438628608374,5/72,13064348200.000,4.94,4.94,4.94,4.94,0.000,61331075,002081
002866.SZ,传艺科技,27.3,20260422,325705617.5,177967241.92,147738375.58,日换手率达20%的证券,单日榜,2183,2.8248587570621466,,0.5464051964654861,6/72,4947101400.000,28.88,29.21,26.63,27.3,9.718,67539509,002866
002201.SZ,九鼎新材,15.32,20260422,353731731.56,188147362.26,165584369.3,日涨幅偏离值达7%的证券,单日榜,4450,9.978463747307973,年报增长+商业航天+玻璃纤维+风电叶片,0.5318928031427862,7/72,9222994700.000,13.93,15.32,13.93,15.32,9.979,180089190,002201
601512.SH,中新集团,10.32,20260422,71198316.0,34735935.95,36462380.05,日涨幅偏离值达7%的证券,单日榜,1534,10.021321961620462,苏州+机器人+绿色电力+年报增长,0.48787580804579705,9/72,15468545000.000,9.18,10.32,9.07,10.32,13.326,32525131,601512
603318.SH,水发燃气,9.41,20260422,138178244.04,60383096.02,77795148.02,日涨幅偏离值达7%的证券,单日榜,2672,10.058479532163735,燃气轮机掺氢+天然气+氢能应用+山东国资,0.43699423479806443,10/72,4319857400.000,8.65,9.41,8.64,9.41,9.006,96463529,603318
000890.SZ,法尔胜,15.24,20260422,300526022.7,125637707.95,174888314.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6600,4.455106237148734,,0.4180593308401043,11/72,6393043500.000,14.75,15.9,14.13,15.24,12.132,113658164,000890
002432.SZ,九安医疗,88.09,20260422,811838475.34,308055683.53,503782791.81,日涨幅偏离值达7%的证券,单日榜,3851,10.002497502497508,AI医疗+AI投资+四联检获批,0.3794544024302192,12/72,38619507000.000,79.51,88.09,78.61,88.09,11.838,36937518,002432
600103.SH,青山纸业,5.5,20260422,310989866.56,113515935.91,197473930.65,日换手率达20%的证券,单日榜,6984,5.769230769230766,,0.3650149027865482,14/72,12167809800.000,5.5,5.72,4.98,5.5,14.231,722426112,600103
600736.SH,苏州高新,7.61,20260422,251311966.9,87569610.12,163742356.78,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7196,9.97109826589596,商业航天+产业园运营+苏州+脑机接口,0.3484498219491672,15/72,8761339000.000,7.32,7.61,7.26,7.61,5.058,120415385,600736
603115.SH,海星股份,53.56,20260422,94477650.0,32609583.6,61868066.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1623,10.002053809817221,AI服务器电极箔+储能电极箔+业绩高增+高分红,0.34515659100326906,16/72,12955649800.000,52.99,53.56,51.0,53.56,5.258,3387201,603115
600396.SH,华电辽能,8.94,20260422,450232387.92,153083699.92,297148688.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6082,9.963099630996293,火电+氢能+央企,0.340010412461044,17/72,13165998900.000,8.13,8.94,8.13,8.94,9.963,252080928,600396
605365.SH,立达信,30.42,20260422,228034669.0,56053611.0,171981058.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1152,10.018083182640158,LED照明+北美订单+机器人+泰国基地,0.2458117936444129,23/72,15271232000.000,28.2,30.42,28.0,30.42,8.752,15710703,605365
600683.SH,京投发展,13.15,20260422,80422072.63,17564658.13,62857414.5,日涨幅偏离值达7%的证券,单日榜,7900,10.04184100418411,拟剥离地产+TOD轨道物业+北京国资,0.2184059370219193,27/72,9741225400.000,12.14,13.15,11.65,13.15,12.552,34560891,600683
002938.SZ,鹏鼎控股,76.18,20260422,1758582255.47,341353711.54,1417228543.93,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1838,10.007220216606507,PCB龙头+淮安HD园区动工+AI服务器+人形机器人,0.19410733303957373,30/72,175932620000.000,69.28,76.18,69.25,76.18,10.007,48598250,002938
600234.SH,科新发展,24.37,20260422,90505409.49,16178054.49,74327355.0,日涨幅偏离值达7%的证券,单日榜,6270,10.022573363431162,建筑工程+抖音概念+数字营销+定增,0.17875234840838464,31/72,6397636100.000,22.05,24.37,21.7,24.37,12.054,13970330,600234
600522.SH,中天科技,34.82,20260422,4594176654.36,583451049.39,4010725604.97,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5705,7.3366214549938435,,0.12699795704117928,35/72,118838907000.000,32.54,34.84,32.5,34.82,7.213,300397247,600522
002428.SZ,云南锗业,75.24,20260422,729529513.18,78046577.49,651482935.69,日涨幅偏离值达7%的证券,单日榜,3853,9.999999999999982,磷化铟扩产+光纤级锗+商业航天,0.10698207006019128,37/72,49134400000.000,68.53,75.24,68.53,75.24,9.810,71457072,002428
002938.SZ,鹏鼎控股,76.18,20260422,708567236.28,56813150.53,651754085.75,日涨幅偏离值达7%的证券,单日榜,1838,10.007220216606507,PCB龙头+淮安HD园区动工+AI服务器+人形机器人,0.08018032392842606,41/72,175932620000.000,69.28,76.18,69.25,76.18,10.007,48598250,002938
002384.SZ,东山精密,186.34,20260422,2855564108.15,141904425.01,2713659683.14,日涨幅偏离值达7%的证券,单日榜,3894,9.999999999999998,光模块+AI PCB+年报增长,0.049694007781157436,42/72,258327190000.000,172.06,186.34,171.2,186.34,8.937,83237664,002384
002565.SZ,顺灏股份,21.95,20260422,758853834.62,21901131.6,736952703.02,日换手率达20%的证券,单日榜,3667,-1.6577060931899685,,0.02886080375539923,43/72,23265769000.000,22.76,22.99,21.02,21.95,8.826,330043000,002565
