股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600203.SH,福日电子,11.06,20250224,224369087.0,158287682.0,66081405.0,日涨幅偏离值达7%的证券,单日榜,6249,10.049751244,消费电子+华为+智能座舱+无人机,0.7054790128017947,2/71,6558448200.000,10.06,11.06,9.71,11.06,13.433,85590802,600203
600965.SH,福成股份,4.7,20250224,18838540.0,13228179.0,5610361.0,日涨幅偏离值达7%的证券,单日榜,5009,10.070257611,牛肉+预制菜+殡葬服务,0.7021870590820732,3/71,3847894500.000,4.42,4.7,4.4,4.7,7.026,11133142,600965
600590.SH,泰豪科技,9.2,20250224,72645960.0,45978840.0,26667120.0,日涨幅偏离值达7%的证券,单日榜,5498,10.04784689,数据中心发电机+机器狗+军工+混改/重组经验丰富,0.6329166824968656,5/71,7760839600.000,9.2,9.2,9.2,9.2,0.000,13815091,600590
002085.SZ,万丰奥威,21.42,20250224,1071621739.61,645640547.22,425981192.39,日涨幅偏离值达7%的证券,单日榜,4431,10.01540832,低空经济+eVTOL+纯电动飞机,0.6024892211079731,6/71,45481033000.000,19.78,21.42,19.78,21.42,8.423,306660570,002085
600602.SH,云赛智联,26.71,20250224,502656113.83,281708582.54,220947531.29,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,8344,10.008237232,国资云+阿里+腾讯+Deepseek概念,0.5604399803148019,8/71,28694633000.000,26.71,26.71,26.71,26.71,0.000,14283626,600602
600825.SH,新华传媒,8.15,20250224,136740007.29,61645977.85,75094029.44,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7544,9.986504723,传媒+财联社注入预期+数字广告+上海国企,0.4508261998206597,12/71,8515836000.000,8.15,8.15,8.15,8.15,0.000,10492400,600825
600179.SH,安通控股,2.83,20250224,43652498.38,17038419.38,26614079.0,日涨幅偏离值达7%的证券,单日榜,6371,10.116731518,物流+一带一路+并购重组+国资背景,0.39031945506712135,13/71,10567889300.000,2.57,2.83,2.55,2.83,10.895,80636884,600179
002387.SZ,维信诺,12.17,20250224,124145020.95,44951365.02,79193655.93,日振幅值达15%的证券,单日榜,3610,6.381118881,,0.36208753823566053,15/71,16974803000.000,11.3,12.58,10.9,12.17,14.685,86391059,002387
000032.SZ,深桑达A,31.32,20250224,732130602.24,232474874.33,499655727.91,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,7608,10.010537408,国资云+智慧政务+数据要素+DeepSeek,0.31753197259987276,16/71,20194003000.000,28.46,31.32,27.12,31.32,14.752,137464070,000032
002335.SZ,科华数据,52.14,20250224,647537609.61,200743777.65,446793831.96,日涨幅偏离值达7%的证券,单日榜,3668,10,数据中心+阿里、腾讯合作+UPS+液冷,0.3100109934477849,18/71,20899317000.000,48.01,52.14,48.01,52.14,8.713,69245413,002335
002580.SZ,圣阳股份,11.65,20250224,257954968.34,76485375.54,181469592.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3353,10.009442871,数据中心+电源+字节概念+控股股东筹划战略重组,0.2965066966230622,19/71,5269747000.000,11.01,11.65,10.9,11.65,7.082,81742759,002580
001306.SZ,夏厦精密,87.7,20250224,119208417.52,34464212.1,84744205.42,日换手率达20%的证券,单日榜,306,2.573099415,,0.28910888020317715,21/71,1359350000.000,88,94,86.5,87.7,8.772,8101266,001306
603915.SH,国茂股份,18.62,20250224,166681899.5,37300538.15,129381361.35,日振幅值达15%的证券,单日榜,1381,3.100775194,,0.22378277582563785,25/71,12226496800.000,18.09,19.8,16.9,18.62,16.058,58497455,603915
002910.SZ,庄园牧场,9.87,20250224,74611788.0,15214663.0,59397125.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1775,10.033444816,乳制品+西部大开发+甘肃国企,0.2039176838919877,27/71,1688381400.000,9.87,9.87,9.87,9.87,0.000,7075335,002910
002501.SZ,利源股份,2.28,20250224,66725312.2,12991237.2,53734075.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3466,10.144927536,控制权或变更+光伏+工业铝型材+新能源汽车,0.19469728610726528,28/71,8093997700.000,2.28,2.28,2.28,2.28,0.000,30764100,002501
000880.SZ,潍柴重机,28.81,20250224,170121047.88,30706737.82,139414310.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6522,10.003818251,数据中心发电机+柴油机零部件+国企,0.1804993456286486,29/71,4671887200.000,26.86,28.81,26.5,28.81,8.820,15338669,000880
