股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603716.SH,塞力医疗,10.29,20250429,86092960.68,62306767.52,23786193.16,日涨幅偏离值达7%的证券,单日榜,2065,10.053475936,DRG/DIP+体外诊断+智慧供应链,0.7237150055924874,1/82,1965561400.000,9.33,10.29,9.33,10.29,10.267,32164764,603716
603680.SH,今创集团,9.08,20250429,33847426.0,23554002.0,10293424.0,日涨幅偏离值达7%的证券,单日榜,1741,10.060606061,一季报增长+轨道交通装备+充电桩,0.6958875395724331,2/82,7116166400.000,9.08,9.08,8.95,9.08,1.576,7185246,603680
002131.SZ,利欧股份,3.77,20250429,435602430.0,287388696.97,148213733.03,日涨幅偏离值达7%的证券,单日榜,4376,9.912536443,年报、一季报发布+MCP服务+AI营销+TikTok,0.6597499857151854,3/82,22053459000.000,3.48,3.77,3.42,3.77,10.204,546323190,002131
000815.SZ,美利云,13.55,20250429,171017151.32,92895351.0,78121800.32,日涨幅偏离值达7%的证券,单日榜,6520,9.983766234,算力+央企+一季报增长,0.5431931843267473,4/82,9420814100.000,12.33,13.55,12.1,13.55,11.770,68947256,000815
002809.SZ,红墙股份,13.01,20250429,93835023.36,46531179.11,47303844.25,日换手率达20%的证券,单日榜,2107,9.974640744,环氧丙烷+混凝土外加剂+化学制品,0.49588285315901903,6/82,1791934300.000,12.02,13.01,12.02,13.01,8.369,54142792,002809
001306.SZ,夏厦精密,82.73,20250429,50357385.72,19048870.72,31308515.0,日换手率达20%的证券,单日榜,351,4.549475547,,0.3782736225807395,8/82,1282315000.000,78.74,83.68,78,82.73,7.178,5021642,001306
601008.SH,连云港,5.95,20250429,198849306.55,53383193.55,145466113.0,日振幅值达15%的证券,单日榜,4377,2.409638554,,0.2684605467134328,15/82,7381796100.000,5.5,6.28,5.38,5.95,15.491,227890147,601008
600281.SH,华阳新材,4.03,20250429,21241505.0,5109869.07,16131635.93,日涨幅偏离值达7%的证券,单日榜,5933,10.109289617,一季报同比扭亏+稀土永磁+贵金属回收+山西国资,0.24056059445882014,19/82,2073040200.000,3.68,4.03,3.65,4.03,10.383,43121000,600281
002165.SZ,红宝丽,12.7,20250429,316731939.0,75317882.98,241414056.02,日换手率达20%的证券,单日榜,4282,5.394190871,,0.23779693079831776,20/82,9240894600.000,12.12,13.15,11.87,12.7,10.622,282826670,002165
603065.SH,宿迁联盛,9.26,20250429,38507011.68,7877905.68,30629106.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,511,9.976247031,受阻胺光稳定剂+高分子材料防老化助剂+外销,0.2045836676568614,24/82,1821196200.000,9.26,9.26,9.26,9.26,0.000,6723057,603065
603280.SH,南方路机,23.9,20250429,33431114.0,6720514.5,26710599.5,日换手率达20%的证券,单日榜,600,-6.604142243,,0.20102574206770377,25/82,667805840.000,23.03,24.46,23.03,23.9,5.588,10214226,603280
603086.SH,先达股份,8.78,20250429,110158422.4,18486767.69,91671654.71,日换手率达20%的证券;日振幅值达15%的证券,单日榜,1936,10.025062657,一季报增长+烯草酮+农药+大豆,0.16781982972552084,27/82,3817659400.000,7.94,8.78,7.6,8.78,14.787,112671516,603086
002365.SZ,永安药业,14.34,20250429,237539944.26,36090197.42,201449746.84,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3681,9.969325153,牛磺酸+对美出口业务正常,0.1519331728919553,28/82,3521331800.000,13.04,14.34,13,14.34,10.276,76797196,002365
002365.SZ,永安药业,14.34,20250429,150834981.66,21763463.82,129071517.84,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3681,9.969325153,牛磺酸+对美出口业务正常,0.1442865811397613,30/82,3521331800.000,13.04,14.34,13,14.34,10.276,76797196,002365
