股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000737.SZ,北方铜业,9.49,20250113,254347746.9,199748841.9,54598905.0,日涨幅偏离值达7%的证券,单日榜,6722,9.965237543,铜+黄金+资产注入预期+山西国资,0.7853375716299691,1/67,16818835000.000,8.45,9.49,8.38,9.49,12.862,108134850,000737
000679.SZ,大连友谊,5.62,20250113,60014112.0,39708220.4,20305891.6,日振幅值达15%的证券,单日榜,6778,9.980430528,零售+房地产+武汉国资入主预期,0.6616480537111005,3/67,2002968000.000,5.09,5.62,4.76,5.62,16.830,38379103,000679
002582.SZ,好想你,8.4,20250113,231000969.2,152735111.2,78265858.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3319,9.947643979,,0.6611881834476736,4/67,2890604800.000,7.31,8.4,7.16,8.4,16.230,119457718,002582
002313.SZ,日海智能,9.44,20250113,79175804.52,43913493.52,35262311.0,日振幅值达15%的证券,单日榜,3672,10.023310023,控股股东变更+机器人+卫星导航+液冷,0.5546327414823723,6/67,3534299900.000,8.46,9.44,7.97,9.44,17.133,45797834,002313
600202.SH,哈空调,5.35,20250113,69023025.0,35218028.15,33804996.85,日涨幅偏离值达7%的证券,单日榜,6211,10.082304527,核电+工业空调+国企改革预期,0.5102359415571832,7/67,2050872600.000,5.35,5.35,5.35,5.35,0.000,25365399,600202
002418.SZ,康盛股份,3.74,20250113,175477756.94,82312020.94,93165736.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3552,10,液冷服务器+BBU+股权转让+制冷管路,0.46907381525365877,10/67,4250136000.000,3.46,3.74,3.06,3.74,20.000,333317740,002418
600191.SH,华资实业,7.35,20250113,30890121.75,13617577.75,17272544.0,日振幅值达15%的证券,单日榜,6321,10.02994012,农产品加工+代糖+参股券商,0.44083923851805473,13/67,3564250200.000,6.28,7.35,6.12,7.35,18.413,33467271,600191
000759.SZ,中百集团,9.16,20250113,169307875.32,50615023.32,118692852.0,日换手率达20%的证券,单日榜,6709,3.153153153,,0.29895256333667397,16/67,6006267200.000,8.61,9.46,8.28,9.16,13.288,177766660,000759
600202.SH,哈空调,5.35,20250113,126464801.25,32373323.56,94091477.69,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6211,10.082304527,核电+工业空调+国企改革预期,0.25598682985318016,19/67,2050872600.000,5.35,5.35,5.35,5.35,0.000,25365399,600202
603166.SH,福达股份,8.67,20250113,63254718.8,15114725.8,48139993.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2464,10.025380711,比亚迪+汽车离合器+机器人,0.23895016983302125,20/67,5540205000.000,8.67,8.67,8.67,8.67,0.000,13613100,603166
603777.SH,来伊份,18.48,20250113,174364793.3,41188519.7,133176273.6,日振幅值达15%的证券,单日榜,2009,10,礼品+腾讯+电商,0.2362203912869835,21/67,6199299100.000,16.08,18.48,15.12,18.48,20.000,70349457,603777
603111.SH,康尼机电,6.46,20250113,82527066.13,15612086.59,66914979.54,日涨幅偏离值达7%的证券,单日榜,2542,10.051107325,轨道交通+机器人+充电桩+一带一路,0.1891753496411372,24/67,5408128400.000,5.82,6.46,5.74,6.46,12.266,43052754,603111
603838.SH,四通股份,6.39,20250113,34101055.0,6267040.95,27834014.05,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2320,3.733766234,,0.1837785062661551,25/67,2044902200.000,5.81,6.6,5.65,6.39,15.422,16347701,603838
002917.SZ,金奥博,13.05,20250113,133171771.0,23563253.8,109608517.2,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,1723,10.033726813,民爆+机器人+芯片概念+一带一路,0.17693880334444154,26/67,3400115300.000,13.05,13.05,11.49,13.05,13.154,77160119,002917
002497.SZ,雅化集团,12.85,20250113,166253130.0,21468717.0,144784413.0,日涨幅偏离值达7%的证券,单日榜,3448,10.017123288,民爆+锂矿+西部大开发,0.1291327086593798,27/67,13537783000.000,11.61,12.85,11.56,12.85,11.045,66341469,002497
603990.SH,麦迪科技,12.16,20250113,83213671.97,9875824.8,73337847.17,日振幅值达15%的证券;日换手率达20%的证券,单日榜,1968,-6.317411402,,0.11868031497949533,30/67,3724398000.000,13,14.28,11.7,12.16,19.877,95585779,603990
603682.SH,锦和商管,7.58,20250113,89111093.0,5031260.33,84079832.67,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1149,7.213578501,,0.05646053886916189,33/67,3581550000.000,7.02,7.77,6.83,7.58,13.296,55782714,603682
600789.SH,鲁抗医药,8.9,20250113,467040698.28,394901.35,466645796.93,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,6765,-6.11814346,,0.0008455394817931883,36/67,7998159700.000,9.1,9.15,8.77,8.9,4.008,154694207,600789
