股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002165.SZ,红宝丽,12.76,20260313,586841334.29,422619832.54,164221501.75,日涨幅偏离值达7%的证券,单日榜,4492,10.000000000000002,环氧丙烷技改+硬泡聚醚+化工板块,0.7201603020198192,1/62,9284552400.000,11.6,12.76,11.51,12.76,10.776,191200340,002165
600121.SH,郑州煤电,5.65,20260313,318142346.59,163615695.07,154526651.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6828,9.922178988326863,煤炭涨价+郑州国资,0.514284554771505,6/62,6884028000.000,5.65,5.65,5.65,5.65,0.000,71596841,600121
600227.SH,赤天化,4.37,20260313,227884075.0,116227230.84,111656844.16,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,6321,10.07556675062972,甲醇+尿素+化肥+煤炭,0.5100278764104074,8/62,5583111100.000,3.96,4.37,3.96,4.37,10.328,398151544,600227
003041.SZ,真爱美家,69.85,20260313,221249520.98,105027615.98,116221905.0,日振幅值达15%的证券,单日榜,1196,9.999999999999991,探迹科技入主+毛毯龙头,0.4747021169347257,9/62,9557114500.000,61.98,69.85,60.1,69.85,15.354,15282712,003041
002056.SZ,横店东磁,25.84,20260313,433917844.38,204631510.47,229286333.91,日涨幅偏离值达7%的证券,单日榜,4765,10.004257130693919,磁材+算电协同+光伏龙头+储能,0.4715904476396588,10/62,41990817000.000,23.79,25.84,23.6,25.84,9.536,86202581,002056
600691.SH,潞化科技,4.43,20260313,236935423.72,104744945.31,132190478.41,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7854,9.925558312655072,氢能装备+煤化工+山西国资,0.44208225036785986,11/62,10523845800.000,4.43,4.43,4.33,4.43,2.481,70597017,600691
002903.SZ,宇环数控,31.03,20260313,165183016.47,70753742.37,94429274.1,日换手率达20%的证券,单日榜,2042,9.99645515774548,机器人+工业母机+苹果概念,0.42833545410432716,12/62,3309136900.000,27.4,31.03,27.19,31.03,13.612,43177943,002903
000890.SZ,法尔胜,11.09,20260313,214331532.69,90565325.69,123766207.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6573,10.019841269841267,钢帘线剥离+光纤概念+环保设备,0.42254783770426274,13/62,4652155700.000,10.59,11.09,10.45,11.09,6.349,38999097,000890
600408.SH,安泰集团,4.13,20260313,116154742.36,47012993.36,69141749.0,日涨幅偏离值达7%的证券,单日榜,5607,10.13333333333333,焦炭+煤炭+循环经济,0.40474450207372487,14/62,4158084000.000,3.74,4.13,3.71,4.13,11.200,175077149,600408
603280.SH,南方路机,40.7,20260313,59414990.4,21707415.7,37707574.7,日换手率达20%的证券,单日榜,810,10.000000000000007,搅拌设备+核电设备+AI智能体+泛俄市场,0.36535250706697076,16/62,1137225850.000,37.0,40.7,36.6,40.7,11.081,8357830,603280
600844.SH,金煤科技,4.17,20260313,109976728.0,37926762.8,72049965.2,日换手率达20%的证券,单日榜,7779,5.83756345177665,,0.34486171292530177,17/62,3430786700.000,3.91,4.33,3.84,4.17,12.437,249041953,600844
002429.SZ,兆驰股份,11.94,20260313,605474142.96,166936314.27,438537828.69,日涨幅偏离值达7%的证券,单日榜,3824,10.046082949308754,CPO+MicroLED+深圳国资,0.2757117148783486,19/62,54020536000.000,11.28,11.94,11.2,11.94,6.820,392559180,002429
002969.SZ,嘉美包装,26.47,20260313,198528557.2,53985770.94,144542786.26,日涨幅偏离值达7%的证券,单日榜,1521,10.0166251039069,追觅入主+三片罐龙头+饮料灌装,0.2719294982112528,20/62,28912889000.000,23.88,26.47,23.5,26.47,12.344,101064233,002969
003041.SZ,真爱美家,69.85,20260313,330053121.97,83240332.09,246812789.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1196,9.999999999999991,探迹科技入主+毛毯龙头,0.252202832056732,21/62,9557114500.000,61.98,69.85,60.1,69.85,15.354,15282712,003041
002429.SZ,兆驰股份,11.94,20260313,1139666360.66,266114864.42,873551496.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3824,10.046082949308754,CPO+MicroLED+深圳国资,0.23350242983910516,23/62,54020536000.000,11.28,11.94,11.2,11.94,6.820,392559180,002429
600726.SH,华电能源,4.27,20260313,173902805.2,38820098.62,135082706.58,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,7202,10.05154639175257,绿电转型+热电联产+煤炭概念+央企,0.22322870856139587,24/62,31919686000.000,4.2,4.27,3.7,4.27,14.691,371618609,600726
002733.SZ,雄韬股份,27.37,20260313,251820162.0,50452076.92,201368085.08,日振幅值达15%的证券,单日榜,2739,6.580996884735207,,0.2003496325286297,26/62,10095773700.000,25.22,28.25,24.44,27.37,14.836,73936563,002733
600226.SH,亨通股份,6.02,20260313,179128996.2,34900250.74,144228745.46,日涨幅偏离值达7%的证券,单日榜,6377,10.05484460694698,锂电铜箔+氨基酸+兽药饲料+热电联产,0.19483306153869914,27/62,17905775000.000,5.48,6.02,5.4,6.02,11.335,181369988,600226
002487.SZ,大金重工,80.65,20260313,958142089.62,105327754.96,852814334.66,日涨幅偏离值达7%的证券,单日榜,3744,9.997272231314803,欧洲风电出口+深远海基地+业绩高增,0.10992915988251083,29/62,50883719000.000,73.86,80.65,73.6,80.65,9.615,50726073,002487
002455.SZ,百川股份,15.3,20260313,498424961.75,50927363.37,447497598.38,日换手率达20%的证券,单日榜,3789,-5.321782178217818,,0.10217659081758458,30/62,7944214300.000,16.53,17.15,15.14,15.3,12.438,241839860,002455
600726.SH,华电能源,4.27,20260313,205757769.28,12513167.71,193244601.57,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7202,10.05154639175257,绿电转型+热电联产+煤炭概念+央企,0.06081504360096259,34/62,31919686000.000,4.2,4.27,3.7,4.27,14.691,371618609,600726
002487.SZ,大金重工,80.65,20260313,1262622449.61,66404078.07,1196218371.54,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3744,9.997272231314803,欧洲风电出口+深远海基地+业绩高增,0.05259218865505754,36/62,50883719000.000,73.86,80.65,73.6,80.65,9.615,50726073,002487
600683.SH,京投发展,8.76,20260313,206128776.0,8580950.7,197547825.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7873,10.050251256281406,TOD轨道物业+北京国资+地产链回暖,0.04162907705812021,38/62,6489211700.000,7.91,8.76,7.8,8.76,12.060,43377629,600683
