股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600502.SH,安徽建工,5.12,20260330,115360614.02,95386536.82,19974077.2,日涨幅偏离值达7%的证券,单日榜,5574,10.107526881720423,年报增长+基建龙头+低空经济+国企改革,0.8268553147910853,1/59,8788653800.000,5.07,5.12,5.02,5.12,2.151,62077395,600502
000592.SZ,平潭发展,11.62,20260330,1054403255.96,736679111.97,317724143.99,日涨幅偏离值达7%的证券,单日榜,7280,10.037878787878775,海峡两岸+福建自贸区+林木主业,0.6986692309663607,3/59,22253374000.000,10.4,11.62,10.26,11.62,12.879,430631440,000592
600135.SH,乐凯胶片,11.06,20260330,152421657.5,90439117.12,61982540.38,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,6828,10.049751243781092,锂电隔膜+TAC膜+航天系,0.5933482065696603,4/59,6119576500.000,9.5,11.06,9.3,11.06,17.512,55448326,600135
601388.SH,怡球资源,3.94,20260330,181505858.0,103315268.0,78190590.0,日涨幅偏离值达7%的证券,单日榜,3385,10.055865921787705,铝价上涨+再生铝龙头+汽车拆解,0.5692117551379526,6/59,8672817100.000,3.94,3.94,3.79,3.94,4.190,148560596,601388
600996.SH,贵广网络,11.02,20260330,112666190.07,59728897.14,52937292.93,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2246,9.980039920159681,算力租赁+广电5G+贵州国资,0.5301403828681007,8/59,13739734000.000,10.2,11.02,10.02,11.02,9.980,100914868,600996
002361.SZ,神剑股份,15.0,20260330,503238691.4,218220912.27,285017779.13,日涨幅偏离值达7%的证券,单日榜,3904,9.970674486803514,商业航天+无人机+聚酯树脂+地方国资,0.4336330174909918,9/59,12136844800.000,13.37,15.0,13.21,15.0,13.123,230003130,002361
600359.SH,新农开发,7.65,20260330,41636693.87,17937700.39,23698993.48,日涨幅偏离值达7%的证券,单日榜,6525,10.071942446043167,农业种植+粮食概念+甘草饮品+国资,0.4308147146842618,10/59,2918573100.000,6.86,7.65,6.85,7.65,11.511,20322925,600359
603585.SH,苏利股份,22.81,20260330,58507687.44,24507161.84,34000525.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2254,9.980713596914178,百菌清涨价+溴素涨价+阻燃剂,0.41887079992919307,11/59,4168224700.000,22.7,22.81,21.41,22.81,6.750,10036291,603585
002309.SZ,中利集团,4.76,20260330,570649352.15,217362829.15,353286523.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3966,9.930715935334867,光纤概念+光伏储能+线缆+厦门国资,0.38090436505545067,12/59,11453189800.000,4.26,4.76,4.16,4.76,13.857,875101290,002309
000692.SZ,惠天热电,5.07,20260330,112480726.62,39153580.62,73327146.0,日振幅值达15%的证券,单日榜,7054,4.320987654320986,,0.3480914623913726,14/59,2701463200.000,4.6,5.25,4.38,5.07,17.901,120797280,000692
603687.SH,大胜达,16.12,20260330,179501203.48,55918997.28,123582206.2,日振幅值达15%的证券,单日榜,1617,3.1349968010236737,,0.31152435858866256,16/59,8866513600.000,14.37,16.26,14.07,16.12,14.012,103949480,603687
003042.SZ,中农联合,19.77,20260330,127597456.0,33424676.0,94172780.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1207,10.016694490818034,草甘膦+农药原药+供销社,0.26195409413178267,17/59,2518020800.000,18.58,19.77,18.58,19.77,6.622,14290380,003042
002149.SZ,西部材料,53.15,20260330,1809223665.24,356445605.24,1452778060.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4527,7.482305358948423,,0.19701577648373078,20/59,25944602000.000,48.35,54.4,48.0,53.15,12.942,107303409,002149
002222.SZ,福晶科技,71.94,20260330,558791044.86,96188405.94,462602638.92,日涨幅偏离值达7%的证券,单日榜,4381,9.999999999999988,光通信+光学晶体+中科院,0.17213662750107087,22/59,33678834000.000,66.92,71.94,66.9,71.94,7.706,41174388,002222
600488.SH,津药药业,4.76,20260330,83311033.5,13493057.84,69817975.66,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6013,9.930715935334867,创新药+原料药+出口,0.16196003426124825,23/59,5197380600.000,4.33,4.76,4.33,4.76,9.931,69906703,600488
603618.SH,杭电股份,26.71,20260330,575020388.84,66936558.14,508083830.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2698,10.008237232289948,光纤+特高压+超薄铜箔,0.11640727779241435,25/59,18466643000.000,24.98,26.71,24.98,26.71,7.125,59966385,603618
002432.SZ,九安医疗,75.5,20260330,741899260.52,80065287.93,661833972.59,日涨幅偏离值达7%的证券,单日榜,3835,9.994172494172494,AI投资+AI医疗+CGM上市,0.10791935265427,26/59,33099929000.000,67.95,75.5,65.7,75.5,14.277,58125786,002432
603601.SH,再升科技,14.5,20260330,475748828.02,21598692.36,454150135.66,日换手率达20%的证券,单日榜,2716,10.015174506828531,SpaceX供货传闻+玻璃微纤维+高效滤材,0.04539936009908996,28/59,16563944000.000,13.13,14.5,12.76,14.5,13.202,363855146,603601
002455.SZ,百川股份,14.82,20260330,497449570.9,8817277.47,488632293.43,日换手率达20%的证券,单日榜,3800,2.845246356696739,,0.017724967485744394,29/59,8618277700.000,14.91,15.19,13.92,14.82,8.813,217522460,002455
