股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
000014.SZ,沙河股份,10.27,-7.143,20240207,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,234847,0.017706,16695184,1.258745,-16460337,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,7717,000014
002181.SZ,粤传媒,3.44,-4.709,20240207,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,5,3579379,0.168554,52400,0.002468,3526979,买入金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,3949,002181
