股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600370.SH,三房巷,2.08,20250514,36960001.0,27484948.0,9475053.0,日涨幅偏离值达7%的证券,单日榜,5389,10.052910053,PTA+瓶级聚酯切片+低价股,0.7436403478452287,2/68,8104980900.000,1.91,2.08,1.91,2.08,8.995,41290950,600370
603488.SH,展鹏科技,9.37,20250514,69606066.69,47066110.69,22539956.0,日振幅值达15%的证券,单日榜,1941,9.976525822,军工信息化+电梯,0.6761782834191058,3/68,2735950400.000,8.45,9.37,8.14,9.37,14.437,34138788,603488
002190.SZ,成飞集成,29.66,20250514,334358520.64,211408667.7,122949852.94,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4238,10.014836795,成飞概念+军工+汽车零部件+国企改革,0.6322813825570824,4/68,10639912300.000,29.66,29.66,29.66,29.66,0.000,20025547,002190
603569.SH,长久物流,8.55,20250514,58610952.75,35198486.6,23412466.15,日涨幅偏离值达7%的证券,单日榜,2124,10.038610039,整车运输物流+一带一路,0.6005445219451752,6/68,5159987000.000,7.75,8.55,7.72,8.55,10.682,52343482,603569
000678.SZ,襄阳轴承,18.15,20250514,360794338.4,215784318.4,145010020.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,6869,10,减速器+等速万向节+汽车轴承+军工,0.5980812208886923,7/68,8341954100.000,15.75,18.15,15.75,18.15,14.546,113136588,000678
002909.SZ,集泰股份,6.92,20250514,56320415.0,32094723.12,24225691.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1831,10.015898251,涂料+有机硅胶粘剂+跨境电商+一带一路,0.5698594926901729,8/68,2636546000.000,6.92,6.92,6.92,6.92,0.000,6052000,002909
603535.SH,嘉诚国际,9.97,20250514,47289933.26,26306577.3,20983355.96,日涨幅偏离值达7%的证券,单日榜,1883,10.04415011,跨境电商+物流+自由贸易港,0.5562828172196072,9/68,4762562300.000,9.08,9.97,8.92,9.97,11.589,39997366,603535
002640.SZ,跨境通,5.06,20250514,392086766.0,202013813.8,190072952.2,日换手率达20%的证券;日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,3259,10,跨境电商+欧美用户,0.5152273203732666,10/68,7069705500.000,4.56,5.06,4.4,5.06,14.348,550885520,002640
000712.SZ,锦龙股份,13.79,20250514,261525371.58,131280339.58,130245032.0,日涨幅偏离值达7%的证券,单日榜,6808,9.968102073,证券+拟转让中山证券股权,0.5019793635580081,12/68,12352173600.000,12.55,13.79,12.28,13.79,12.042,120660890,000712
601866.SH,中远海发,2.61,20250514,107895705.99,52420266.99,55475439.0,日涨幅偏离值达7%的证券,单日榜,4231,10.126582278,航运物流+中字头,0.48584201297926005,13/68,25650344000.000,2.37,2.61,2.36,2.61,10.549,339154411,601866
002427.SZ,尤夫股份,7.81,20250514,229793751.69,104684805.37,125108946.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3624,10,超高分子量聚乙烯纤维+涤纶+拒海水聚酯工业丝+陕西国资,0.45555984268546845,15/68,7690951100.000,7.4,7.81,7.3,7.81,7.183,101371268,002427
600798.SH,宁波海运,3.7,20250514,32062720.0,14108100.0,17954620.0,日涨幅偏离值达7%的证券,单日榜,6802,10.119047619,港口航运+一带一路+国企,0.440015694239291,16/68,4464176500.000,3.7,3.7,3.7,3.7,0.000,24311939,600798
002809.SZ,红墙股份,17.31,20250514,126252428.37,41145940.23,85106488.14,日换手率达20%的证券,单日榜,2115,3.839232154,,0.32590216886297185,20/68,2384195500.000,17.5,18.34,16.9,17.31,8.638,74018478,002809
603332.SH,苏州龙杰,14.36,20250514,89229202.0,27977468.1,61251733.9,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1530,10.038314176,涤纶+化学纤维+一季报增长,0.31354609783465287,21/68,3106745600.000,14.36,14.36,13.83,14.36,4.061,45700976,603332
601008.SH,连云港,6.15,20250514,190193914.15,59206897.06,130987017.09,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4385,10.017889088,港口航运+一带一路+国企,0.3112975371720116,23/68,7629923700.000,5.77,6.15,5.72,6.15,7.692,202229561,601008
603072.SH,天和磁材,54.3,20250514,133918670.01,38827942.46,95090727.55,日换手率达20%的证券,单日榜,84,4.362867576,,0.28993673889608246,24/68,3515687500.000,52.1,55.56,52.1,54.3,6.650,19993754,603072
600610.SH,中毅达,14.37,20250514,271357772.24,78451780.28,192905991.96,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7983,10.030627871,季戊四醇+中字头+一季报增长,0.2891082854653377,25/68,10184402800.000,13.52,14.37,13.38,14.37,7.580,119412665,600610
