股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603106.SH,恒银科技,4.72,20240702,17243983.68,14341564.68,2902419.0,日涨幅偏离值达7%的证券,单日榜,0.8316851225412433,1/56,金融科技+银行+人工智能+智能交通,10.023,1644,2456854400.000,4.28,4.72,4.28,4.72,10.256,4974519.00,603106
600881.SH,亚泰集团,1.03,20240702,10620417.0,7953307.0,2667110.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7488695594532682,2/56,国资增持+面值退市博弈+煤炭+医疗器械+长春国资,9.575,6943,3346381000.000,1.03,1.03,1.03,1.03,0.000,6184761.00,600881
603256.SH,宏和科技,7.45,20240702,34256083.0,24603698.0,9652385.0,日涨幅偏离值达7%的证券,单日榜,0.7182285843947774,4/56,消费电子+玻璃纤维布+覆铜板上游+华为,10.044,1201,6553969900.000,6.77,7.45,6.64,7.45,11.965,15093050.00,603256
000793.SZ,华闻集团,1.33,20240702,67003815.0,45104208.81,21899606.19,日涨幅偏离值达7%的证券,单日榜,0.6731588165539529,5/56,车联网+公司被海南联瀚举牌+低价小盘股,9.917,6529,2608141500.000,1.19,1.33,1.17,1.33,13.223,230754320.00,000793
603918.SH,金桥信息,11.54,20240702,63594070.2,39210018.2,24384052.0,日涨幅偏离值达7%的证券,单日榜,0.6165672062927653,6/56,智慧法院+蚂蚁+区块链,10.010,2212,4226278300.000,10.50,11.54,10.50,11.54,9.914,17215563.00,603918
000520.SZ,凤凰航运,2.60,20240702,37609083.68,22298200.85,15310882.83,日涨幅偏离值达7%的证券,单日榜,0.592894021022317,8/56,航运+预计24年盈利,10.170,7456,2631417000.000,2.36,2.60,2.34,2.60,11.017,93667930.00,000520
002717.SZ,岭南股份,1.07,20240702,38269018.7,16932187.86,21336830.84,日振幅值达15%的证券,单日榜,0.44245158185882616,11/56,增持+面退博弈+乡村振兴+园林工程,10.309,2524,1562961300.000,0.96,1.07,0.93,1.07,14.433,188806320.00,002717
002556.SZ,辉隆股份,5.05,20240702,53930303.5,22158733.5,31771570.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.41087722601079,12/56,土地流转+化肥+供销社+薄荷醇+高股息,10.022,3242,4705854700.000,4.78,5.05,4.75,5.05,6.536,36255452.00,002556
002102.SZ,能特科技,2.63,20240702,51255691.0,19411848.0,31843843.0,日涨幅偏离值达7%的证券,单日榜,0.3787257106727914,14/56,维生素E+合成生物+黄金+医药中间体+国企,10.042,4253,6130805500.000,2.42,2.63,2.42,2.63,8.787,89653617.00,002102
601929.SH,吉视传媒,1.10,20240702,36041006.4,11996333.4,24044673.0,日涨幅偏离值达7%的证券,单日榜,0.3328523423252687,15/56,置入优质资产+回购+面值退市博弈+广播电视+国企,10.000,3003,3838767000.000,1.08,1.10,1.04,1.10,6.000,230586390.00,601929
002622.SZ,皓宸医疗,1.27,20240702,11877387.0,3784863.0,8092524.0,日振幅值达15%的证券,单日榜,0.31866125099737846,16/56,,1.600,3088,1066768190.000,1.16,1.34,1.16,1.27,14.400,40278790.00,002622
600297.SH,广汇汽车,0.84,20240702,28964272.0,5079758.56,23884513.44,日涨幅偏离值达7%的证券,单日榜,0.17538015662882878,20/56,乘用车经销+华为汽车+增持,10.526,5728,6963220900.000,0.76,0.84,0.75,0.84,11.842,313914700.00,600297
000882.SZ,华联股份,1.09,20240702,86311790.93,10730858.98,75580931.95,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.12432668659028136,23/56,,7.921,6315,2981710500.000,0.99,1.11,0.98,1.09,12.871,187528320.00,000882
002431.SZ,棕榈股份,1.69,20240702,9931288.0,520349.0,9410939.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.05239491594645126,25/56,控股股东拟增持+土地流转+水利+新型城镇化+国企,9.740,3414,3063659500.000,1.56,1.69,1.55,1.69,9.091,33194900.00,002431
002433.SZ,太安退,0.29,20240702,8880590.0,90690.0,8789900.0,退市整理证券,单日榜,0.010212159327251906,27/56,,-3.333,3411,215871850.000,0.29,0.30,0.27,0.29,10.000,53178347.00,002433
002857.SZ,三晖电气,16.69,20240702,77077614.8,297910.8,76779704.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0038650754927097197,28/56,电能表+储能+虚拟电厂+机器人,10.020,1768,2136320000.000,16.69,16.69,16.44,16.69,1.648,16230874.00,002857
