股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
001367.SZ,海森药业,25.05,20250523,87730382.96,66370376.91,21360006.05,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,513,10.013175231,化学原料药+合成生物+全球化战略,0.7565266977149874,2/65,969658270.000,25.05,25.05,25.05,25.05,0.000,1706718,001367
603332.SH,苏州龙杰,16.34,20250523,151116224.7,113793687.58,37322537.12,日涨幅偏离值达7%的证券,单日榜,1537,10.033670034,涤纶+化学纤维+一季报增长+部分产品涨价,0.753020979751885,3/65,3535113000.000,14.1,16.34,13.93,16.34,16.229,38512136,603332
002639.SZ,雪人股份,9.21,20250523,314650840.0,175780323.0,138870517.0,日涨幅偏离值达7%的证券,单日榜,3269,10.035842294,可控核聚变+数据中心+冰雪产业,0.5586520061411563,5/65,5991858400.000,8.37,9.21,8.37,9.21,10.036,177068520,002639
000953.SZ,河化股份,7.56,20250523,100098547.61,49053776.35,51044771.26,日换手率达20%的证券,单日榜,6170,5.586592179,,0.4900548261811089,7/65,2767883800.000,6.96,7.88,6.88,7.56,13.967,112115029,000953
603333.SH,尚纬股份,6.8,20250523,45562650.0,21357439.0,24205211.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3171,10.03236246,核电电缆+新能源负极材料+军工特种电缆,0.4687488326513054,10/65,4226387600.000,6.8,6.8,6.8,6.8,0.000,10006500,603333
000859.SZ,国风新材,7.92,20250523,183097109.46,84688563.46,98408546.0,日涨幅偏离值达7%的证券,单日榜,6420,10,光刻胶+集成电路PI材料+聚丙烯薄膜+国企,0.4625335905616868,11/65,7095163800.000,7.5,7.92,7.37,7.92,7.639,198530600,000859
002259.SZ,升达林业,4.36,20250523,107254817.88,41059706.06,66195111.82,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4094,3.317535545,,0.3828238849460252,14/65,3280151200.000,4.43,4.64,4.2,4.36,10.427,99001621,002259
603607.SH,京华激光,26.48,20250523,190124156.78,65850914.46,124273242.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1839,10.012463648,卡牌+光刻机+烟草,0.3463574307193306,15/65,4727124900.000,23.2,26.48,23.05,26.48,14.250,40341704,603607
605136.SH,丽人丽妆,14.51,20250523,344798705.28,103772727.23,241025978.05,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1123,10.007581501,化妆品+麦角硫因（业绩收入占比小）+电商,0.3009661162901685,17/65,5810652800.000,13.19,14.51,12.31,14.51,16.679,107024325,605136
603716.SH,塞力医疗,11.95,20250523,67203001.12,19816622.19,47386378.93,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,2080,10.036832413,,0.2948770420924321,18/65,2282649100.000,10.9,11.95,10.89,11.95,9.761,57353834,603716
000561.SZ,烽火电子,9.57,20250523,149728382.69,35186100.82,114542281.87,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7537,10,军工+资产重组+低空防御系统+国企改革,0.23499953841650623,19/65,5759131000.000,9.04,9.57,8.74,9.57,9.540,107467137,000561
002471.SZ,中超控股,4.71,20250523,326148310.53,74708318.61,251439991.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3566,10.046728972,曾研发外骨骼机器人用电缆+军工+低空经济+电线电缆,0.2290624117862114,20/65,6146534800.000,4.65,4.71,4.52,4.71,4.439,230879110,002471
603086.SH,先达股份,9.64,20250523,104672432.35,21949210.0,82723222.35,日涨幅偏离值达7%的证券,单日榜,1951,10.0456621,烯草酮+农药+大豆,0.2096942767758277,22/65,4191598700.000,8.75,9.64,8.75,9.64,10.160,66817375,603086
603333.SH,尚纬股份,6.8,20250523,28645000.0,5547440.0,23097560.0,日涨幅偏离值达7%的证券,单日榜,3171,10.03236246,核电电缆+新能源负极材料+军工特种电缆,0.19366172106824925,23/65,4226387600.000,6.8,6.8,6.8,6.8,0.000,10006500,603333
002882.SZ,金龙羽,23.34,20250523,153520344.0,21303496.71,132216847.29,日振幅值达15%的证券,单日榜,1906,9.990574929,固态电池+无人机+电线电缆,0.13876660353236311,25/65,5760478900.000,20.83,23.34,19.9,23.34,16.211,70844503,002882
603607.SH,京华激光,26.48,20250523,103991422.32,11643472.66,92347949.66,日涨幅偏离值达7%的证券,单日榜,1839,10.012463648,卡牌+光刻机+烟草,0.11196570255737993,27/65,4727124900.000,23.2,26.48,23.05,26.48,14.250,40341704,603607
002365.SZ,永安药业,20.36,20250523,192293987.5,15688036.5,176605951.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3696,9.994597515,牛磺酸+功能饮料+宠物经济+电商,0.08158360385552876,30/65,4999603700.000,19.25,20.36,19.2,20.36,6.267,85773778,002365
