股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603955.SH,大千生态,12.82,20241107,16373258.4,13336362.4,3036896.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8145209752507173,1/92,实控人拟变更+生态景观+城市更新,10.042918455,1862,1739930400.000,12.82,12.82,12.82,12.82,0.000,370900,603955
600340.SH,华夏幸福,3.67,20241107,69979144.34,54705268.06,15273876.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7817367385089693,2/92,债务重组+房地产+低空经济+低价股,9.880239521,5065,14288613000.000,3.67,3.67,3.67,3.67,0.000,21143494,600340
000010.SZ,美丽生态,3.41,20241107,78226707.0,57672827.0,20553880.0,日振幅值达15%的证券,单日榜,0.7372523938659465,3/92,第三季度业绩大增+园林绿化+水利+低价股,10,7041,1793494100.000,2.87,3.41,2.87,3.41,17.419,112118944,000010
000716.SZ,黑芝麻,7.15,20241107,91969114.59,60766259.73,31202854.86,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6607246356659743,5/92,黑芝麻糊+农业种植+锂电池,10,6682,5009945900.000,7.15,7.15,7.15,7.15,0.000,6933300,000716
600653.SH,申华控股,2.48,20241107,78482489.29,51777580.89,26704908.4,日涨幅偏离值达7%的证券,单日榜,0.6597341822158199,6/92,并购重组预期+沈阳国资+汽车服务+低价股,10.222222222,8274,4827023200.000,2.26,2.48,2.19,2.48,12.889,177739164,600653
603196.SH,日播时尚,18.65,20241107,22591662.0,13771052.0,8820610.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.609563475232588,8/92,拟购买茵地乐71%股权+服装+三胎,10.029498525,1809,4404781500.000,18.65,18.65,18.65,18.65,0.000,427380,603196
002510.SZ,天汽模,6.13,20241107,167308382.01,94541900.49,72766481.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5650756964725727,9/92,特斯拉概念+小米汽车+飞行汽车,10.053859964,3390,5711755400.000,6.13,6.13,6.13,6.13,0.000,11062341,002510
600536.SH,中国软件,59.73,20241107,1929457869.04,1085582970.06,843874898.98,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.562636265595232,10/92,信创+国产操作系统+华为+国企,10,5461,50349692000.000,52.33,59.73,51.06,59.73,15.967,140241707,600536
001379.SZ,腾达科技,27.45,20241107,59233549.11,25457582.32,33775966.79,日换手率达20%的证券,单日榜,0.42978316684559714,15/92,商业航天+不锈钢紧固件产品+核电+次新股,10.02004008,191,1372500000.000,24.86,27.45,24.35,27.45,12.425,17215226,001379
002717.SZ,岭南股份,3.31,20241107,157255481.48,64573849.58,92681631.9,日振幅值达15%的证券,单日榜,0.41063019852959853,16/92,国企+岭南转债完成部分收购+园林工程+华为,9.966777409,2609,5298505900.000,2.95,3.31,2.75,3.31,18.605,431520620,002717
