股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601908.SH,京运通,3.15,20250513,75843410.0,57283486.0,18559924.0,日涨幅偏离值达7%的证券,单日榜,3317,10.13986014,光伏设备+半导体材料+稀土永磁,0.7552862667962846,2/53,7605999000.000,2.88,3.15,2.8,3.15,12.238,106376458,601908
603332.SH,苏州龙杰,13.05,20250513,34858912.05,24926557.05,9932355.0,日涨幅偏离值达7%的证券,单日榜,1529,10.033726813,涤纶+化学纤维+一季报增长,0.7150698511257756,4/53,2823330800.000,13.05,13.05,13.05,13.05,0.000,2681966,603332
000958.SZ,电投产融,7.15,20250513,222420084.0,144954990.0,77465094.0,日涨幅偏离值达7%的证券,单日榜,6148,10,拟置入电投核能100%股权+核电+央企,0.6517171803603851,6/53,38491282000.000,6.58,7.15,6.49,7.15,10.154,202005910,000958
002094.SZ,青岛金王,8.15,20250513,232995282.1,143866568.1,89128714.0,日涨幅偏离值达7%的证券,单日榜,4470,9.986504723,跨境电商+外销+蜡烛,0.6174655847248162,7/53,5627196400.000,7.45,8.15,7.36,8.15,10.661,192258260,002094
601008.SH,连云港,5.59,20250513,124768194.42,57241440.42,67526754.0,日涨幅偏离值达7%的证券,单日榜,4384,10.039370079,港口航运+国企,0.45878230975525247,8/53,6935166500.000,5.25,5.59,5.25,5.59,6.693,210642222,601008
001316.SZ,润贝航科,45.3,20250513,68469982.21,27753602.26,40716379.95,日换手率达20%的证券,单日榜,698,-6.905055487,,0.40533970309614903,10/53,1232488430.000,49.01,49.01,45.23,45.3,7.768,10607179,001316
002977.SZ,天箭科技,48.71,20250513,230878356.29,87534747.37,143343608.92,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,1249,10.004516712,军工+卫星通信+雷达+一季报增长,0.37913795288827334,12/53,3245068500.000,48.71,48.71,46.88,48.71,4.133,30803776,002977
600798.SH,宁波海运,3.36,20250513,36983184.0,13909392.0,23073792.0,日涨幅偏离值达7%的证券,单日榜,6801,10.163934426,港口航运+一带一路+国企,0.37610044608382015,13/53,4053954900.000,3.36,3.36,3.36,3.36,0.000,38768233,600798
600855.SH,航天长峰,13.56,20250513,162698439.62,49090442.62,113607997.0,日跌幅偏离值达7%的证券,单日榜,7545,-7.755102041,,0.30172657300620764,15/53,6341194700.000,14.34,14.99,13.5,13.56,10.136,96164030,600855
002549.SZ,凯美特气,9.8,20250513,170424891.0,44068741.64,126356149.36,日涨幅偏离值达7%的证券,单日榜,3457,9.988776655,光刻胶+电子特气+节能环保,0.25858160378697265,16/53,6785123400.000,8.95,9.8,8.79,9.8,11.336,117311918,002549
600530.SH,交大昂立,6.2,20250513,79518215.5,16416472.04,63101743.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5789,9.929078014,益生菌+养老概念+电子商务,0.20644920081235976,18/53,4804504000.000,5.56,6.2,5.56,6.2,11.348,31404435,600530
603331.SH,百达精工,11.68,20250513,64965938.6,10653757.5,54312181.1,日换手率达20%的证券,单日榜,1906,9.981167608,压缩机+光伏+汽车零部件,0.1639898957759382,23/53,2361411400.000,10.5,11.68,10.47,11.68,11.394,60161310,603331
002651.SZ,利君股份,10.81,20250513,129292660.2,11428113.25,117864546.95,日涨幅偏离值达7%的证券,单日榜,3239,9.96948118,航空零部件+大飞机+军工+机器人,0.08838949737999126,26/53,6112662000.000,10.54,10.81,10.21,10.81,6.104,119389549,002651
603350.SH,安乃达,39.4,20250513,59152113.17,3953639.79,55198473.38,日换手率达20%的证券,单日榜,207,0.638569604,,0.066838521535781,28/53,1142600000.000,39.4,40.7,38.92,39.4,4.547,9616915,603350
