股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600819.SH,耀皮玻璃,5.15,20240401,27232819.8,19980474.8,7252345.0,日涨幅偏离值达7%的证券,单日榜,0.7336910002981035,2/67,光伏TCO玻璃+汽车玻璃+航空玻璃+上海国资,10.043,7334,3849192700.000,4.67,5.15,4.67,5.15,10.256,23022912.00,600819
603172.SH,万丰股份,15.35,20240401,30683867.81,21973709.35,8710158.46,日涨幅偏离值达7%的证券,单日榜,0.7161323170229106,3/67,染料+注册制次新股,10.036,219,512383000.000,14.02,15.35,14.02,15.35,9.534,3900754.00,603172
002796.SZ,世嘉科技,11.48,20240401,137631298.29,84826325.29,52804973.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.616330197737903,6/67,5G+滤波器+天线,9.962,1920,2661474800.000,10.56,11.48,10.56,11.48,8.812,20533423.00,002796
002882.SZ,金龙羽,18.69,20240401,95520892.0,57229838.0,38291054.0,日涨幅偏离值达7%的证券,单日榜,0.5991342501282337,7/67,固态电池+锂电池+电线电缆,10.006,1631,4607552300.000,16.90,18.69,16.81,18.69,11.065,42612198.00,002882
002963.SZ,豪尔赛,14.78,20240401,34908115.0,19218371.0,15689744.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5505416433972444,8/67,照明工程+换电+华为,9.970,1076,1817852000.000,14.78,14.78,14.78,14.78,0.000,4654440.00,002963
603926.SH,铁流股份,11.74,20240401,33062101.0,17227836.0,15834265.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5210750520664128,9/67,小米交流+汽车传动系统+理想汽车+长安汽车,10.028,1677,2444996800.000,11.40,11.74,11.25,11.74,4.592,5776538.00,603926
603006.SH,联明股份,16.10,20240401,47882355.05,24757012.05,23125343.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5170383124252783,10/67,汽车零部件+供应链管理+特斯拉,9.973,2375,3076358800.000,16.10,16.10,16.10,16.10,0.000,2547948.00,603006
603151.SH,邦基科技,14.59,20240401,17869500.0,8949948.0,8919552.0,日涨幅偏离值达7%的证券,单日榜,0.5008504994543775,11/67,猪饲料,10.030,354,1179338880.000,13.30,14.59,13.30,14.59,9.729,2621850.00,603151
000701.SZ,厦门信达,5.80,20240401,66070462.4,32136570.4,33933892.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.486398448454025,13/67,小米汽车+低空经济+汽车经销商+LED+国企,10.057,6574,3018775200.000,5.80,5.80,5.80,5.80,0.000,4609858.00,000701
002967.SZ,广电计量,16.93,20240401,69838557.06,29334616.06,40503941.0,日涨幅偏离值达7%的证券,单日榜,0.42003468134082317,16/67,低空经济+飞行汽车+卫星导航+先进封装+国企改革,10.007,1067,8574466700.000,15.27,16.93,15.17,16.93,11.436,43660112.00,002967
002097.SZ,山河智能,9.35,20240401,111333473.29,42802128.57,68531344.72,日涨幅偏离值达7%的证券,单日榜,0.3844497733265679,17/67,飞行汽车+机器人+航空装备+外销,10.000,4198,10029526600.000,8.52,9.35,8.46,9.35,10.471,130881657.00,002097
000100.SZ,TCL科技,5.14,20240401,690933496.24,246530098.77,444403397.47,日涨幅偏离值达7%的证券,单日榜,0.3568072761149884,18/67,面板龙头+行业供需关系改善,10.064,4906,93026504000.000,4.73,5.14,4.72,5.14,8.994,983210490.00,000100
603900.SH,莱绅通灵,5.60,20240401,22339600.6,7899052.8,14440547.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35358970562795106,19/67,珠宝首饰+开辟“欧金”新赛道,10.020,1788,1906653500.000,5.60,5.60,5.60,5.60,0.000,2318820.00,603900
001216.SZ,华瓷股份,15.61,20240401,29959690.0,9962886.0,19996804.0,日换手率达20%的证券,单日榜,0.33254302698058624,21/67,,2.428,597,982910190.000,15.08,15.95,14.93,15.61,6.693,19439439.00,001216
600707.SH,彩虹股份,8.09,20240401,50921190.0,14350332.0,36570858.0,日涨幅偏离值达7%的证券,单日榜,0.28181454518246724,22/67,面板+年报预盈+国企,10.068,6762,29024248000.000,7.64,8.09,7.62,8.09,6.395,22600400.00,600707
001282.SZ,三联锻造,36.90,20240401,31630733.01,8664038.61,22966694.4,日换手率达20%的证券,单日榜,0.2739120401433909,23/67,,3.535,209,1047222000.000,35.00,37.09,34.24,36.90,7.997,9086865.00,001282
603926.SH,铁流股份,11.74,20240401,18849592.0,4232440.0,14617152.0,日涨幅偏离值达7%的证券,单日榜,0.2245374860103073,25/67,小米交流+汽车传动系统+理想汽车+长安汽车,10.028,1677,2444996800.000,11.40,11.74,11.25,11.74,4.592,5776538.00,603926
000099.SZ,中信海直,17.29,20240401,276060989.85,54847962.78,221213027.07,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.19868059884086514,26/67,深圳+中字头+飞行汽车+华为,9.987,5741,12279619700.000,17.00,17.29,16.62,17.29,4.262,243943240.00,000099
603373.SH,安邦护卫,37.40,20240401,29670283.13,5407764.01,24262519.12,日换手率达20%的证券,单日榜,0.18226196178533063,28/67,,-2.908,67,985160430.000,37.25,38.14,36.66,37.40,3.842,8971249.00,603373
002967.SZ,广电计量,16.93,20240401,111630634.45,20223726.04,91406908.41,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1811664525570561,29/67,低空经济+飞行汽车+卫星导航+先进封装+国企改革,10.007,1067,8574466700.000,15.27,16.93,15.17,16.93,11.436,43660112.00,002967
002769.SZ,普路通,9.19,20240401,78117124.51,13801080.31,64316044.2,日振幅值达15%的证券,单日榜,0.1766716375771523,30/67,实控人拟变更+小米+钠离子电池+储能+供应链管理,10.060,2131,3054739900.000,9.19,9.19,7.80,9.19,16.647,53065522.00,002769
603037.SH,凯众股份,29.30,20240401,91951493.12,11695686.59,80255806.53,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.12719409107078564,32/67,,4.980,1747,3979313000.000,26.90,30.70,26.03,29.30,16.732,41970319.00,603037
002215.SZ,诺普信,8.58,20240401,113615860.73,13510233.77,100105626.96,日跌幅偏离值达7%的证券,单日榜,0.11891151185401928,34/67,,-7.243,3922,6812655700.000,9.10,9.10,8.33,8.58,8.324,97729658.00,002215
600097.SH,开创国际,10.04,20240401,18506171.0,1869768.0,16636403.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.10103483859519076,35/67,年报增长+渔业+预制菜+上海国资,9.967,6495,2419003100.000,10.03,10.04,10.00,10.04,0.438,5528232.00,600097
603843.SH,正平股份,3.34,20240401,37929514.6,2459026.4,35470488.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.06483147559183369,37/67,有色金属+盐湖提锂+基建+旅游,9.868,1838,2336741600.000,3.18,3.34,3.11,3.34,7.566,37161655.00,603843
