股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600156.SH,华升股份,8.42,20260416,65241191.0,51303687.0,13937504.0,日涨幅偏离值达7%的证券,单日榜,6762,10.065359477124177,算力租赁+拟收购易信科技+湖南国资,0.7863695652030632,2/62,3385772100.000,7.65,8.42,7.59,8.42,10.850,20607837,600156
000657.SZ,中钨高新,51.9,20260416,1528651035.37,955988061.82,572662973.55,日涨幅偏离值达7%的证券,单日榜,7115,10.004239084357776,钨全产业链+PCB微钻+一季报预增+央企,0.6253801814150536,4/62,75406825000.000,47.61,51.9,45.6,51.9,13.353,124722478,000657
000070.SZ,特发信息,20.77,20260416,738692560.14,409546956.54,329145603.6,日涨幅偏离值达7%的证券,单日榜,6291,10.010593220338986,光纤光缆+CPO+算力租赁+深圳国资,0.5544213907642187,5/62,18457860000.000,18.61,20.77,18.41,20.77,12.500,212548470,000070
600719.SH,大连热电,7.33,20260416,72735770.14,38635030.14,34100740.0,日涨幅偏离值达7%的证券,单日榜,7214,10.06006006006006,热电联产+新能源注入预期+大连国资,0.5311696028740227,6/62,2965715100.000,6.66,7.33,6.57,7.33,11.411,31729765,600719
600961.SH,株冶集团,20.08,20260416,107121979.11,52169385.63,54952593.48,日涨幅偏离值达7%的证券,单日榜,5253,10.027397260273963,小金属+黄金+央企控股,0.48700916528464244,7/62,15096393000.000,18.55,20.08,18.55,20.08,8.384,26688364,600961
002491.SZ,通鼎互联,15.62,20260416,720942759.13,322990801.03,397951958.1,日涨幅偏离值达7%的证券,单日榜,3763,10.0,光纤光缆+数据中心+储能消防,0.44801171374516635,9/62,18376444000.000,13.95,15.62,13.73,15.62,13.310,260633870,002491
601778.SH,晶科科技,6.66,20260416,739835205.43,299234983.93,440600221.5,日涨幅偏离值达7%的证券,单日榜,1434,10.082644628099178,算电协同+储能+回购股份注销,0.4044616716449463,11/62,23793448000.000,6.25,6.66,6.2,6.66,7.603,749122700,601778
000762.SZ,西藏矿业,37.11,20260416,500184347.79,174328700.64,325855647.15,日涨幅偏离值达7%的证券,单日榜,6977,9.988144635447533,锂盐湖+二期爬坡+宝武央企,0.34852890021498845,12/62,19326911000.000,34.06,37.11,33.85,37.11,9.662,77661321,000762
603293.SH,埃泰克,71.02,20260416,134487486.39,40643155.92,93844330.47,无价格涨跌幅限制的证券,单日榜,1,112.06330247835173,,0.30220771471733066,18/62,2492554200.000,71.0,85.2,71.0,71.02,42.401,25230806,603293
603538.SH,美诺华,56.0,20260416,365922415.04,90517579.86,275404835.18,日换手率达20%的证券,单日榜,2192,0.9009009009009009,,0.247368229273698,20/62,12109079800.000,55.5,57.29,54.21,56.0,5.550,65720269,603538
603826.SH,坤彩科技,34.16,20260416,147797810.24,22231342.66,125566467.58,日涨幅偏离值达7%的证券,单日榜,2187,10.016103059581308,钛白粉涨价+珠光材料+一季报预增,0.1504172668316253,22/62,22381632000.000,31.56,34.16,31.06,34.16,9.984,18606947,603826
600683.SH,京投发展,10.9,20260416,87734778.0,13176579.81,74558198.19,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7896,9.989909182643796,拟剥离地产+TOD轨道物业+北京国资,0.15018650654133986,23/62,8074475800.000,10.4,10.9,10.2,10.9,7.064,24284628,600683
605388.SH,均瑶健康,8.06,20260416,95833962.56,12747374.93,83086587.63,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1371,9.959072305593457,益生菌+味动力+扭亏预期,0.13301521286901902,24/62,4839901000.000,7.33,8.06,7.09,8.06,13.233,59782630,605388
002008.SZ,大族激光,86.67,20260416,929169533.5,91326323.86,837843209.64,日涨幅偏离值达7%的证券,单日榜,5299,10.001269196598546,PCB设备+液冷核心部件焊接+光纤激光器,0.0982881170414527,26/62,82919271000.000,77.81,86.67,77.81,86.67,11.245,50276452,002008
