股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600310.SH,广西能源,4.64,20240529,248200490.72,181280359.08,66920131.64,日振幅值达15%的证券,单日榜,0.7303787295267924,2/81,电力+水电+风电+国企,9.953,5642,6800897800.000,4.07,4.64,3.97,4.64,15.877,236545760.00,600310
600620.SH,天宸股份,5.80,20240529,19338606.0,12138319.6,7200286.4,日涨幅偏离值达7%的证券,单日榜,0.6276729356810931,4/81,HJT电池+物业管理,10.057,7680,3982727300.000,5.33,5.80,5.33,5.80,8.918,10288265.00,600620
603778.SH,国晟科技,3.82,20240529,32844311.0,18328803.0,14515508.0,日涨幅偏离值达7%的证券,单日榜,0.5580510731371409,5/81,光伏概念+新型城镇化+中标+董事长解除留置,10.087,2042,2455714300.000,3.43,3.82,3.43,3.82,11.239,64214050.00,603778
600501.SH,航天晨光,14.15,20240529,129583000.0,57898348.0,71684652.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.446805121042112,7/81,航空设备+军工+可控核聚变+央企改革,10.031,5570,6008068100.000,14.15,14.15,13.13,14.15,7.932,52177544.00,600501
600501.SH,航天晨光,14.15,20240529,114484769.0,46801990.0,67682779.0,日涨幅偏离值达7%的证券,单日榜,0.40880538440882036,8/81,航空设备+军工+可控核聚变+央企改革,10.031,5570,6008068100.000,14.15,14.15,13.13,14.15,7.932,52177544.00,600501
600052.SH,东望时代,4.47,20240529,21668567.98,7324977.98,14343590.0,日涨幅偏离值达7%的证券,单日榜,0.3380462422233405,10/81,热水供应+园区生活服务+影视文化+国企改革,10.099,6577,3773550500.000,4.03,4.47,4.03,4.47,10.837,19872553.00,600052
002378.SZ,章源钨业,7.23,20240529,105099420.4,31171971.3,73927449.1,日涨幅偏离值达7%的证券,单日榜,0.2965950828402475,14/81,钨完整产业链+小金属,10.046,3440,8638671400.000,6.54,7.23,6.52,7.23,10.807,87681697.00,002378
603390.SH,通达电气,7.89,20240529,17007838.0,4497314.0,12510524.0,日涨幅偏离值达7%的证券,单日榜,0.2644259664279493,16/81,比亚迪+智能座舱+电子后视镜+华为,10.042,1093,2759569000.000,7.18,7.89,7.13,7.89,10.600,10560600.00,603390
002155.SZ,湖南黄金,21.67,20240529,245863220.47,31450700.09,214412520.38,日涨幅偏离值达7%的证券,单日榜,0.12791949942686764,21/81,锑+黄金+国企,10.000,4079,26045460000.000,19.91,21.67,19.73,21.67,9.848,75243418.00,002155
000560.SZ,我爱我家,3.04,20240529,230068846.84,18164887.02,211903959.82,日换手率达20%的证券,单日榜,0.07895413598796651,27/81,,-1.936,7361,6836696200.000,3.03,3.16,2.91,3.04,8.065,573143100.00,000560
