股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002739.SZ,儒意电影,9.38,20260715,372397890.0,305037953.0,67359937.0,日涨幅偏离值达7%的证券,单日榜,2788,9.964830011723347,院线龙头+暑期档+IP潮玩,0.819118370944583,1/85,19529177000.000,9.0,9.38,8.8,9.38,6.799531066822979,95988969,002739
600664.SH,哈药股份,4.49,20260715,147476110.77,112253422.77,35222688.0,日涨幅偏离值达7%的证券,单日榜,8039,10.04901960784314,中报预增+基药目录+创新药+化学制药,0.7611634330733578,2/85,11308109300.000,4.32,4.49,4.32,4.49,4.166666666666665,111552313,600664
002558.SZ,巨人网络,29.56,20260715,1018478268.06,694581967.89,323896300.17,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,3735,10.011164867882387,游戏+AI应用+半年报预增,0.6819801557602614,4/85,56180612000.000,26.5,29.56,25.52,29.56,15.035355414960918,151030236,002558
000566.SZ,海南海药,5.15,20260715,120019935.13,78781834.42,41238100.71,日振幅值达15%的证券,单日榜,7803,10.042735042735057,创新药+化学制药+脑机接口+央企,0.656406240635501,5/85,6678188500.000,4.45,5.15,4.41,5.15,15.811965811965816,108627086,000566
002517.SZ,恺英网络,17.18,20260715,473090855.07,281344258.91,191746596.16,日涨幅偏离值达7%的证券,单日榜,3790,9.987195902688864,半年报预增+游戏+AI应用,0.5946939280159441,6/85,32454509000.000,15.52,17.18,15.43,17.18,11.20358514724712,119205111,002517
600257.SH,大湖股份,4.9,20260715,18156622.8,10706456.8,7450166.0,日涨幅偏离值达7%的证券,单日榜,6329,10.1123595505618,业绩扭亏+康复医疗+水产品,0.5896722599755722,7/85,2358062200.000,4.76,4.9,4.67,4.9,5.168539325842706,12890542,600257
001896.SZ,豫能控股,14.95,20260715,650697596.45,356683254.51,294014341.94,日涨幅偏离值达7%的证券,单日榜,6900,10.00735835172921,算力+火电+河南国资,0.5481551744711382,9/85,22810431000.000,13.56,14.95,13.36,14.95,11.699779249448122,141954701,001896
605255.SH,天普股份,87.19,20260715,36459173.38,19750406.38,16708767.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1426,10.005046681806704,中昊芯英+汽车管路+外部流通盘小,0.5417129503773735,10/85,11690435200.000,85.0,87.19,82.11,87.19,6.4092858945243485,1190358,605255
002821.SZ,凯莱英,195.75,20260715,821238856.85,412861960.52,408376896.33,日涨幅偏离值达7%的证券,单日榜,2344,10.002809778027542,创新药+CDMO+多肽+股权激励,0.5027306697391324,12/85,62061335000.000,175.0,195.75,175.0,195.75,11.660578814273673,22471825,002821
600721.SH,百花医药,7.57,20260715,37592674.0,17685760.0,19906914.0,日涨幅偏离值达7%的证券,单日榜,7288,10.029069767441866,CRO+创新药+金华国资入主,0.4704576216099977,13/85,2911025600.000,6.89,7.57,6.85,7.57,10.465116279069777,23014811,600721
600186.SH,莲花控股,10.25,20260715,688002016.64,319935341.44,368066675.2,日振幅值达15%的证券,单日榜,6758,3.0150753768844294,,0.465020935552588,14/85,18338667000.000,9.3,10.95,9.3,10.25,16.582914572864308,273481436,600186
603201.SH,常润股份,16.9,20260715,91246169.71,30314371.29,60931798.42,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,959,7.029765674477514,,0.33222623356515246,21/85,3183195100.000,16.0,17.3,16.0,16.9,8.233058898036736,12025707,603201
605598.SH,上海港湾,29.36,20260715,100851436.0,32239456.0,68611980.0,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,1165,-3.070320237702211,,0.319672751114818,22/85,7134973500.000,27.26,30.53,27.26,29.36,10.79564212611423,10846300,605598
603800.SH,洪田股份,79.21,20260715,309758040.48,76875583.65,232882456.83,日振幅值达15%的证券,单日榜,2573,4.969520275642725,,0.24817946139791516,25/85,16475680000.000,70.87,82.56,70.87,79.21,15.491651205936918,14167036,603800
600829.SH,人民同泰,9.89,20260715,75987873.56,18294227.56,57693646.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7873,10.011123470522806,医药零售+医药流通+黑龙江国资,0.2407519345248539,26/85,5735098200.000,9.25,9.89,9.15,9.89,8.231368186874306,24595442,600829
003020.SZ,立方制药,21.91,20260715,77412344.1,17800197.94,59612146.16,日振幅值达15%的证券;日换手率达20%的证券,单日榜,1352,5.336538461538459,,0.22994004569873247,28/85,3692892300.000,18.72,22.3,18.72,21.91,17.21153846153847,46313287,003020
000036.SZ,华联控股,4.82,20260715,160073149.88,32642081.47,127431068.41,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7786,4.1036717062635075,,0.20391977976612802,32/85,6762369500.000,4.71,4.97,4.65,4.82,6.911447084233248,62287371,000036
002898.SZ,赛隆退,0.38,20260715,1205485.0,228172.5,977312.5,退市整理证券,单日榜,2143,-5.000000000000004,,0.18927858911558418,33/85,45579721.000,0.39,0.4,0.38,0.38,5.000000000000004,6436400,002898
603839.SH,安正时尚,6.47,20260715,15177837.0,2806542.78,12371294.22,日涨幅偏离值达7%的证券,单日榜,2288,10.034013605442174,中报预增+中高端女装+网红经济,0.1849105890384776,34/85,2503994800.000,6.18,6.47,6.02,6.47,7.653061224489798,7748340,603839
