股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000678.SZ,襄阳轴承,14.2,20250317,301607198.55,204028342.03,97578856.52,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,6831,9.992254067,减速器+汽车轴承+军工,0.6764703992838436,2/64,6526487500.000,13.08,14.2,12.27,14.2,14.950,103143860,000678
600696.SH,岩石股份,14.13,20250317,62765843.78,35910689.78,26855154.0,日振幅值达15%的证券,单日榜,7603,4.280442804,,0.572137449563655,5/64,4726053100.000,12.76,14.84,12.76,14.13,15.351,40217585,600696
002896.SZ,中大力德,108.46,20250317,376569115.29,203069683.32,173499431.97,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,1830,10,机器人+减速器+电机,0.5392627145314713,6/64,16396038000.000,96.8,108.46,94,108.46,14.665,25795113,002896
600208.SH,衢州发展,3.25,20250317,176850734.92,91763866.21,85086868.71,日涨幅偏离值达7%的证券,单日榜,6236,10.169491525,房地产+创投+金融科技,0.5188774943542654,7/64,27650250000.000,3.24,3.25,3.12,3.25,4.407,398015538,600208
603183.SH,建研院,4.69,20250317,86096031.82,41918494.33,44177537.49,日涨幅偏离值达7%的证券,单日榜,1825,10.093896714,房屋检测+新型城镇化+工程检测,0.4868806778184449,10/64,2331648700.000,4.39,4.69,4.3,4.69,9.155,54394283,603183
002162.SZ,悦心健康,5.59,20250317,165677269.34,70545337.62,95131931.72,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4267,10.039370079,三胎概念+智慧养老+机器人,0.425799736445608,13/64,5146696200.000,5.56,5.59,5.33,5.59,5.118,68811701,002162
600708.SH,光明地产,3.58,20250317,52924264.12,20707093.82,32217170.3,日涨幅偏离值达7%的证券,单日榜,6979,10.153846154,房地产+转让子公司股权+上海国资,0.3912589842165575,15/64,7966494400.000,3.27,3.58,3.27,3.58,9.539,68605241,600708
002762.SZ,金发拉比,7.22,20250317,94496042.0,33451120.4,61044921.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2373,10.06097561,三胎概念+母婴产品+IP经济,0.3539949366344889,17/64,1526152300.000,7.22,7.22,7.15,7.22,1.067,21573695,002762
603458.SH,勘设股份,7.22,20250317,37186684.7,11977081.87,25209602.83,日涨幅偏离值达7%的证券,单日榜,1844,10.06097561,数据中心+智能交通+参股翰凯斯智能+工程咨询,0.32207985107099363,19/64,2210219000.000,6.59,7.22,6.57,7.22,9.909,23525446,603458
600467.SH,好当家,2.52,20250317,34812623.64,9483013.64,25329610.0,日涨幅偏离值达7%的证券,单日榜,5090,10.043668122,海水养殖+白酒+低价股,0.27240157875098897,21/64,3681705600.000,2.31,2.52,2.31,2.52,9.170,106053997,600467
605069.SH,正和生态,10.12,20250317,17119965.0,2382081.1,14737883.9,日换手率达20%的证券,单日榜,866,3.370786517,,0.13914053562609505,24/64,851712130.000,9.78,10.44,9.51,10.12,9.500,25037945,605069
002048.SZ,宁波华翔,18.19,20250317,284066465.4,37762330.34,246304135.06,日涨幅偏离值达7%的证券,单日榜,4809,9.975816203,汽车零部件+小米汽车+外销,0.13293484074871728,26/64,12911287200.000,16.71,18.19,16.39,18.19,10.883,61496306,002048
603206.SH,嘉环科技,21.01,20250317,110393319.5,13915232.5,96478087.0,日换手率达20%的证券,单日榜,695,-4.932126697,,0.1260514002389429,29/64,1832071700.000,21.5,23,20.5,21.01,11.312,42057078,603206
603716.SH,塞力医疗,12.79,20250317,48843065.69,5543989.72,43299075.97,日换手率达20%的证券,单日榜,2035,-4.694485842,,0.11350617824005797,30/64,2442739800.000,12.99,13.56,12.48,12.79,8.048,43039746,603716
600797.SH,浙大网新,12,20250317,364433711.26,28508969.16,335924742.1,日换手率达20%的证券,单日榜,6767,7.047279215,,0.07822813389417942,35/64,12330316400.000,11.12,12.33,11.1,12,10.972,294772406,600797
000409.SZ,云鼎科技,14.56,20250317,257580418.54,11421308.67,246159109.87,日换手率达20%的证券,单日榜,6964,-6.064516129,,0.044340748938671244,37/64,6163877600.000,14.81,15.52,14.55,14.56,6.258,138453320,000409
603214.SH,爱婴室,23.42,20250317,113204822.15,1672136.95,111532685.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1688,10.004697041,母婴商品+新零售+跨境电商,0.014770898608756834,38/64,3244607600.000,23.42,23.42,22.99,23.42,2.020,16198573,603214
605303.SH,园林股份,10.52,20250317,165877783.52,2206968.3,163670815.22,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,981,-7.394366197,,0.013304785325479731,39/64,1696217500.000,11.07,11.07,10.4,10.52,5.898,18695902,605303
