股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600210.SH,紫江企业,7.02,20241106,140427293.0,140427293.0,0.0,当日融资买入数量达到当日该证券总交易量的50％以上,单日榜,1.0,1/125,固态电池+低空经济+包装,10.031347962,6106,10647487800.000,6.77,7.02,6.77,7.02,3.919,30626560,600210
002892.SZ,科力尔,16.53,20241106,140107633.0,99574282.0,40533351.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7106984813596844,3/125,机器人+华为+电机+新型工业化,9.98003992,1752,6554076200.000,16.53,16.53,16.53,16.53,0.000,5633343,002892
600130.SH,波导股份,7.11,20241106,142228421.0,97717132.19,44511288.81,日涨幅偏离值达7%的证券,单日榜,0.6870436408065024,4/125,手机+汽车电子+参股华大北斗,10.061919505,5902,5332500000.000,6.33,7.11,6.33,7.11,12.074,86981040,600130
600355.SH,精伦电子,5.62,20241106,109642700.0,69019335.0,40623365.0,日振幅值达15%的证券,单日榜,0.6294932083941749,7/125,机器人+智能制造+智能电网,9.980430528,5441,2765541300.000,4.98,5.62,4.81,5.62,15.851,142099088,600355
603758.SH,秦安股份,9.65,20241106,127863669.54,79713585.02,48150084.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6234263830122827,8/125,,5.927552141,1816,4234391500.000,10.02,10.02,9.56,9.65,5.049,30371942,603758
603285.SH,键邦股份,25.59,20241106,53891540.02,33079612.44,20811927.58,日换手率达20%的证券,单日榜,0.6138182807120307,10/125,次新+化工+锂电池,10.017196905,82,1003051640.000,23.42,25.59,23.18,25.59,10.361,12408927,603285
002178.SZ,延华智能,8.8,20241106,230479596.54,138270987.54,92208609.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5999272370125088,11/125,鸿蒙概念+数据中心+数据要素+智慧城市,10,4136,6263691800.000,8.8,8.8,8.8,8.8,0.000,6967063,002178
600676.SH,交运股份,4.71,20241106,55519814.0,29344253.12,26175560.88,日涨幅偏离值达7%的证券,单日榜,0.5285365891175356,14/125,参股上海大众交运出租+物流+汽车零部件+上海国资,10.046728972,7565,4844201800.000,4.28,4.71,4.22,4.71,11.449,40014123,600676
000795.SZ,英洛华,10.96,20241106,108359165.8,53111080.8,55248085.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4901392550218396,16/125,拟收购+稀土永磁+机器人+三季报增长,10.040160643,6605,12425177800.000,10.96,10.96,10.96,10.96,0.000,5757680,000795
600130.SH,波导股份,7.11,20241106,239630528.29,110636819.57,128993708.72,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.46169751558577593,19/125,手机+汽车电子+参股华大北斗,10.061919505,5902,5332500000.000,6.33,7.11,6.33,7.11,12.074,86981040,600130
600576.SH,祥源文旅,6.55,20241106,163431841.97,69993503.51,93438338.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4282733564420586,20/125,,7.730263158,5275,4325555000.000,6.11,6.68,6.06,6.55,10.197,55634203,600576
603679.SH,华体科技,19.27,20241106,61422665.0,26238897.5,35183767.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.42718591744594603,21/125,低空经济+华为+液冷超充+智慧灯杆,9.988584475,1793,3144800400.000,19.27,19.27,19.27,19.27,0.000,1596659,603679
002387.SZ,维信诺,11.12,20241106,286695565.39,113939246.39,172756319.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39742242345117984,23/125,华为+小米+折叠屏+AMOLED+资产重组,9.990108803,3539,15395349000.000,11.12,11.12,10.9,11.12,2.176,28899235,002387
002945.SZ,华林证券,15.24,20241106,268148096.0,106456040.24,161692055.76,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39700464716333467,24/125,证券+字节+创投+三季报增长,10.036101083,1406,41148000000.000,15.24,15.24,15.24,15.24,0.000,15637300,002945
002403.SZ,爱仕达,10.49,20241106,34232624.2,12009474.2,22223150.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35081956118339297,27/125,工业机器人+三季报扭亏+小家电+网络直播,9.958071279,3520,3117223700.000,10.49,10.49,10.49,10.49,0.000,4580071,002403
603336.SH,宏辉果蔬,5.47,20241106,51860721.76,15886127.93,35974593.83,日涨幅偏离值达7%的证券,单日榜,0.30632292399472383,29/125,果蔬产品+马来西亚榴莲+农业种植,10.060362173,1931,3120010200.000,5,5.47,4.97,5.47,10.060,67520132,603336
603261.SH,立航科技,36.91,20241106,24444479.0,6920566.0,17523913.0,日换手率达20%的证券,单日榜,0.283113663416594,30/125,,1.820689655,642,970632460.000,37.21,38.49,35.4,36.91,8.524,8073059,603261
603931.SH,格林达,26.62,20241106,158531966.49,39848517.75,118683448.74,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.25135951210517277,35/125,超净高纯湿电子化学品+光刻胶+OLED,10,1021,5312244100.000,24,26.62,23.98,26.62,10.909,17497549,603931
600733.SH,北汽蓝谷,9.69,20241106,1769236900.01,381155394.0,1388081506.01,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.21543491094824307,38/125,享界+新能源汽车+无人驾驶+国企,9.988649262,6842,47199233000.000,8.7,9.69,8.67,9.69,11.578,856753145,600733
002765.SZ,蓝黛科技,10.24,20241106,111886157.0,23890867.0,87995290.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.21352835453987395,39/125,低空经济+三季报增长+减速器+动力传动,9.989258861,2285,6101723000.000,10.24,10.24,10.24,10.24,0.000,8800500,002765
601727.SH,上海电气,10.78,20241106,1322040888.58,275020165.31,1047020723.27,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.20802697381425042,40/125,拟收购宁笙实业100%股权+上海微电子+上海国资+AMC,10,3867,136424430000.000,10.78,10.78,10.78,10.78,0.000,54720426,601727
002542.SZ,中化岩土,6.2,20241106,309616999.04,57120141.71,252496857.33,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.18448645225264437,42/125,低空经济+工程服务+数据中心+成都国资,9.929078014,3344,9927747800.000,6.2,6.2,6.2,6.2,0.000,52338493,002542
000066.SZ,中国长城,18.48,20241106,897372788.53,143414689.38,753958099.15,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.15981617808461718,44/125,飞腾芯片+信创+液冷服务器,10,6634,58152740000.000,16.11,18.48,15.63,18.48,16.964,843125700,000066
603030.SH,全筑股份,3.14,20241106,58969963.13,8353115.65,50616847.48,日涨幅偏离值达7%的证券,单日榜,0.14165034547478783,46/125,机器人+住宅装修+低价股+摘帽,10.175438596,2343,4135171300.000,2.96,3.14,2.89,3.14,8.772,127557544,603030
605298.SH,必得科技,12.95,20241106,44700372.94,5479626.95,39220745.99,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1225857099079496,49/125,,9.006734007,895,2363634000.000,12.11,13.07,12,12.95,9.007,14950578,605298
002094.SZ,青岛金王,9.84,20241106,263635752.42,31728840.24,231906912.18,日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.1203510523468477,50/125,,-3.812316716,4347,6794062900.000,10,11.24,9.21,9.84,19.844,348269390,002094
603366.SH,日出东方,5.93,20241106,64866759.66,7798756.15,57068003.51,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.12022731196806018,51/125,液冷超充+华为+光伏+储能,10.018552876,3030,4780408800.000,5.93,5.93,5.6,5.93,6.122,77845387,603366
002689.SZ,远大智能,3.83,20241106,111788467.31,13431326.02,98357141.29,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1201494782351176,52/125,机器人+电梯+出海,10.057471264,2990,3994351100.000,3.47,3.83,3.43,3.83,11.494,130926851,002689
002253.SZ,川大智胜,23.42,20241106,141390153.6,15750196.79,125639956.81,日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.11139528735896359,53/125,低空安全管控+华为昇腾+车联网,10.004697041,3980,4865962400.000,21.55,23.42,20.2,23.42,15.125,84760260,002253
002247.SZ,聚力文化,3.45,20241106,42333048.25,4342977.96,37990070.29,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1025907214229488,55/125,实控人名下资产注入猜测+装饰纸+三季报扭亏+低价股,9.872611465,3987,2220215300.000,3.45,3.45,3.45,3.45,0.000,11393100,002247
002156.SZ,通富微电,34.73,20241106,1370580730.01,107168366.82,1263412363.19,日涨幅偏离值达7%的证券,单日榜,0.0781919404479137,60/125,,10.009502692,4186,52700110000.000,32,34.73,30.29,34.73,14.064,456531880,002156
002651.SZ,利君股份,7.73,20241106,62950328.0,4526467.0,58423861.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07190537593386329,61/125,军工+商业航天+机器人+粉磨系统,9.957325747,3116,4371033900.000,7.73,7.73,7.73,7.73,0.000,8814167,002651
600622.SH,光大嘉宝,5.48,20241106,82441697.32,4504852.4,77936844.92,日振幅值达15%的证券,单日榜,0.054642887597452984,64/125,,-0.182149362,7775,8218276000.000,5.2,5.77,4.94,5.48,15.118,280294856,600622
