股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603399.SH,永杉锂业,22.62,20260624,451004904.12,290872662.52,160132241.6,日涨幅偏离值达7%的证券,单日榜,3356,10.0194552529183,锂盐+四川锂盐项目+钼,0.6449434581815695,4/91,11588014500.000,20.36,22.62,20.03,22.62,12.597,81509668,603399
002584.SZ,西陇科学,11.02,20260624,202474827.0,128598955.0,73875872.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3657,9.980039920159681,PCB用化学试剂+磷化工+氢氟酸,0.6351355223037183,7/91,5162060300.000,11.02,11.02,11.02,11.02,0.000,14822750,002584
002600.SZ,领益智造,17.66,20260624,2130933439.56,1334534856.68,796398582.88,日涨幅偏离值达7%的证券,单日榜,3627,10.031152647975073,AI服务器液冷+人形机器人+折叠屏+H股IPO,0.6262677340853771,8/91,127146787000.000,15.92,17.66,15.69,17.66,12.274,431598771,002600
002674.SZ,兴业科技,23.83,20260624,66804953.49,39211166.0,27593787.49,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3434,10.018467220683279,收购磷化铟+机器人电子皮肤+汽车内饰皮革,0.5869499782807198,9/91,6971791800.000,23.83,23.83,23.83,23.83,0.000,2320303,002674
000021.SZ,深科技,50.27,20260624,1415755137.02,810202256.89,605552880.13,日涨幅偏离值达7%的证券,单日榜,7862,10.0,存储封测扩产+高端存储芯片+央企,0.5722756963434945,11/91,79131972000.000,44.36,50.27,44.36,50.27,12.932,190999341,000021
001229.SZ,魅视科技,28.52,20260624,48140332.92,27166374.93,20973957.99,日振幅值达15%的证券,单日榜,938,8.813429988553983,,0.5643163078067055,12/91,2103384400.000,26.3,28.83,24.83,28.52,15.261,8357238,001229
600379.SH,宝光股份,15.1,20260624,167478011.93,92695194.57,74782817.36,日换手率达20%的证券,单日榜,5926,9.978150036416599,氦气+电子特气+真空灭弧室+央企,0.553476802726458,13/91,4986043600.000,13.88,15.1,13.58,15.1,11.071,70500391,600379
002167.SZ,东方锆业,21.46,20260624,1080984831.26,516033262.47,564951568.79,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,4560,9.994874423372625,锆产品涨价+氧化锆供给缺口+固态电池,0.4773732688445866,14/91,16281980000.000,19.6,21.46,19.52,21.46,9.944,301403488,002167
600379.SH,宝光股份,15.1,20260624,201390857.93,92226901.66,109163956.27,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5926,9.978150036416599,氦气+电子特气+真空灭弧室+央企,0.4579497927957409,16/91,4986043600.000,13.88,15.1,13.58,15.1,11.071,70500391,600379
605178.SH,时空科技,78.63,20260624,338050215.92,147060785.14,190989430.78,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1413,7.860082304526735,,0.4350264493687,18/91,7790660400.000,74.0,80.19,72.65,78.63,10.343,6679520,605178
600909.SH,华安证券,11.51,20260624,1709621677.56,689803936.43,1019817741.13,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2317,10.038240917782016,证券+间接持有长鑫存储股份+财富管理+安徽国资,0.4034833820161309,19/91,57828649000.000,10.2,11.51,10.2,11.51,12.524,515838791,600909
002687.SZ,乔治白,5.07,20260624,93138861.6,27947822.34,65191039.26,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3386,9.978308026030367,职业装+校服+通勤服拓展,0.3000661792499298,23/91,2097036000.000,4.85,5.07,4.68,5.07,8.460,56456905,002687
002346.SZ,柘中股份,23.09,20260624,225026917.7,64966572.7,160060345.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3980,7.4953445065176885,,0.28870578401918895,25/91,9053900100.000,21.33,23.17,21.16,23.09,9.358,15544720,002346
002068.SZ,黑猫股份,13.48,20260624,281615468.12,80767550.01,200847918.11,日振幅值达15%的证券,单日榜,4801,6.561264822134387,,0.286800830043838,26/91,9907521200.000,12.31,13.69,11.6,13.48,16.522,114208496,002068
600909.SH,华安证券,11.51,20260624,836066802.35,204432097.13,631634705.22,日涨幅偏离值达7%的证券,单日榜,2317,10.038240917782016,证券+间接持有长鑫存储股份+财富管理+安徽国资,0.24451646274602257,28/91,57828649000.000,10.2,11.51,10.2,11.51,12.524,515838791,600909
002428.SZ,云南锗业,123.09,20260624,4888523431.44,1176851397.98,3711672033.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3894,9.999999999999998,磷化铟扩产+AI光通信+锗业龙头,0.2407375999082279,29/91,80382155000.000,109.06,123.09,106.01,123.09,15.264,121027227,002428
603890.SH,春秋电子,29.44,20260624,203444768.38,47852581.3,155592187.08,日振幅值达15%的证券,单日榜,2068,5.368647100930565,,0.23521165808805447,30/91,13154691600.000,26.8,30.33,25.68,29.44,16.643,78931296,603890
002367.SZ,康力电梯,6.56,20260624,156189320.98,34187194.66,122002126.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3954,9.515859766277119,,0.21888304812066928,32/91,5212416800.000,5.97,6.59,5.86,6.56,12.187,61207851,002367
605366.SH,宏柏新材,11.88,20260624,142172848.65,27199913.29,114972935.36,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1420,10.0,光纤概念+高纯四氯化硅+含硫硅烷+券商推荐,0.1913158071198287,33/91,9181193100.000,11.23,11.88,10.82,11.88,9.815,68328102,605366
002409.SZ,雅克科技,173.05,20260624,1102212313.34,203671688.86,898540624.48,日涨幅偏离值达7%的证券,单日榜,3904,9.99872870582254,半导体前驱体+HBM+存储芯片,0.18478444342798167,34/91,55120361000.000,155.0,173.05,155.0,173.05,11.473,32501374,002409
002631.SZ,德尔未来,9.89,20260624,238800641.01,38986034.49,199814606.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3548,10.011123470522806,石墨烯+家居产品+亏损收窄,0.16325766264742742,37/91,7848430600.000,9.08,9.89,9.08,9.89,9.010,98250477,002631
600226.SH,亨通股份,11.41,20260624,555981711.2,88614895.56,467366815.64,日涨幅偏离值达7%的证券,单日榜,6445,10.028929604628745,PCB概念+电解铜箔+铜箔增资,0.1593845512809019,38/91,33937690000.000,10.18,11.41,10.18,11.41,11.861,310393261,600226
601872.SH,招商轮船,21.91,20260624,1721226529.04,221665639.24,1499560889.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4751,9.98995983935742,提前终止减持+VLCC运价+油气运输+央企,0.1287835363330312,42/91,176913140000.000,20.71,21.91,20.45,21.91,7.329,106708109,601872
002428.SZ,云南锗业,123.09,20260624,1824362975.86,212790947.39,1611572028.47,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,3894,9.999999999999998,磷化铟扩产+AI光通信+锗业龙头,0.1166384925618713,44/91,80382155000.000,109.06,123.09,106.01,123.09,15.264,121027227,002428
600397.SH,江钨装备,25.51,20260624,775200487.32,89580120.12,685620367.2,日振幅值达15%的证券,单日榜,5822,4.378068739770868,,0.11555735785163619,45/91,25253877000.000,24.83,26.87,22.8,25.51,16.653,207291646,600397
