股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
000062.SZ,深圳华强,16.97,9.981,20240823,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,4,10046240,2.294902,110305,0.025197,9935935,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,6681,000062
001287.SZ,中电港,18.87,10.029,20240823,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,37739547,5.249889,42441,0.005904,37697106,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,336,001287
