股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603778.SH,国晟科技,3.50,20240506,31102985.0,26021359.0,5081626.0,日涨幅偏离值达7%的证券,单日榜,0.8366193469855063,1/78,中标+董事长解除留置+光伏概念+新型城镇化,10.063,2025,2250000000.000,3.48,3.50,3.48,3.50,0.629,9932050.00,603778
603739.SH,蔚蓝生物,15.26,20240506,47783996.8,38266594.8,9517402.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8008244885869404,2/78,合成生物+食品安全+一季报增长,10.022,1283,3861220500.000,15.26,15.26,15.26,15.26,0.000,1569100.00,603739
600866.SH,星湖科技,6.23,20240506,153032992.5,105500257.04,47532735.46,日涨幅偏离值达7%的证券,单日榜,0.6893955043060405,3/78,合成生物+生物发酵+一季报增长+国企,10.071,7216,6227367400.000,5.96,6.23,5.87,6.23,6.360,90081620.00,600866
001376.SZ,百通能源,20.96,20240506,71965025.0,44408994.66,27556030.34,日换手率达20%的证券,单日榜,0.6170913531955279,4/78,次新+供热+电力,10.026,120,966046400.000,19.30,20.96,19.18,20.96,9.344,20402839.00,001376
001366.SZ,播恩集团,15.03,20240506,43751907.0,24514275.0,19237632.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5603018629565106,5/78,合成生物+饲料,10.029,281,836870400.000,15.03,15.03,15.03,15.03,0.000,2997871.00,001366
600866.SH,星湖科技,6.23,20240506,190605883.5,87666405.91,102939477.59,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.45993546631523574,6/78,合成生物+生物发酵+一季报增长+国企,10.071,7216,6227367400.000,5.96,6.23,5.87,6.23,6.360,90081620.00,600866
603928.SH,兴业股份,13.09,20240506,51942898.37,23125383.92,28817514.45,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4452078079138579,9/78,高铁+化工新材料+锂电池+风电+大飞机,10.000,1795,2638944000.000,12.49,13.09,12.47,13.09,5.210,5205251.00,603928
002125.SZ,湘潭电化,12.49,20240506,114338803.07,44589910.79,69748892.28,日涨幅偏离值达7%的证券,单日榜,0.3899805629651498,10/78,一季报净利增长+锰系电池材料+国企,10.044,4154,7862226600.000,11.22,12.49,11.01,12.49,13.040,78091489.00,002125
603312.SH,西典新能,33.02,20240506,19944921.45,7594474.53,12350446.92,日换手率达20%的证券,单日榜,0.38077234593470916,11/78,,6.003,72,1125425580.000,31.79,33.06,31.78,33.02,4.109,7444553.00,603312
601333.SH,广深铁路,3.59,20240506,115368281.0,40021455.95,75346825.05,日涨幅偏离值达7%的证券,单日榜,0.3469017272607191,12/78,高铁调价+一季报、年报增长+铁路客货运输,10.123,4218,20291531000.000,3.51,3.59,3.51,3.59,2.454,85037317.00,601333
000799.SZ,酒鬼酒,56.20,20240506,103863878.83,35761784.83,68102094.0,日涨幅偏离值达7%的证券,单日榜,0.3443139735666273,13/78,白酒+公布财报+压力逐步释放,10.002,6496,18261009000.000,51.30,56.20,51.30,56.20,9.591,9649948.00,000799
600743.SH,华远地产,1.52,20240506,13494480.96,3050408.96,10444072.0,日涨幅偏离值达7%的证券,单日榜,0.22604863195864627,16/78,重大资产出售+房地产+国企,10.145,6702,3566073300.000,1.52,1.52,1.52,1.52,0.000,22358248.00,600743
002035.SZ,华帝股份,8.00,20240506,85631333.83,18834264.15,66797069.68,日涨幅偏离值达7%的证券,单日榜,0.21994593926787137,17/78,厨房电器+年报大幅增长,10.041,4778,6244184300.000,7.42,8.00,7.34,8.00,9.078,63570355.00,002035
002125.SZ,湘潭电化,12.49,20240506,189362939.24,39248815.33,150114123.91,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.20726767068320456,18/78,一季报净利增长+锰系电池材料+国企,10.044,4154,7862226600.000,11.22,12.49,11.01,12.49,13.040,78091489.00,002125
002862.SZ,实丰文化,15.35,20240506,85245023.0,16455203.24,68789819.76,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.19303418147942783,19/78,游戏+机器人+TOPCON电池+一季报增长,10.036,1717,1384218200.000,13.96,15.35,13.96,15.35,9.964,15141068.00,002862
603486.SH,科沃斯,50.70,20240506,439751147.79,81306529.1,358444618.69,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.18489213617431496,20/78,,2.321,1441,28858510000.000,49.55,52.28,49.54,50.70,5.530,17198394.00,603486
001387.SZ,雪祺电气,24.74,20240506,27133701.0,4482567.59,22651133.41,日换手率达20%的证券,单日榜,0.16520295517371553,21/78,,3.255,72,828928870.000,24.18,24.74,23.89,24.74,3.548,9722614.00,001387
600326.SH,西藏天路,4.33,20240506,127047832.19,18930474.56,108117357.63,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1490027356916211,22/78,西藏国资+金属铜+大基建+水泥,9.899,5646,5316858400.000,4.06,4.33,3.97,4.33,9.137,134748510.00,600326
603172.SH,万丰股份,14.37,20240506,10943573.45,1532920.25,9410653.2,日换手率达20%的证券,单日榜,0.14007492680555822,23/78,,6.208,239,479670600.000,13.58,14.62,13.32,14.37,9.608,9795736.00,603172
600789.SH,鲁抗医药,7.85,20240506,116105073.97,15275457.32,100829616.65,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.13156580326495443,24/78,合成生物+抗生素+一季报增长,9.944,6594,7034036600.000,7.78,7.85,7.62,7.85,3.221,65916025.00,600789
002455.SZ,百川股份,9.68,20240506,91675598.23,1784217.23,89891381.0,日涨幅偏离值达7%的证券,单日榜,0.019462291650649204,28/78,一季报扭亏为盈+产品(TMA)涨价+石墨电极+锂电池,10.000,3339,4903185000.000,9.68,9.68,8.98,9.68,7.955,110761071.00,002455
