股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002231.SZ,奥维通信,4.59,20240423,24899438.67,19319342.67,5580096.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7758947069468213,1/75,军工信息化+5G,10.072,3879,1353218100.000,4.59,4.59,4.59,4.59,0.000,2596200.00,002231
002999.SZ,天禾股份,6.94,20240423,53416574.22,38922377.22,14494197.0,日涨幅偏离值达7%的证券,单日榜,0.7286573088662592,2/75,农业无人机+农机+化肥+广东供销社,9.984,880,2369851400.000,6.30,6.94,6.29,6.94,10.301,29181863.00,002999
603188.SH,亚邦股份,2.39,20240423,7464987.0,4850835.0,2614152.0,日涨幅偏离值达7%的证券,单日榜,0.6498115803818546,3/75,染料+农药,10.138,2339,1362706300.000,2.19,2.39,2.18,2.39,9.677,6816700.00,603188
603488.SH,展鹏科技,9.55,20240423,23677093.0,13010198.0,10666895.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5494846010023274,5/75,年报增长+军事航空仿真系统产品+电梯,10.023,1687,2788508700.000,9.55,9.55,9.55,9.55,0.000,1992120.00,603488
000982.SZ,中银绒业,1.05,20240423,65794268.5,32757441.05,33036827.45,日振幅值达15%的证券,单日榜,0.4978768181000447,7/75,,2.941,5772,4474970900.000,1.00,1.11,0.92,1.05,18.628,322786760.00,000982
600866.SH,星湖科技,4.79,20240423,28244235.0,12344467.07,15899767.93,日涨幅偏离值达7%的证券,单日榜,0.43706147714746035,11/75,一季报增长+拟投建+化学制品+国企,10.115,7210,4787975900.000,4.79,4.79,4.79,4.79,0.000,8337658.00,600866
002343.SZ,慈文传媒,7.96,20240423,41516000.0,16149196.0,25366804.0,日涨幅偏离值达7%的证券,单日榜,0.38898728201175453,13/75,影视IP+短剧+游戏+三体+国企,9.945,3458,3780599500.000,7.25,7.96,7.25,7.96,9.807,28646919.00,002343
600855.SH,航天长峰,9.26,20240423,71824850.54,27071966.9,44752883.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3769164390383707,14/75,军工信息化+医疗器械+央企,9.976,7292,4325250900.000,8.58,9.26,8.55,9.26,8.432,24352240.00,600855
001259.SZ,利仁科技,26.18,20240423,75134769.0,28282132.0,46852637.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.37641869904464603,15/75,厨房小家电+家居小家电+露营经济,10.000,397,574098290.000,23.71,26.18,23.20,26.18,12.521,6300408.00,001259
000691.SZ,亚太实业,3.96,20240423,21838922.0,7367591.0,14471331.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3373605620277411,16/75,拟定增募资+化工+医药中间体+农药中间体,10.000,6586,1280149200.000,3.60,3.96,3.58,3.96,10.556,12650256.00,000691
