股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603366.SH,日出东方,9.66,20241115,314355618.12,201373316.12,112982302.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6405907975315049,3/102,液冷超充+华为+光伏+储能,10.022779043,3037,7787310100.000,9.1,9.66,8.3,9.66,15.490,143151225,603366
002717.SZ,岭南股份,3.19,20241115,187414466.08,111290278.94,76124187.14,日涨幅偏离值达7%的证券,单日榜,0.5938190432562152,4/102,腾讯+华为+岭南转债完成部分收购+园林工程+国企,10,2615,5106415100.000,2.85,3.19,2.85,3.19,11.724,298544100,002717
002757.SZ,南兴股份,16.48,20241115,103602060.0,58356981.0,45245079.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5632801220361835,6/102,小鹭AIGC智能助手+云计算+华为+高股息,10.013351135,2304,4648248600.000,16.48,16.48,16.48,16.48,0.000,6324950,002757
000716.SZ,黑芝麻,6,20241115,218078173.02,116422309.31,101655863.71,日换手率达20%的证券,单日榜,0.5338558540625837,8/102,,-4.912836767,6688,4204150400.000,5.68,6.4,5.68,6,11.411,216515300,000716
600421.SH,华嵘控股,12.97,20241115,42378335.0,20501081.0,21877254.0,日振幅值达15%的证券,单日榜,0.4837632483673556,9/102,数据要素+房屋建筑PC构件+装配式建筑+风电混塔模具,10.008481764,4971,2536932000.000,11.5,12.97,11.09,12.97,15.946,17817408,600421
002131.SZ,利欧股份,2.28,20241115,201421717.97,96258846.64,105162871.33,日涨幅偏离值达7%的证券,单日榜,0.4778970590169274,10/102,AI应用+数字营销+机械制造+华为鲸鸿,10.144927536,4267,13340863700.000,2.04,2.28,2.03,2.28,12.077,732541250,002131
002400.SZ,省广集团,8.39,20241115,508789558.51,235104281.75,273685276.76,日涨幅偏离值达7%的证券,单日榜,0.4620855082767567,11/102,TikTok+Meta+营销+广东国资,9.96068152,3530,14482521000.000,7.59,8.39,7.41,8.39,12.844,468492760,002400
600676.SH,交运股份,5.01,20241115,47880396.0,20634434.5,27245961.5,日涨幅偏离值达7%的证券,单日榜,0.43095789140925234,13/102,上海国资+参股上海大众交运出租+物流+汽车零部件,10.10989011,7572,5152749600.000,4.55,5.01,4.52,5.01,10.769,65746511,600676
600421.SH,华嵘控股,12.97,20241115,50646310.0,20346469.8,30299840.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4017364700409566,14/102,数据要素+房屋建筑PC构件+装配式建筑+风电混塔模具,10.008481764,4971,2536932000.000,11.5,12.97,11.09,12.97,15.946,17817408,600421
600119.SH,长江投资,9.44,20241115,68656998.43,25798602.44,42858395.99,日振幅值达15%的证券,单日榜,0.3757607094679976,15/102,,6.186726659,6503,3448152300.000,8.5,9.78,8.19,9.44,17.885,67087953,600119
002611.SZ,东方精工,8.79,20241115,153982629.2,53279576.58,100703052.62,日涨幅偏离值达7%的证券,单日榜,0.3460103055572453,18/102,机器人+英伟达概念+智能物流+瓦楞纸包装装备,10.012515645,3208,8746681200.000,8.21,8.79,8.16,8.79,7.885,154070610,002611
002400.SZ,省广集团,8.39,20241115,875378400.04,280702676.04,594675724.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.32066438471314057,20/102,TikTok+Meta+营销+广东国资,9.96068152,3530,14482521000.000,7.59,8.39,7.41,8.39,12.844,468492760,002400
600817.SH,宇通重工,12.93,20241115,52291464.0,16014069.0,36277395.0,日涨幅偏离值达7%的证券,单日榜,0.3062463311411591,21/102,文远知行合作+无人驾驶+环卫设备+新能源环卫车,10.042553191,7485,6817334000.000,11.63,12.93,11.61,12.93,11.234,23742638,600817
003023.SZ,彩虹集团,20.84,20241115,36309506.42,10095766.02,26213740.4,日换手率达20%的证券,单日榜,0.2780474596162246,23/102,,6.002034588,952,1090577640.000,19,21.63,18.64,20.84,15.209,16453797,003023
601949.SH,中国出版,8.65,20241115,113450774.88,31213627.08,82237147.8,日涨幅偏离值达7%的证券,单日榜,0.2751292541898943,24/102,出版+版权+中字头,10.050890585,1757,15764625000.000,7.8,8.65,7.8,8.65,10.814,124922206,601949
002045.SZ,国光电器,15.68,20241115,220907309.32,59993099.32,160914210.0,日涨幅偏离值达7%的证券,单日榜,0.27157589083254696,25/102,音响+AI+锂电池+虚拟现实,10.035087719,4739,8897656500.000,14.02,15.68,14.02,15.68,11.649,108107369,002045
600822.SH,上海物贸,12.31,20241115,77784665.6,20897807.6,56886858.0,日振幅值达15%的证券,单日榜,0.2686623055945876,26/102,上海国资+汽车贸易+数据要素,10.00893655,7480,4876580700.000,10.45,12.31,10.27,12.31,18.231,62565028,600822
002611.SZ,东方精工,8.79,20241115,235884188.12,58593003.7,177291184.42,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.24839733500997668,30/102,机器人+英伟达概念+智能物流+瓦楞纸包装装备,10.012515645,3208,8746681200.000,8.21,8.79,8.16,8.79,7.885,154070610,002611
002402.SZ,和而泰,19.4,20241115,605332866.24,138305697.1,467027169.14,日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.22847875080545368,35/102,,3.246407664,3527,15546796000.000,17.21,20.6,16.91,19.4,19.638,399392930,002402
002194.SZ,武汉凡谷,12.6,20241115,211580170.49,44783393.06,166796777.43,日振幅值达15%的证券,单日榜,0.21166157942063202,37/102,,0.158982512,4117,6416344000.000,12.3,13.76,11.78,12.6,15.739,146709580,002194
002862.SZ,实丰文化,22.99,20241115,123229029.5,22603057.26,100625972.24,日换手率达20%的证券,单日榜,0.1834231540385539,39/102,,-4.088443888,1848,2073171100.000,23.64,25.17,21.88,22.99,13.726,29026514,002862
000833.SZ,粤桂股份,11.53,20241115,167626330.0,28572325.6,139054004.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1704524915626322,40/102,锂电池+硫铁矿+机制糖+光伏+广东国资,10.019083969,6302,5231184400.000,11.14,11.53,11.11,11.53,4.008,46925394,000833
