股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000818.SZ,航锦科技,18.47,20250205,111520394.46,97372071.03,14148323.43,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6616,10.005955926,幻方合作+算力+英伟达+国企,0.8731324122506158,1/83,12510975900.000,18.47,18.47,18.47,18.47,0.000,1721518,000818
600120.SH,浙江东方,5.6,20250205,76299624.0,63277759.0,13021865.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6585,10.019646365,DeepSeek+拟收购银行股份+浙江国企+年报预增,0.8293325141418784,2/83,19126136000.000,5.6,5.6,5.6,5.6,0.000,7948390,600120
002261.SZ,拓维信息,18.57,20250205,268935371.62,211282805.35,57652566.27,日涨幅偏离值达7%的证券,单日榜,4016,10.011848341,昇腾大模型一体机+鸿蒙+信创,0.7856266882161493,4/83,20942574000.000,18.13,18.57,17.91,18.57,3.910,50312303,002261
000532.SZ,华金资本,16.08,20250205,95743886.08,69709454.08,26034432.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7548,9.986320109,参与DeepSeek融资+多元金融+珠海国资,0.7280825641624092,5/83,5524279900.000,16.08,16.08,16.08,16.08,0.000,4456482,000532
605299.SH,舒华体育,8.97,20250205,31509796.0,21669019.0,9840777.0,日涨幅偏离值达7%的证券,单日榜,1001,10.061349693,健身器材+冰雪产业+跨境电商,0.6876915039373788,6/83,3686037200.000,8.3,8.97,8.22,8.97,9.203,6397967,605299
002031.SZ,巨轮智能,6.75,20250205,430310823.95,263694181.45,166616642.5,日涨幅偏离值达7%的证券,单日榜,4972,9.93485342,人形机器人+XT减速器+轮胎模具,0.6127993226604032,8/83,13380174100.000,6.15,6.75,6.15,6.75,9.772,366183410,002031
600355.SH,精伦电子,3.07,20250205,45926997.7,26822791.8,19104205.9,日涨幅偏离值达7%的证券,单日榜,5499,10.035842294,机器人+智能制造+智能电网,0.5840310306197088,9/83,1510713800.000,2.85,3.07,2.82,3.07,8.961,73019276,600355
002195.SZ,岩山科技,4.48,20250205,333307456.27,185822621.09,147484835.18,日涨幅偏离值达7%的证券,单日榜,4165,10.073710074,大模型+脑机接口+互联网信息,0.55751114352351,10/83,25146460000.000,4.21,4.48,4.18,4.48,7.371,554111950,002195
600421.SH,华嵘控股,5.78,20250205,13028120.0,7258183.0,5769937.0,日涨幅偏离值达7%的证券,单日榜,5022,10.095238095,数据要素+房屋建筑PC构件+装配式建筑+风电混塔模具,0.5571166829903317,11/83,1130568000.000,5.32,5.78,5.32,5.78,8.762,7065893,600421
002122.SZ,汇洲智能,4.37,20250205,320016114.2,170057746.33,149958367.87,日涨幅偏离值达7%的证券,单日榜,4340,10.075566751,数据中心+小红书审核+工业母机,0.5314036974516829,13/83,8686404300.000,4.25,4.37,4.15,4.37,5.542,366258360,002122
003005.SZ,竞业达,35.66,20250205,52491866.0,26061794.0,26430072.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1055,9.993830969,年报预增+智慧城市+AI教育,0.4964920469773355,14/83,2632459800.000,35.66,35.66,35.66,35.66,0.000,1837170,003005
600193.SH,创兴资源,3.04,20250205,13320831.0,6380417.0,6940414.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,6227,10.144927536,稀土永磁+算力+建筑装饰,0.4789804029493355,15/83,1293133920.000,2.62,3.04,2.62,3.04,15.217,14595604,600193
002691.SZ,冀凯股份,9.19,20250205,187080790.58,84797926.13,102282864.45,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3038,10.05988024,矿山装备+机器人+3D打印,0.45326901745018267,16/83,3087659000.000,7.7,9.19,7.52,9.19,20.000,64967567,002691
002131.SZ,利欧股份,4,20250205,474091366.46,171712885.2,302378481.26,日涨幅偏离值达7%的证券,单日榜,4318,9.89010989,AI营销+小红书+TikTok+华为鲸鸿,0.362193655797121,19/83,23405024000.000,3.75,4,3.7,4,8.242,1315625150,002131
600588.SH,用友网络,12,20250205,527610764.21,159348853.19,368261911.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5755,9.990834097,AI应用+业绩落地+ERP龙头,0.30201971604691497,22/83,41003969000.000,11.53,12,11.42,12,5.316,84274465,600588
601360.SH,三六零,12.21,20250205,1098762284.64,263216497.84,835545786.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3168,10,DeepSeek概念+纳米AI搜索,0.23955727414346098,28/83,85464602000.000,12.21,12.21,12.21,12.21,0.000,49670616,601360
600807.SH,济高发展,3.1,20250205,45011147.0,8334588.0,36676559.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7555,9.929078014,资产注入猜测+体外诊断+济南国资,0.1851671986941368,32/83,2439757200.000,2.87,3.1,2.83,3.1,9.575,76625506,600807
002398.SZ,垒知集团,5.6,20250205,125335451.46,9267880.48,116067570.98,日振幅值达15%的证券;日换手率达20%的证券,单日榜,3581,0.538599641,,0.0739446052337218,36/83,3244440200.000,5.46,6.01,5.01,5.6,17.953,204248600,002398
603636.SH,南威软件,13.72,20250205,151887938.61,10696812.81,141191125.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2452,10.024057739,AI智能体+电子政务+华为,0.07042568954382888,37/83,7962546400.000,13.72,13.72,13.72,13.72,0.000,8164000,603636
603729.SH,龙韵股份,16.35,20250205,62238248.6,486686.8,61751561.8,日换手率达20%的证券,单日榜,2399,-6.624785837,,0.00781973803806555,39/83,1526076300.000,16.6,16.8,15.76,16.35,5.940,22228978,603729
002757.SZ,南兴股份,17.54,20250205,116336552.0,675873.2,115660678.8,日振幅值达15%的证券;日换手率达20%的证券,单日榜,2355,0.285877644,,0.005809637541948123,40/83,4947225800.000,17.43,18.56,15.81,17.54,15.723,83092882,002757
