股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600744.SH,华银电力,4.24,20250425,53870472.0,43533776.0,10336696.0,日涨幅偏离值达7%的证券,单日榜,6942,10.12987013,电力+一季报增长+光伏+国企,0.8081194462153589,1/75,8611966900.000,4.24,4.24,4.24,4.24,0.000,25999648,600744
603716.SH,塞力医疗,10.3,20250425,73584995.7,55697178.98,17887816.72,日涨幅偏离值达7%的证券,单日榜,2063,10.042735043,DRG/DIP+体外诊断+智慧供应链,0.7569094548442026,3/75,1967471600.000,9.9,10.3,9.89,10.3,4.380,26630029,603716
600744.SH,华银电力,4.24,20250425,102077817.9,73617682.9,28460135.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6942,10.12987013,电力+一季报增长+光伏+国企,0.7211917771608243,4/75,8611966900.000,4.24,4.24,4.24,4.24,0.000,25999648,600744
600828.SH,茂业商业,4.35,20250425,19983030.0,14311935.0,5671095.0,日涨幅偏离值达7%的证券,单日榜,7578,10.126582278,零售+首店经济+西部大开发,0.7162044494753799,6/75,7531416800.000,4.35,4.35,4.35,4.35,0.000,7880805,600828
002261.SZ,拓维信息,30.43,20250425,1030804434.2,729057715.91,301746718.29,日涨幅偏离值达7%的证券,单日榜,4072,10.014461316,华为昇腾+开源鸿蒙+一季报净利润增长,0.7072706438984389,7/75,34691563000.000,27.75,30.43,27.75,30.43,9.689,191791800,002261
600101.SH,明星电力,12.99,20250425,293330881.05,203386377.95,89944503.1,日换手率达20%的证券,单日榜,6747,9.991532599,绿色电力+钒矿+年报增长+国企改革,0.6933684487018997,8/75,7116733500.000,11.81,12.99,11.63,12.99,11.516,153974175,600101
600828.SH,茂业商业,4.35,20250425,23987640.0,13052164.75,10935475.25,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7578,10.126582278,零售+首店经济+西部大开发,0.5441204199329321,10/75,7531416800.000,4.35,4.35,4.35,4.35,0.000,7880805,600828
002648.SZ,卫星化学,19.15,20250425,1324988597.06,685474822.15,639513774.91,日涨幅偏离值达7%的证券,单日榜,3235,9.994256175,一季报增长+此前股价受关税影响+化工+轻烃,0.5173439406731433,12/75,64468140000.000,18.96,19.15,18.39,19.15,4.365,303482370,002648
603028.SH,赛福天,6.44,20250425,33686994.0,16941191.0,16745803.0,日涨幅偏离值达7%的证券,单日榜,2204,10.085470085,一季报扭亏+特种钢丝绳+工业机器人+国企,0.5029000509810997,13/75,1848537600.000,5.99,6.44,5.99,6.44,7.692,26107170,603028
002648.SZ,卫星化学,19.15,20250425,2535716041.73,1155485008.62,1380231033.11,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3235,9.994256175,一季报增长+此前股价受关税影响+化工+轻烃,0.4556839131844064,16/75,64468140000.000,18.96,19.15,18.39,19.15,4.365,303482370,002648
000601.SZ,韶能股份,6.94,20250425,381665583.21,144058442.12,237607141.09,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6946,9.984152139,水电+分红回购+新能源车零部件,0.3774467713551635,23/75,7498392800.000,6.41,6.94,6.33,6.94,9.667,263533200,000601
603389.SH,亚振家居,6.58,20250425,42430463.2,16002821.8,26427641.4,日振幅值达15%的证券,单日榜,2030,-5.187319885,,0.3771540679291948,24/75,1728908200.000,6.3,7.45,6.26,6.58,17.147,26955080,603389
600051.SH,宁波联合,8.14,20250425,66049906.0,18422441.4,47627464.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6801,10,电力+房地产+进出口贸易,0.27891699649050217,26/75,2530563200.000,8.14,8.14,8.14,8.14,0.000,9422987,600051
600726.SH,华电能源,2.5,20250425,55235794.12,14729393.12,40506401.0,日涨幅偏离值达7%的证券,单日榜,6990,10.13215859,绿色电力+一季报增长+央企,0.26666391521411514,27/75,6868362100.000,2.3,2.5,2.28,2.5,9.692,124405538,600726
001255.SZ,博菲电气,28.17,20250425,31431348.0,8156559.87,23274788.13,日振幅值达15%的证券,单日榜,620,9.996095275,电气绝缘材料+光伏+新能源汽车,0.2595039789575681,28/75,563400000.000,25.84,28.17,24,28.17,16.283,5602389,001255
000601.SZ,韶能股份,6.94,20250425,271378660.05,59289510.63,212089149.42,日涨幅偏离值达7%的证券,单日榜,6946,9.984152139,水电+分红回购+新能源车零部件,0.21847521326502325,30/75,7498392800.000,6.41,6.94,6.33,6.94,9.667,263533200,000601
003003.SZ,天元股份,17.07,20250425,162287062.84,20968849.84,141318213.0,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,1112,9.987113402,跨境电商+可降解塑料+快递包装,0.12920838835239346,33/75,1981887300.000,17.07,17.07,15.68,17.07,8.956,64298838,003003
002251.SZ,步步高,7.36,20250425,592939865.21,60226249.64,532713615.57,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4096,10.014947683,零售+摘帽+一季报增长+年报扭亏,0.10157227262611163,34/75,11138499300.000,6.73,7.36,6.69,7.36,10.015,377949230,002251
600505.SH,西昌电力,19.04,20250425,168984022.4,12305789.33,156678233.07,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5565,9.994222992,电力+光伏发电+央企+扭亏为盈,0.07282220623717381,37/75,6941365200.000,18.88,19.04,18.01,19.04,5.950,38057802,600505
003003.SZ,天元股份,17.07,20250425,173693823.84,7679312.84,166014511.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1112,9.987113402,跨境电商+可降解塑料+快递包装,0.0442117783478236,38/75,1981887300.000,17.07,17.07,15.68,17.07,8.956,64298838,003003
000809.SZ,和展能源,3.61,20250425,36909530.0,86823.48,36822706.52,日振幅值达15%的证券,单日榜,6513,-1.095890411,,0.002352332310923493,39/75,2977496600.000,3.9,4.01,3.41,3.61,16.438,81798115,000809
