股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600355.SH,精伦电子,5.02,20241104,70709896.0,55248830.0,15461066.0,日涨幅偏离值达7%的证券,单日榜,0.7813450892361657,2/108,机器人+智能制造+智能电网,10.087719298,5439,2470287800.000,4.34,5.02,4.34,5.02,14.912,45495402,600355
002178.SZ,延华智能,7.27,20241104,170192615.54,121613143.68,48579471.86,日振幅值达15%的证券,单日榜,0.7145618115929215,4/108,数据中心+数据要素+鸿蒙概念+智慧城市,9.984871407,4134,5174663600.000,5.95,7.27,5.95,7.27,19.970,139585710,002178
603196.SH,日播时尚,14.01,20241104,6560363.0,4051049.0,2509314.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6175037875190748,5/108,拟购买茵地乐71%股权+服装+三胎,9.968602826,1806,3308900200.000,14.01,14.01,14.01,14.01,0.000,216100,603196
000158.SZ,常山北明,36.67,20241104,2306562772.59,1298448929.64,1008113842.95,日换手率达20%的证券;日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.5629367407946126,7/108,拟置换资产引入新能源、智慧城市业务+华为+国企,9.9880024,5888,58225316000.000,30.01,36.67,30.01,36.67,19.976,521498530,000158
600203.SH,福日电子,14,20241104,289298779.71,155541143.71,133757636.0,日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.5376488067662026,11/108,消费电子+华为+福建国资+无人机,9.976433621,6176,8301833100.000,11.46,14,11.46,14,19.953,187924273,600203
000716.SZ,黑芝麻,5.37,20241104,144675720.24,76614683.3,68061036.94,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5295614438476978,12/108,食品+农业种植+锂电池,10.040983607,6679,3762714600.000,5.08,5.37,4.98,5.37,7.992,135278130,000716
603030.SH,全筑股份,2.59,20241104,25213834.13,11288077.13,13925757.0,日涨幅偏离值达7%的证券,单日榜,0.4476937966593977,17/108,机器人+住宅装修+低价股+摘帽,10.212765957,2341,3410857800.000,2.39,2.59,2.39,2.59,8.511,36846711,603030
002428.SZ,云南锗业,23.42,20241104,541052488.67,218605637.5,322446851.17,日涨幅偏离值达7%的证券,单日榜,0.4040377635770057,20/108,筹划子公司整合及增资扩股+锗+半导体材料+第三代半导体,10.004697041,3498,15294094000.000,23.42,23.42,21.29,23.42,10.005,175304210,002428
603366.SH,日出东方,4.9,20241104,28225664.0,11090613.62,17135050.38,日涨幅偏离值达7%的证券,单日榜,0.39292657986717333,21/108,家用电器+光伏+储能,10.112359551,3028,3950084800.000,4.49,4.9,4.46,4.9,9.888,35894996,603366
600390.SH,五矿资本,8.09,20241104,484153027.25,188184610.85,295968416.4,日涨幅偏离值达7%的证券,单日榜,0.3886882870874376,22/108,多元金融+央企+破净股+高股息,10.068027211,5769,36389350000.000,7.2,8.09,7.05,8.09,14.150,414517264,600390
