股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002297.SZ,博云新材,28.36,20260618,588606609.49,395754809.14,192851800.35,日涨幅偏离值达7%的证券,单日榜,4057,10.00775795,硬质合金+商业航天+培育钻石+湖南国资,0.6723587583953617,3/92,16253252666.84,25.7,28.36,25.59,28.36,10.744763,1.17851025E8,002297
603616.SH,韩建河山,6.46,20260618,67873165.0,44219630.0,23653535.0,日涨幅偏离值达7%的证券,单日榜,2677,10.05110733,拟收购PEEK材料+中标水利大单+PCCP管材,0.6515038749113881,5/92,2482532780.0,5.91,6.46,5.9,6.46,9.540034,5.5511372E7,603616
603166.SH,福达股份,16.49,20260618,552675280.18,348761035.21,203914244.97,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2808,4.30107527,,0.6310414952816644,7/92,10565401084.99,15.84,16.97,15.61,16.49,8.60215,5.0981395E7,603166
600162.SH,香江控股,3.58,20260618,168881764.79,80112441.03,88769323.76,日涨幅偏离值达7%的证券,单日榜,6795,10.15384615,豪宅项目获奖+家居商贸+广州地产,0.47436998973582317,9/92,11701008476.76,3.3,3.58,3.1,3.58,14.76923,2.72100309E8,600162
605081.SH,退市太和,0.39,20260618,1310175.28,566455.75,743719.53,退市整理证券,单日榜,1295,5.40540541,,0.4323511202256846,11/92,44166358.08,0.37,0.4,0.37,0.39,8.108108,5419873,605081
600696.SH,退市岩石,0.76,20260618,1171180.25,494462.05,676718.2,退市整理证券,单日榜,7908,0,,0.4221912468213155,13/92,254196767.56,0.76,0.79,0.73,0.76,7.894736,3006214,600696
603211.SH,晋拓股份,36.44,20260618,207813963.0,86205818.0,121608145.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,945,9.99094476,人形机器人+机器人零部件+汽车零部件,0.414822068524818,14/92,9904683520.0,33.79,36.44,33.01,36.44,10.353154,9170300,603211
000657.SZ,中钨高新,98.48,20260618,1581183061.65,638968980.61,942214081.04,日涨幅偏离值达7%的证券,单日榜,7157,9.99664917,调入深证100+AI PCB钻针+央企,0.40410816186155035,15/92,143084087680.16,88.75,98.48,88.75,98.48,10.867865,9.1463421E7,000657
001282.SZ,三联锻造,22.15,20260618,134358653.92,54147075.68,80211578.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,744,4.57979226,,0.40300400532622427,16/92,3382907480.0,21.48,22.55,21.42,22.15,5.335221,1.4017385E7,001282
002297.SZ,博云新材,28.36,20260618,1221171957.17,489977160.31,731194796.86,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4057,10.00775795,硬质合金+商业航天+培育钻石+湖南国资,0.4012351884049938,18/92,16253252666.84,25.7,28.36,25.59,28.36,10.744763,1.17851025E8,002297
600636.SH,退市国化,1.84,20260618,15087069.59,5577934.59,9509135.0,退市整理证券,单日榜,8096,-0.54054054,,0.3697162365909124,19/92,807091715.68,1.85,1.92,1.82,1.84,5.405405,1.436095E7,600636
600193.SH,退市创兴,0.15,20260618,1001907.05,354236.05,647671.0,退市整理证券,单日榜,6560,-6.25,,0.3535617899884026,20/92,63805950.0,0.15,0.16,0.15,0.15,6.25,1.0058047E7,600193
600226.SH,亨通股份,9.76,20260618,287106666.12,100479388.14,186627277.98,日涨幅偏离值达7%的证券,单日榜,6442,10.03382187,铜箔增资+PCB概念+电解铜箔,0.3499723273509899,21/92,29029960746.24,8.87,9.76,8.87,9.76,10.033821,2.27804772E8,600226
603313.SH,梦百合,5.56,20260618,29404392.6,9397550.6,20006842.0,日涨幅偏离值达7%的证券,单日榜,2352,10.0990099,智能床+美国产能+实控人代偿应收款,0.3195968278562571,23/92,3172463080.6,5.01,5.56,4.94,5.56,12.277227,2.1169928E7,603313
600172.SH,黄河旋风,14.01,20260618,539950951.42,166155907.51,373795043.91,日换手率达20%的证券,单日榜,6675,5.33834586,,0.3077240758128712,24/92,17880343057.5,13.8,14.63,13.78,14.01,6.390977,3.42833474E8,600172
600599.SH,退市熊猫,0.42,20260618,837021.0,254358.42,582662.58,退市整理证券,单日榜,6016,5,,0.30388535054676047,25/92,69720000.0,0.4,0.43,0.39,0.42,10,3961152,600599
002579.SZ,中京电子,20.32,20260618,584732541.82,177071008.87,407661532.95,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3673,10.01624256,定增通过+PCB+高阶HDI+AIPC,0.3028239343732443,26/92,11854929686.08,19.01,20.32,18.98,20.32,7.255008,7.0870211E7,002579
