股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601016.SH,节能风电,4.69,20260506,574503630.36,438541062.37,135962567.99,日涨幅偏离值达7%的证券,单日榜,2815,10.093896713615038,风电+储能突破+绿电扩张+央企,0.7633390620964361,1/90,28319151000.000,4.24,4.69,4.24,4.69,10.563,590512424,601016
600527.SH,江南高纤,3.25,20260506,62471649.75,43142005.25,19329644.5,日涨幅偏离值达7%的证券,单日榜,5447,10.169491525423723,一季报增长+复合短纤维+涤纶毛条,0.6905853362708738,3/90,5628222900.000,3.01,3.25,2.97,3.25,9.492,126519611,600527
001309.SZ,德明利,577.29,20260506,908038957.26,566986707.46,341052249.8,日涨幅偏离值达7%的证券,单日榜,930,9.99980945485033,存储芯片+业绩暴增+国产替代,0.6244079099545219,5/90,93132129000.000,570.0,577.29,560.38,577.29,3.222,7883004,001309
000338.SZ,潍柴动力,34.32,20260506,1934683573.49,1131065454.74,803618118.75,日涨幅偏离值达7%的证券,单日榜,4619,10.000000000000004,订单需求饱满+数据中心+SOFC+山东国资,0.5846255533661543,7/90,171719880000.000,34.18,34.32,34.01,34.32,0.994,123050812,000338
600719.SH,大连热电,8.53,20260506,63516810.06,31905155.06,31611655.0,日涨幅偏离值达7%的证券,单日榜,7225,10.064516129032251,热电联产+新能源注入预期+大连国资+业绩增长,0.5023104124697284,13/90,3451234600.000,7.75,8.53,7.75,8.53,10.065,42006906,600719
000402.SZ,金融街,3.49,20260506,157606365.95,67846690.97,89759674.98,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7239,10.094637223974773,一季度扭亏为盈+房地产+北京国资,0.43048191969304145,16/90,10430402300.000,3.17,3.49,3.08,3.49,12.934,215803710,000402
603045.SH,福达合金,51.35,20260506,138349396.1,57620178.86,80729217.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1932,10.004284490145677,风光储能+数据中心+电接触材料+业绩大增,0.4164830529390363,18/90,6955108700.000,51.35,51.35,50.52,51.35,1.778,9438521,603045
605389.SH,长龄液压,122.34,20260506,140981529.3,54014283.85,86967245.45,日振幅值达15%的证券,单日榜,1240,4.581979825611215,,0.38313021654816165,22/90,16670875000.000,119.95,125.0,105.32,122.34,16.823,5558633,605389
603601.SH,再升科技,16.73,20260506,536149171.29,201788465.26,334360706.03,日换手率达20%的证券,单日榜,2739,5.552050473186125,,0.3763662727939829,23/90,19111364000.000,16.0,17.44,16.0,16.73,9.085,297505790,603601
603190.SH,亚通精工,27.94,20260506,60789292.87,22204617.87,38584675.0,日换手率达20%的证券,单日榜,777,-1.3766325450052843,,0.36527185663247214,25/90,1148769360.000,28.86,28.86,27.72,27.94,4.024,11484891,603190
002428.SZ,云南锗业,77.01,20260506,1468920231.8,420666481.47,1048253750.33,日涨幅偏离值达7%的证券,单日榜,3860,9.99857163262391,磷化铟扩产+光伏锗+商业航天,0.28637802949621,27/90,50290273000.000,75.0,77.01,73.43,77.01,5.114,120624672,002428
002181.SZ,粤传媒,18.14,20260506,400043966.27,108412064.34,291631901.93,日振幅值达15%的证券,单日榜,4485,10.00606428138267,AI应用+世界杯+广州国资,0.2710003736610038,30/90,20580503000.000,16.49,18.14,15.7,18.14,14.797,159880840,002181
000925.SZ,众合科技,10.0,20260506,256764269.06,68665717.66,188098551.4,日换手率达20%的证券,单日榜,6518,8.813928182807405,,0.26742707585982056,32/90,6732443100.000,9.48,10.08,9.23,10.0,9.249,215113250,000925
603937.SH,丽岛新材,16.78,20260506,29640718.0,6915819.0,22724899.0,日涨幅偏离值达7%的证券,单日榜,2062,10.032786885245908,电池铝箔+锂电池概念+扭亏为盈,0.23332157473378343,35/90,3505183000.000,15.77,16.78,15.77,16.78,6.623,10390400,603937
002149.SZ,西部材料,69.86,20260506,731660507.0,168567168.92,563093338.08,日涨幅偏离值达7%的证券,单日榜,4550,9.998425444811843,商业航天+稀有金属+国企+章建平新进,0.23038986976510403,36/90,34101410000.000,65.42,69.86,65.02,69.86,7.621,68366024,002149
603050.SH,科林电气,23.62,20260506,194569921.23,40676914.55,153893006.68,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2198,8.847926267281114,,0.20906065178448652,37/90,9526399300.000,22.18,23.87,22.0,23.62,8.618,22492850,603050
002181.SZ,粤传媒,18.14,20260506,790337134.47,63120402.85,727216731.62,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4485,10.00606428138267,AI应用+世界杯+广州国资,0.0798651614571148,45/90,20580503000.000,16.49,18.14,15.7,18.14,14.797,159880840,002181
601991.SH,大唐发电,4.58,20260506,185216046.3,8372107.98,176843938.32,日涨幅偏离值达7%的证券,单日榜,4704,10.096153846153845,蒙电入苏+绿电+央企,0.04520185020275967,47/90,56774088000.000,4.58,4.58,4.51,4.58,1.683,329810220,601991
