股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
002902.SZ,铭普光磁,32.85,-4.589,20240314,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,27499026,1.138151,11145868.38,0.461314,16353157.62,买入金额最大的前5名,日换手率达20%的证券,单日榜,1565,002902
603580.SH,艾艾精工,20.25,9.995,20240314,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,5,0,0.0,5813061.0,0.564078,-5813061.0,卖出金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1654,603580
