股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
600676.SH,交运股份,3.67,9.880,20240717,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,8968568.0,1.511262,0.0,0.0,8968568.0,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7492,600676
600662.SH,外服控股,4.46,10.124,20240717,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,30336566.46,28.848629,0.0,0.0,30336566.46,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,7568,600662
600822.SH,上海物贸,8.87,10.050,20240717,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,12148994.84,6.757736,0.0,0.0,12148994.84,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,7400,600822
600626.SH,申达股份,2.98,-7.740,20240717,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,0.0,0.0,27451013.21,9.755691,-27451013.21,卖出金额最大的前5名,日振幅值达15%的证券,单日榜,7678,600626
