股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
605298.SH,必得科技,12.51,20240308,27326375.45,18883846.45,8442529.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6910483420881198,1/70,高铁+增持,10.026,735,1756404000.000,12.51,12.51,12.51,12.51,0.000,1101195.00,605298
001208.SZ,华菱线缆,9.24,20240308,159643464.0,108737984.0,50905480.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6811301964733113,2/70,电线电缆+机器人+光伏电缆+湖南国资,10.000,657,2292192200.000,8.69,9.24,8.61,9.24,7.500,19369928.00,001208
002325.SZ,洪涛股份,1.76,20240308,53718060.4,31707625.1,22010435.3,日振幅值达15%的证券,单日榜,0.5902600515338041,4/70,氢能源+预重整+控制权拟变更+建筑装饰+华为,10.000,3452,2533168800.000,1.56,1.76,1.52,1.76,15.000,198407400.00,002325
603580.SH,艾艾精工,13.84,20240308,39112218.0,20594345.92,18517872.08,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5265450790850061,5/70,轻型输送带+年报预增+小盘低价股,10.016,1650,1808517100.000,13.33,13.84,13.32,13.84,4.134,5798420.00,603580
600818.SH,中路股份,18.76,20240308,77644994.5,40588576.79,37056417.71,日涨幅偏离值达7%的证券,单日榜,0.5227455684860663,6/70,高空风能+自行车,10.029,7318,4464090400.000,16.99,18.76,16.64,18.76,12.434,24428281.00,600818
603508.SH,思维列控,21.81,20240308,156340724.49,80295651.09,76045073.4,日振幅值达15%的证券,单日榜,0.5135939554580735,7/70,高速铁路+无人驾驶+无人机,9.985,1994,8315594200.000,19.00,21.81,18.20,21.81,18.205,33818820.00,603508
603131.SH,上海沪工,19.07,20240308,128255824.91,65775170.66,62480654.25,日振幅值达15%的证券,单日榜,0.5128435352246646,8/70,卫星+机器人+焊接切割装备,9.977,1884,6064058800.000,17.00,19.07,16.45,19.07,15.110,66242184.00,603131
603887.SH,城地香江,6.02,20240308,23753620.8,10775997.8,12977623.0,日涨幅偏离值达7%的证券,单日榜,0.45365706099004494,9/70,数据中心+算力租赁+华为,10.055,1804,2713563800.000,5.47,6.02,5.40,6.02,11.335,16973205.00,603887
603778.SH,国晟科技,3.91,20240308,19155945.0,8054170.0,11101775.0,日涨幅偏离值达7%的证券,单日榜,0.4204527628368112,10/70,光伏概念+新型城镇化,10.141,1989,2513571400.000,3.52,3.91,3.52,3.91,10.986,22813200.00,603778
002916.SZ,深南电路,89.32,20240308,337666023.75,120810530.82,216855492.93,日涨幅偏离值达7%的证券,单日榜,0.3577811278680655,13/70,PCB+数据中心+央企,10.000,1513,45610348000.000,81.32,89.32,80.94,89.32,10.320,15509638.00,002916
000008.SZ,神州高铁,2.57,20240308,147268571.0,52515915.4,94752655.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35659961282574,14/70,高铁+机器人+云计算+央企国企改革,9.829,7751,6904753400.000,2.37,2.57,2.28,2.57,12.393,250779140.00,000008
603508.SH,思维列控,21.81,20240308,176800256.81,58591715.86,118208540.95,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.33140062643102447,16/70,高速铁路+无人驾驶+无人机,9.985,1994,8315594200.000,19.00,21.81,18.20,21.81,18.205,33818820.00,603508
603131.SH,上海沪工,19.07,20240308,180488142.11,56425851.46,124062290.65,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.31262913341758924,17/70,卫星+机器人+焊接切割装备,9.977,1884,6064058800.000,17.00,19.07,16.45,19.07,15.110,66242184.00,603131
603327.SH,福蓉科技,16.67,20240308,123446163.68,37598909.02,85847254.66,日涨幅偏离值达7%的证券,单日榜,0.30457737931382595,18/70,AI手机+供货三星S24系列手机+新能源汽车+国企改革,10.033,1165,11297092300.000,15.31,16.67,15.31,16.67,8.977,83651950.00,603327
001209.SZ,洪兴股份,17.23,20240308,61179636.8,16517939.68,44661697.12,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2699908097525679,20/70,家居服饰+跨境电商+三胎,10.026,636,694159810.000,16.20,17.23,15.72,17.23,9.642,12843821.00,001209
603273.SH,天元智能,31.00,20240308,76566931.49,19932143.72,56634787.77,日换手率达20%的证券,单日榜,0.26032313600817647,22/70,,-4.908,93,1627550800.000,32.27,34.00,29.90,31.00,12.577,34734212.00,603273
600207.SH,安彩高科,5.71,20240308,70733547.0,17967742.0,52765805.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.25402009035401546,23/70,河南国资+光伏概念+低辐射玻璃,10.019,5975,5998656900.000,5.71,5.71,5.22,5.71,9.441,84133664.00,600207
001324.SZ,长青科技,22.91,20240308,24940137.0,4702002.84,20238134.16,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1885315561819087,26/70,轨道交通+机器人+三明治复合材料+次新股,9.986,195,790395000.000,22.91,22.91,22.83,22.91,0.384,2860759.00,001324
600281.SH,华阳新材,3.80,20240308,15440761.0,2908639.0,12532122.0,日涨幅偏离值达7%的证券,单日榜,0.18837407042308343,27/70,稀土磁材回收+贵金属+可降解塑料+国企改革,10.145,5657,1954727700.000,3.75,3.80,3.69,3.80,3.188,13670712.00,600281
600560.SH,金自天正,17.91,20240308,129195671.5,23691393.5,105504278.0,日振幅值达15%的证券,单日榜,0.18337606225453149,28/70,,-2.131,5211,4005490900.000,18.88,20.13,17.50,17.91,14.372,62191328.00,600560
603261.SH,立航科技,34.44,20240308,53326965.0,6446995.0,46879970.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.120895591939275,29/70,飞机地面保障设备+低空经济+可控核聚变+军工,9.997,482,905678190.000,32.28,34.44,31.00,34.44,10.987,8845799.00,603261
002463.SZ,沪电股份,31.74,20240308,355309874.96,22937286.11,332372588.85,日涨幅偏离值达7%的证券,单日榜,0.06455572368367817,30/70,PCB+AI基础设施+华为,10.017,3292,60539186000.000,29.60,31.74,29.05,31.74,9.324,88307092.00,002463
603717.SH,天域生态,6.37,20240308,38087784.6,2428128.4,35659656.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.06375084362349602,31/70,,1.111,1690,1848231500.000,6.20,6.56,6.10,6.37,7.302,17123020.00,603717
002611.SZ,东方精工,8.58,20240308,267835323.1,16497260.58,251338062.52,日换手率达20%的证券,单日榜,0.06159479036990398,32/70,,-5.089,3041,8529994100.000,9.04,9.04,8.14,8.58,9.956,357655290.00,002611
001209.SZ,洪兴股份,17.23,20240308,37133301.0,1583590.0,35549711.0,日换手率达20%的证券,单日榜,0.04264608740278705,33/70,家居服饰+跨境电商+三胎,10.026,636,694159810.000,16.20,17.23,15.72,17.23,9.642,12843821.00,001209
605186.SH,健麾信息,44.00,20240308,117227659.5,3080583.06,114147076.44,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.026278636570407687,34/70,,5.213,778,5984000000.000,42.36,44.44,40.91,44.00,8.441,5291100.00,605186
