股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601279.SH,英利汽车,3.69,20250415,23729612.23,16103230.42,7626381.81,日涨幅偏离值达7%的证券,单日榜,969,10.149253731,防撞系统零部件+汽车零部件+比亚迪概念,0.6786132981828333,1/66,5851550300.000,3.35,3.69,3.35,3.69,10.149,11660316,601279
603128.SH,华贸物流,6.58,20250415,99895572.0,67786331.0,32109241.0,日涨幅偏离值达7%的证券,单日榜,3130,10.033444816,跨境电商+敦煌网合作+物流+国企改革,0.6785719290941145,2/66,8613525900.000,5.96,6.58,5.85,6.58,12.207,72378193,603128
603335.SH,迪生力,4.35,20250415,45679350.0,30487410.0,15191940.0,日涨幅偏离值达7%的证券,单日榜,1900,10.126582278,车轮+动力电池回收,0.6674221502714027,3/66,1862429000.000,4.35,4.35,4.35,4.35,0.000,10524400,603335
000505.SZ,京粮控股,7.94,20250415,154810063.92,102391554.74,52418509.18,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7856,9.972299169,油脂油料+粮食概念+海南+国企,0.661401152788827,4/66,4942772000.000,7.21,7.94,7.01,7.94,12.881,96223970,000505
000016.SZ,深康佳A,5.68,20250415,200096069.96,123161135.95,76934934.01,日振幅值达15%的证券,单日榜,8046,7.575757576,,0.6155100196351703,6/66,9068652800.000,4.99,5.77,4.98,5.68,14.962,273056190,000016
000505.SZ,京粮控股,7.94,20250415,116784638.98,70248847.02,46535791.96,日涨幅偏离值达7%的证券,单日榜,7856,9.972299169,油脂油料+粮食概念+海南+国企,0.6015247179214254,7/66,4942772000.000,7.21,7.94,7.01,7.94,12.881,96223970,000505
600981.SH,汇鸿集团,2.82,20250415,50902606.0,29884249.0,21018357.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,5053,10.15625,跨境电商+供应链运营+参股弘业期货+参股半导体,0.5870868183055303,8/66,6323661600.000,2.56,2.82,2.45,2.82,14.453,88305814,600981
001335.SZ,信凯科技,52.81,20250415,76088115.09,41528678.26,34559436.83,无价格涨跌幅限制的证券,单日榜,1,312.578125,,0.5457971749054139,11/66,1212708830.000,51,65.9,48.73,52.81,134.141,19387515,001335
603456.SH,九洲药业,14.03,20250415,114851436.79,51095612.3,63755824.49,日涨幅偏离值达7%的证券,单日榜,2557,10.039215686,一季报增长+创新药+CRO+多肽药,0.4448843978628297,14/66,12560158700.000,13.42,14.03,13.41,14.03,4.863,59274919,603456
002553.SZ,南方精工,19.71,20250415,177333618.0,72586351.0,104747267.0,日涨幅偏离值达7%的证券,单日榜,3435,9.988839286,机器人+轴承+减速器,0.40932087112777454,15/66,4943268000.000,18.09,19.71,18,19.71,9.542,63434604,002553
600644.SH,乐山电力,8.49,20250415,94002060.95,37530094.3,56471966.65,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7782,9.974093264,电力+光储,0.39924756883747875,16/66,4571021600.000,7.99,8.49,7.86,8.49,8.161,50678036,600644
605188.SH,国光连锁,10.36,20250415,45312208.0,14917010.0,30395198.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1143,9.978768577,零售+生鲜食品+智能物流,0.3292051007534217,19/66,5134208800.000,10.36,10.36,10.36,10.36,0.000,15357789,605188
002165.SZ,红宝丽,8.95,20250415,300003107.0,82150280.1,217852826.9,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,4272,9.950859951,光刻胶+环氧丙烷衍生品+出海,0.27383143101914603,21/66,6512284000.000,7.8,8.95,7.8,8.95,14.128,329209530,002165
600735.SH,新华锦,5.95,20250415,65477886.88,17230505.06,48247381.82,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6963,9.981515712,服装纺织+假发+跨境电商+养老+石墨新材料,0.2631499866753183,22/66,2531438400.000,5.42,5.95,5.32,5.95,11.645,36612596,600735
000899.SZ,赣能股份,10.62,20250415,97716781.0,22592714.17,75124066.83,日涨幅偏离值达7%的证券,单日榜,6636,10.051813472,电力+国企,0.231206082914254,23/66,10361697800.000,9.66,10.62,9.49,10.62,11.710,89426792,000899
000062.SZ,深圳华强,25.91,20250415,530575409.3,76836668.02,453738741.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6833,1.568012544,,0.144817620027608,25/66,27074110000.000,26.68,27.98,24.94,25.91,11.917,120678411,000062
