股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002261.SZ,拓维信息,10.8,20240823,178090801.0,129286998.0,48803803.0,日涨幅偏离值达7%的证券,单日榜,0.7259611236180582,2/52,华为昇腾+华为鲲鹏+华为海思概念,9.980,3912,12175604600.000,10,10.8,9.99,10.8,8.249,103960904,002261
605398.SH,新炬网络,15.51,20240823,28349610.88,19870023.6,8479587.28,日涨幅偏离值达7%的证券,单日榜,0.7008922868150493,3/52,华为鲲鹏+数据中心+智慧运维,10.000,871,2523731000.000,14.26,15.51,13.9,15.51,11.418,6575506,605398
000020.SZ,深华发A,11.97,20240823,45023837.68,27884235.68,17139602.0,日振幅值达15%的证券,单日榜,0.6193216108805054,4/52,精密注塑件+显示器+深圳,10.018,7872,2168549700.000,10.2,11.97,10.2,11.97,16.268,22394975,000020
603038.SH,华立股份,7.55,20240823,19883628.0,12256526.0,7627102.0,日涨幅偏离值达7%的证券,单日榜,0.6164129604516841,5/52,低价微盘股+鸿蒙概念+人工智能+装修建材,10.058,1849,2028512200.000,6.93,7.55,6.88,7.55,9.767,3253570,603038
603768.SH,常青股份,11.33,20240823,22523579.58,13555263.58,8968316.0,日涨幅偏离值达7%的证券,单日榜,0.6018254572659716,6/52,华为汽车（智界R7）+冲压焊接件+一体化压铸+新能源汽车,10.000,1805,2311320000.000,10.63,11.33,10.26,11.33,10.388,7471512,603768
001287.SZ,中电港,18.87,20240823,119389144.48,69857555.48,49531589.0,日涨幅偏离值达7%的证券,单日榜,0.5851248518805032,7/52,电子元器件分销+华为海思概念+中字头,10.029,336,8253634200.000,16.98,18.87,16.98,18.87,11.020,38734222,001287
001379.SZ,腾达科技,24.13,20240823,73073240.38,34132308.03,38940932.35,日换手率达20%的证券,单日榜,0.4670972281029698,8/52,,-6.218,144,1206500000.000,24.89,25.18,23.88,24.13,5.053,20135317,001379
600839.SH,四川长虹,5.04,20240823,200804382.0,93361829.08,107442552.92,日涨幅偏离值达7%的证券,单日榜,0.46493920177498915,9/52,华为海思概念+家电+虚拟现实,10.044,7407,23259392000.000,4.56,5.04,4.55,5.04,10.699,407637752,600839
603118.SH,共进股份,7.04,20240823,32010368.0,14247480.0,17762888.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.44508954098871967,11/52,华为海思概念+交换机+先进封装+入股芯物科技,10.000,2314,5542425900.000,7.04,7.04,7.04,7.04,0.000,10424917,603118
002987.SZ,京北方,10.9,20240823,55880711.02,23014120.34,32866590.68,日涨幅偏离值达7%的证券,单日榜,0.4118437278252083,14/52,鸿蒙概念+跨境支付+金融科技+信创,9.990,1047,6545146600.000,9.88,10.9,9.81,10.9,10.999,39615405,002987
000062.SZ,深圳华强,16.97,20240823,149266423.0,60240106.0,89026317.0,日涨幅偏离值达7%的证券,单日榜,0.403574392614741,15/52,华为海思概念+电子元器件分销+汽车电子,9.981,6681,17725971000.000,16.97,16.97,16.96,16.97,0.065,25796313,000062
001339.SZ,智微智能,29.92,20240823,64550179.85,24492120.18,40058059.67,日换手率达20%的证券,单日榜,0.37942760557622207,16/52,,5.315,493,2177942400.000,28.87,30.25,28.57,29.92,5.913,15783328,001339
000020.SZ,深华发A,11.97,20240823,56127044.68,18217617.56,37909427.12,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.32457824323131634,18/52,精密注塑件+显示器+深圳,10.018,7872,2168549700.000,10.2,11.97,10.2,11.97,16.268,22394975,000020
