股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
601921.SH,浙版传媒,9.63,10.057,20240612,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,19350770,3.182281,0.0,0.0,19350770.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,698,601921
603172.SH,万丰股份,16.98,-0.586,20240612,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,0,0.0,23238745.85,6.932566,-23238745.85,卖出金额最大的前5名,日换手率达20%的证券,单日榜,265,603172
