股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603256.SH,宏和科技,7.65,20240325,38806146.0,29827335.7,8978810.3,日涨幅偏离值达7%的证券,单日榜,0.7686240138353342,2/66,覆铜板+华为+消费电子,10.072,1136,6729915400.000,6.95,7.65,6.89,7.65,10.935,10745190.00,603256
001896.SZ,豫能控股,5.41,20240325,100852738.76,71518109.48,29334629.28,日涨幅偏离值达7%的证券,单日榜,0.7091340340314621,3/66,投资光伏+电力+智能物流+华为+河南国资,9.959,6342,7145427000.000,5.05,5.41,4.95,5.41,9.350,84604886.00,001896
002725.SZ,跃岭股份,10.95,20240325,61909711.7,42703159.7,19206552.0,日涨幅偏离值达7%的证券,单日榜,0.6897651196783073,4/66,参股光芯片+铝合金车轮+碳纤维产品,10.050,2469,2299674800.000,9.99,10.95,9.99,10.95,9.648,22201274.00,002725
600577.SH,精达股份,5.04,20240325,483232551.67,295860539.0,187372012.67,日涨幅偏离值达7%的证券,单日榜,0.6122529162771374,5/66,电磁线+可控核聚变+高压快充,10.044,5228,10059056900.000,4.95,5.04,4.56,5.04,10.480,355914660.00,600577
002669.SZ,康达新材,12.57,20240325,156086166.76,90550278.76,65535888.0,日涨幅偏离值达7%的证券,单日榜,0.5801300694329384,6/66,低空经济+先进封装+光刻胶+胶粘剂+国企,9.974,2904,3820039600.000,12.00,12.57,12.00,12.57,4.987,50103628.00,002669
000628.SZ,高新发展,86.00,20240325,827238952.94,467927498.14,359311454.8,日换手率达20%的证券,单日榜,0.5656497393854457,7/66,,1.177,6630,16518367000.000,86.49,92.87,86.00,86.00,8.082,57885531.00,000628
002828.SZ,贝肯能源,9.65,20240325,69123673.0,38938978.0,30184695.0,日涨幅偏离值达7%的证券,单日榜,0.5633233349738229,8/66,油气开采+一带一路,10.034,1772,1862780600.000,8.80,9.65,8.80,9.65,9.692,27383100.00,002828
600577.SH,精达股份,5.04,20240325,562155169.19,315138850.0,247016319.19,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.560590504671652,9/66,电磁线+可控核聚变+高压快充,10.044,5228,10059056900.000,4.95,5.04,4.56,5.04,10.480,355914660.00,600577
603221.SH,爱丽家居,10.76,20240325,25603142.0,14258603.0,11344539.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5569083278919439,10/66,PVC弹性地板+外销,10.020,973,2582400000.000,10.07,10.76,9.40,10.76,13.906,6921667.00,603221
002669.SZ,康达新材,12.57,20240325,165048040.76,91629213.76,73418827.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5551669279930446,11/66,低空经济+先进封装+光刻胶+胶粘剂+国企,9.974,2904,3820039600.000,12.00,12.57,12.00,12.57,4.987,50103628.00,002669
605588.SH,冠石科技,48.68,20240325,57466737.0,28576259.0,28890478.0,日换手率达20%的证券,单日榜,0.4972660793321187,12/66,,7.343,633,1124486630.000,46.22,49.89,46.22,48.68,8.093,7461300.00,605588
600243.SH,青海华鼎,5.16,20240325,44600798.16,16014250.16,28586548.0,日涨幅偏离值达7%的证券,单日榜,0.3590574792529677,13/66,工业母机+减速器+医疗器械,10.021,5661,2264466000.000,5.13,5.16,5.00,5.16,3.412,32667227.00,600243
605198.SH,安德利,26.24,20240325,35428342.36,12142885.36,23285457.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.34274494800269845,14/66,浓缩果汁+业绩增长,10.021,850,7098864600.000,26.22,26.24,24.10,26.24,8.973,3374739.00,605198
001300.SZ,三柏硕,15.50,20240325,24128330.52,4873827.74,19254502.78,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.20199606168193357,18/66,,2.990,349,1026395850.000,14.90,16.44,14.25,15.50,14.552,21238966.00,001300
600683.SH,京投发展,5.01,20240325,66401122.0,7123018.79,59278103.21,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.10727256671958044,20/66,房地产开发+物业管理+北京国资,10.110,7398,3711295800.000,4.55,5.01,4.40,5.01,13.407,95907755.00,600683
