股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
001376.SZ,百通能源,15.69,20240219,38644398.23,25235775.23,13408623.0,日换手率达20%的证券,单日榜,0.6530254418713975,3/89,,2.818,70,723152100.000,15.10,15.70,14.74,15.69,6.291,14003304.00,001376
000056.SZ,皇庭国际,2.09,20240219,26086819.0,14641969.34,11444849.66,日振幅值达15%的证券,单日榜,0.5612784502395635,5/89,功率半导体+先进封装+商业管理+智能物流,10.000,6697,1888793200.000,1.91,2.09,1.79,2.09,15.790,78152222.00,000056
600239.SH,云南城投,2.39,20240219,32467577.0,18010374.0,14457203.0,日涨幅偏离值达7%的证券,单日榜,0.5547187583477511,6/89,房地产+养老+化债+中缅皎漂港,10.138,5865,3837591700.000,2.18,2.39,2.18,2.39,9.677,72101225.00,600239
600698.SH,湖南天雁,3.93,20240219,23617602.5,12525195.1,11092407.4,日涨幅偏离值达7%的证券,单日榜,0.5303330471414277,7/89,中兵系+发动机零部件+年报扭亏,10.084,7343,3263256900.000,3.58,3.93,3.53,3.93,11.205,24217340.00,600698
002281.SZ,光迅科技,26.17,20240219,179679440.28,82730966.06,96948474.22,日涨幅偏离值达7%的证券,单日榜,0.4604364635769,9/89,高速光模块+华为+液冷服务器+激光雷达,10.004,3519,19781637000.000,25.02,26.17,24.41,26.17,7.398,45972196.00,002281
603388.SH,元成股份,4.71,20240219,36852252.0,15659420.0,21192832.0,日振幅值达15%的证券,单日榜,0.4249243709719558,10/89,,7.046,1677,1534205100.000,4.26,4.80,4.14,4.71,15.000,47811963.00,603388
002229.SZ,鸿博股份,18.77,20240219,138350797.95,50112724.72,88238073.23,日涨幅偏离值达7%的证券,单日榜,0.3622149309041987,13/89,算力租赁+英伟达+年报预增,10.023,3837,9256693900.000,18.60,18.77,17.94,18.77,4.865,43007215.00,002229
002261.SZ,拓维信息,12.96,20240219,163596726.29,59033354.74,104563371.55,日涨幅偏离值达7%的证券,单日榜,0.3608467973580011,14/89,年报扭亏+华为昇腾,10.017,3784,14549793000.000,12.55,12.96,12.47,12.96,4.160,51943971.00,002261
603528.SH,多伦科技,5.23,20240219,25810261.83,9281931.07,16528330.76,日涨幅偏离值达7%的证券,单日榜,0.35962173228368216,15/89,华为昇腾+卫星导航+无人驾驶+充电桩+教学机器人,10.105,1895,3692014600.000,4.84,5.23,4.84,5.23,8.211,20718825.00,603528
605318.SH,法狮龙,16.73,20240219,17510218.79,5746685.79,11763533.0,日振幅值达15%的证券,单日榜,0.3281904046385705,18/89,,8.990,859,2161033400.000,14.20,16.89,14.20,16.73,17.524,4552612.00,605318
