股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600343.SH,航天动力,10.73,20240102,69870484.4,45202960.4,24667524.0,日涨幅偏离值达7%的证券,单日榜,5040,10.051,中航系+通用设备+水利,0.6469535854541749,1/62,6847954100.000,9.75,10.73,9.75,10.73,10.051,18581702.00,600343
600792.SH,云煤能源,5.13,20240102,114397550.34,71120874.26,43276676.08,日涨幅偏离值达7%的证券,单日榜,6530,10.086,焦炭+煤化工+云南国资,0.6216992763273536,2/62,5078308100.000,4.68,5.13,4.64,5.13,10.515,89104861.00,600792
603332.SH,苏州龙杰,12.61,20240102,42237315.66,23312783.45,18924532.21,日涨幅偏离值达7%的证券,单日榜,1204,10.035,龙字辈+涤纶+军工,0.5519475630899978,4/62,2728138000.000,11.48,12.61,11.39,12.61,10.646,25512178.00,603332
002174.SZ,游族网络,12.61,20240102,170974075.78,83681187.76,87292888.02,日涨幅偏离值达7%的证券,单日榜,3956,10.035,网络游戏+出海,0.4894378716670259,5/62,11527860700.000,11.78,12.61,11.78,12.61,7.243,60150588.00,002174
000595.SZ,宝塔实业,5.70,20240102,79387344.0,38341402.3,41045941.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6724,10.039,军工+光伏支架+机器人+国企改革,0.48296618035237454,6/62,6487840700.000,5.33,5.70,5.20,5.70,9.653,57979782.00,000595
600257.SH,大湖股份,6.79,20240102,62259839.0,29102222.56,33157616.44,日涨幅偏离值达7%的证券,单日榜,5718,10.049,淡水养殖+白酒+互联网医疗,0.46743170280282925,7/62,3267600500.000,6.45,6.79,6.33,6.79,7.455,67460167.00,600257
605167.SH,利柏特,10.44,20240102,64900907.0,29181563.13,35719343.87,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,593,10.011,核电+特种环烯烃共聚物+工业模块设计+氢能源,0.44963259342431067,8/62,2323060000.000,10.09,10.44,10.06,10.44,4.004,16421102.00,605167
603396.SH,金辰股份,60.12,20240102,296650913.89,124428036.15,172222877.74,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1511,10.009,光伏+TOPCON电池+氢能源,0.41944261866032445,10/62,6973912900.000,53.80,60.12,53.20,60.12,12.662,16781620.00,603396
002632.SZ,道明光学,10.87,20240102,206793819.42,44904573.93,161889245.49,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2945,10.020,PMMA材料+消费电子+虚拟现实+锂电池,0.217146595850616,12/62,6313296100.000,10.25,10.87,10.00,10.87,8.806,94461944.00,002632
603333.SH,尚纬股份,6.28,20240102,62051041.0,12134237.0,49916804.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2838,9.983,核电+特种电缆+光伏+动力储能电池,0.19555251297073323,13/62,3903193200.000,6.28,6.28,6.28,6.28,0.000,19044426.00,603333
603052.SH,可川科技,47.94,20240102,48414599.2,6715127.8,41699471.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,302,10.005,消费电子+OLED+锂电池+光模块,0.13870047281110198,18/62,1402724400.000,47.93,47.94,47.93,47.94,0.023,3387698.00,603052
002584.SZ,西陇科学,10.77,20240102,95981060.0,12522719.0,83458341.0,日涨幅偏离值达7%的证券,单日榜,3061,10.010,核污染防治+阿尔兹海默+光刻胶+锂电池+重组蛋白,0.13047073037117948,19/62,4657936600.000,9.77,10.77,9.77,10.77,10.215,138938470.00,002584
605118.SH,力鼎光电,26.61,20240102,55735934.0,5791343.0,49944591.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,833,10.004,光学镜头+虚拟现实+车载镜头+外销,0.10390680812848674,20/62,10821495400.000,24.43,26.61,24.43,26.61,9.012,8172829.00,605118
002578.SZ,闽发铝业,4.93,20240102,83620550.0,8064607.89,75555942.11,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,3085,10.045,铝型材+光伏+新能源汽车+国企改革,0.09644289459947344,21/62,4245531400.000,4.55,4.93,4.22,4.93,15.848,166199020.00,002578
002632.SZ,道明光学,10.87,20240102,116878681.9,9206507.78,107672174.12,日涨幅偏离值达7%的证券,单日榜,2945,10.020,PMMA材料+消费电子+虚拟现实+锂电池,0.07876977760475581,22/62,6313296100.000,10.25,10.87,10.00,10.87,8.806,94461944.00,002632
002578.SZ,闽发铝业,4.93,20240102,85205682.0,2099076.89,83106605.11,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3085,10.045,铝型材+光伏+新能源汽车+国企改革,0.024635409760583808,23/62,4245531400.000,4.55,4.93,4.22,4.93,15.848,166199020.00,002578
