股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002451.SZ,摩恩电气,6.73,20241010,61998729.0,41617880.0,20380849.0,日涨幅偏离值达7%的证券,单日榜,0.6712698900650044,1/90,机器人+风电+电网设备+AMC,9.967320261,3454,2955472800.000,6.26,6.73,6.05,6.73,11.111,55164312,002451
002347.SZ,泰尔股份,5.43,20241010,63472093.0,41813164.0,21658929.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6587645376685467,2/90,神经网络+机器人+商业航天+高端装备,9.91902834,3567,2679069200.000,5.43,5.43,5.43,5.43,0.000,12168004,002347
002256.SZ,兆新股份,2.16,20241010,67371702.0,43849620.48,23522081.52,日涨幅偏离值达7%的证券,单日榜,0.650861106047165,3/90,投资人工智能机器人公司+锂电原料+光伏发电,10.204081633,3959,3111448800.000,1.94,2.16,1.94,2.16,11.225,119183760,002256
600792.SH,云煤能源,3.69,20241010,18712412.0,11865233.33,6847178.67,日涨幅偏离值达7%的证券,单日榜,0.6340835874071178,5/90,焦炭+煤化工+云南国资,10.149253731,6713,3652818100.000,3.32,3.69,3.32,3.69,11.045,26933379,600792
600439.SH,瑞贝卡,2.82,20241010,37676391.58,21745005.58,15931386.0,日涨幅偏离值达7%的证券,单日榜,0.5771520219453032,6/90,资产注入预期+华为昇腾+假发+外销,10.15625,5163,3192198900.000,2.56,2.82,2.53,2.82,11.328,70680396,600439
002189.SZ,中光学,23,20241010,244704444.0,131802089.0,112902355.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5386174719409673,8/90,,4.450499546,4095,6006640200.000,22.02,24.12,20,23,18.710,33819016,002189
000151.SZ,中成股份,12.83,20241010,69432660.77,34511807.46,34920853.31,日涨幅偏离值达7%的证券,单日榜,0.49705437005104136,9/90,中字头+实控人筹划控制权变更+成套设备出口+污水处理,10.034305317,5839,3950802100.000,11.58,12.83,11.34,12.83,12.779,23906073,000151
002302.SZ,西部建设,6.95,20241010,147423177.88,64969299.02,82453878.86,日涨幅偏离值达7%的证券,单日榜,0.44069935239683905,11/90,水泥概念+国企+西部大开发+混凝土3D打印,9.96835443,3628,8773362400.000,6.32,6.95,6.14,6.95,12.817,87534053,002302
003002.SZ,壶化股份,20.03,20241010,95497539.7,38704821.42,56792718.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4052965295398076,13/90,,5.365597054,978,3662976200.000,20,20.91,18.93,20.03,10.416,15640635,003002
002134.SZ,天津普林,11.52,20241010,105944980.11,28154774.11,77790206.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.26574901501484643,18/90,,5.109489051,4233,2832189300.000,10.55,11.97,10.55,11.52,12.956,30379857,002134
002949.SZ,华阳国际,13.84,20241010,86296286.63,19015933.87,67280352.76,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.22035633991450695,21/90,,5.810397554,1364,2069616500.000,13.27,14.3,13.27,13.84,7.875,11023020,002949
603978.SH,深圳新星,15.93,20241010,64718459.24,11622485.96,53095973.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.17958533154968231,27/90,半导体+铝晶粒细化剂+拟剥离部分六氟磷酸锂项目资产,10.013812155,1741,2748702400.000,15,15.93,14.87,15.93,7.320,29698409,603978
600322.SH,津投城开,1.95,20241010,35155756.0,5809504.1,29346251.9,日涨幅偏离值达7%的证券,单日榜,0.16525043864794145,29/90,房地产+天津国资,10.169491525,5597,2156115000.000,1.76,1.95,1.67,1.95,15.819,132548712,600322
002583.SZ,海能达,7.58,20241010,278662285.46,45328479.86,233333805.6,日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.16266456648474803,30/90,,-6.071871128,3248,9719955700.000,8.6,8.85,7.26,7.58,19.703,447339550,002583
002211.SZ,宏达新材,3.87,20241010,48355368.0,5686880.8,42668487.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.11760598740557615,33/90,神经网络计算（业务或已停止）+高温硅橡胶,9.943181818,4053,1673681300.000,3.67,3.87,3.6,3.87,7.671,43038767,002211
002261.SZ,拓维信息,19,20241010,405604501.87,10039818.21,395564683.66,日换手率达20%的证券,单日榜,0.02475272873874032,38/90,,-5,3939,21420045000.000,20.5,21.68,18,19,18.400,357857410,002261
