股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603333.SH,尚纬股份,5.47,20241224,65311136.0,54274961.0,11036175.0,日涨幅偏离值达7%的证券,单日榜,0.8310215427886601,1/76,特种电缆+锂电池+核电+光伏,10.060362173,3074,3399755900.000,4.99,5.47,4.98,5.47,9.859,21090800,603333
600725.SH,云维股份,4.52,20241224,12037256.92,9102139.92,2935117.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7561639649708498,3/76,并购重组+云南国资+煤化工,9.9756691,6909,5570764400.000,4.52,4.52,4.52,4.52,0.000,1085972,600725
603207.SH,小方制药,32.59,20241224,107336974.0,78173178.75,29163795.25,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7282968378631579,4/76,次新+外用药,9.989875127,80,1277454740.000,31.2,32.59,30.58,32.59,6.784,6334370,603207
600368.SH,五洲交通,5.59,20241224,78899512.95,46785393.84,32114119.11,日涨幅偏离值达7%的证券,单日榜,0.5929744315360822,5/76,交通运输+冷链物流+国企,10.039370079,5821,8997965100.000,5,5.59,4.89,5.59,13.780,95978560,600368
000810.SZ,创维数字,15.16,20241224,206637877.68,121924269.68,84713608.0,日涨幅偏离值达7%的证券,单日榜,0.5900383368668365,6/76,AI眼镜+腾讯合作+折叠屏,10.014513788,6443,16942689000.000,13.63,15.16,13.39,15.16,12.845,76888660,000810
605136.SH,丽人丽妆,9.55,20241224,72413440.0,42581437.0,29832003.0,日振幅值达15%的证券,单日榜,0.5880322354524243,7/76,化妆品+电商+抖音+三胎概念,10.023041475,1026,3824378700.000,8.4,9.55,8.21,9.55,15.438,48475020,605136
600490.SH,鹏欣资源,4.03,20241224,111230705.0,64972903.0,46257802.0,日涨幅偏离值达7%的证券,单日榜,0.584127404388923,8/76,金矿开采+复产,10.109289617,5226,8030264200.000,3.7,4.03,3.7,4.03,9.016,116211859,600490
002119.SZ,康强电子,16.39,20241224,120751850.75,70097126.94,50654723.81,日涨幅偏离值达7%的证券,单日榜,0.5805056113394601,10/76,封装材料+核电,10,4334,6150904800.000,15.15,16.39,15.03,16.39,9.128,49470140,002119
603042.SH,华脉科技,15.35,20241224,73338964.0,39251648.0,34087316.0,日涨幅偏离值达7%的证券,单日榜,0.5352086511612026,12/76,铜缆高速连接+通信设备+数据中心+5G,10.035842294,1840,2465054000.000,13.95,15.35,13.6,15.35,12.545,24934278,603042
002307.SZ,北新路桥,4.73,20241224,132505926.75,68021837.88,64484088.87,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5133493991430085,14/76,新疆国资+基建+高速公路,10,3675,5160575300.000,4.57,4.73,4.27,4.73,10.698,141211570,002307
002364.SZ,中恒电气,9.78,20241224,78440320.61,39546185.39,38894135.22,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5041563456455128,15/76,数据中心+字节+电源系统+液冷超充,10.011248594,3599,5458261400.000,9.78,9.78,9.78,9.78,0.000,16456749,002364
000936.SZ,华西股份,8.39,20241224,118201480.0,44272514.62,73928965.38,日涨幅偏离值达7%的证券,单日榜,0.37455127143924083,17/76,股权无偿划转+国企改革+间接持有索尔斯光电股份+参股券商,9.96068152,6150,7432594800.000,7.61,8.39,7.54,8.39,11.140,118636106,000936
000759.SZ,中百集团,8.13,20241224,417027513.21,154655476.65,262372036.56,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.37085197439268497,18/76,,3.172588832,6696,5330890000.000,7.8,8.58,7.09,8.13,18.909,242792150,000759
605001.SH,威奥股份,8.67,20241224,66967767.0,23701344.3,43266422.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35392167548307235,19/76,轨道交通+高压氧舱+飞行汽车碳纤维+股权转让,10.025380711,1116,3406321600.000,8.67,8.67,8.67,8.67,0.000,9742240,605001
001258.SZ,立新能源,8.27,20241224,78040734.0,27159317.0,50881417.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.34801462784806714,21/76,控股股东变更+新疆国资+光伏+风电,9.973404255,586,3876218700.000,7.9,8.27,7.78,8.27,6.516,36699419,001258
600579.SH,克劳斯,13.21,20241224,167798931.69,53603994.48,114194937.21,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3194537291752885,22/76,重大资产重组+央企+机器人+专用设备,9.991673605,5434,6535150300.000,13.2,13.21,13.19,13.21,0.167,28200483,600579
603097.SH,江苏华辰,24.37,20241224,36472597.23,9442101.23,27030496.0,日换手率达20%的证券,单日榜,0.2588820634422366,28/76,,6.187363834,639,974800000.000,22.95,24.5,22.95,24.37,6.754,10912922,603097
600255.SH,鑫科材料,3.86,20241224,259800715.53,64536386.46,195264329.07,日换手率达20%的证券,单日榜,0.24840726988893833,30/76,,4.043126685,5842,6971727200.000,3.7,4.08,3.53,3.86,14.825,734783000,600255
002582.SZ,好想你,8.51,20241224,71022112.14,16875582.28,54146529.86,日振幅值达15%的证券,单日榜,0.2376102564611788,31/76,,5.061728395,3306,2928458000.000,7.7,8.62,7.29,8.51,16.420,89566471,002582
600198.SH,大唐电信,9.78,20241224,365579692.0,74259034.51,291320657.49,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.20312680418254744,33/76,,-7.561436673,6344,8610847300.000,10.15,10.36,9.65,9.78,6.711,108943641,600198
002582.SZ,好想你,8.51,20241224,118683304.12,22705364.1,95977940.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.19131051556369494,36/76,,5.061728395,3306,2928458000.000,7.7,8.62,7.29,8.51,16.420,89566471,002582
002272.SZ,川润股份,11.81,20241224,171177493.0,26383055.13,144794437.87,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.1541268928970703,37/76,液冷服务器+华为+风电+高端能源装备,9.962756052,3951,4482761200.000,10.55,11.81,10.55,11.81,11.732,133340094,002272
600172.SH,黄河旋风,4.8,20241224,84522635.0,5415521.21,79107113.79,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.06407184548848956,40/76,,1.265822785,6318,6126027600.000,4.8,5.05,4.27,4.8,16.456,333025291,600172
002617.SZ,露笑科技,9,20241224,489544155.84,27643480.17,461900675.67,日振幅值达15%的证券,单日榜,0.056467797317623074,41/76,,-4.458598726,3221,17023084000.000,9.44,9.99,8.48,9,16.030,648010350,002617
603194.SH,中力股份,54.08,20241224,204178874.75,11137522.49,193041352.26,无价格涨跌幅限制的证券,单日榜,0.05454786889014335,42/76,,166.141732283,1,2694721800.000,69.99,69.99,52.58,54.08,85.679,38549620,603194
601908.SH,京运通,3.78,20241224,114655860.64,3812177.14,110843683.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.03324886419866134,43/76,金刚石+光伏+硅能源+高端装备,9.88372093,3228,9127198800.000,3.35,3.78,3.3,3.78,13.954,161393550,601908
002137.SZ,实益达,10.19,20241224,130468677.14,3940294.98,126528382.16,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.030201080185490413,44/76,微信营销+智能终端+深圳,10.043196544,4266,4039916800.000,10.19,10.19,10.19,10.19,0.000,10191834,002137
603803.SH,瑞斯康达,14.72,20241224,125268054.56,1645207.96,123622846.6,日换手率达20%的证券,单日榜,0.013133499724081609,46/76,ASIC芯片+布局硅光芯片+光模块+车联网,10.014947683,1868,6254286000.000,13,14.72,13,14.72,12.855,124233082,603803
