股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
001319.SZ,铭科精技,30.62,20241212,98793935.86,47633593.28,51160342.58,日换手率达20%的证券,单日榜,0.48215098290548053,4/83,人形机器人+华为汽车+飞行汽车+一体化压铸,9.985632184,631,1866809500.000,28.7,30.62,28.7,30.62,6.897,27204545,001319
000681.SZ,视觉中国,23.22,20241212,796277052.95,377153562.69,419123490.26,日涨幅偏离值达7%的证券,单日榜,0.47364615279662253,5/83,视觉版权+剪映等合作,9.995262909,6760,15697272000.000,23.22,23.22,22.47,23.22,3.553,205689830,000681
002400.SZ,省广集团,11.12,20241212,1763726212.32,826044980.83,937681231.49,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.46835215979662914,6/83,营销+TikTok+Meta+广东国资,9.990108803,3549,19194951000.000,11.12,11.12,10.72,11.12,3.957,730239300,002400
002400.SZ,省广集团,11.12,20241212,988800825.11,407527893.12,581272931.99,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.4121435609387403,8/83,营销+TikTok+Meta+广东国资,9.990108803,3549,19194951000.000,11.12,11.12,10.72,11.12,3.957,730239300,002400
601216.SH,君正集团,6.11,20241212,239375213.16,93971676.93,145403536.23,日涨幅偏离值达7%的证券,单日榜,0.39257062454160074,9/83,持有天弘基金15.6%股权+蚂蚁金服概念+能源化工,10.09009009,3358,51556286000.000,5.53,6.11,5.34,6.11,13.874,262078003,601216
002769.SZ,普路通,10.25,20241212,145400133.0,56740624.8,88659508.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.390237777843023,10/83,固态电池+供应链+光储+广州国资,9.978540773,2301,3407082100.000,9.6,10.25,9.36,10.25,9.549,47927592,002769
600506.SH,统一股份,22.35,20241212,333327373.3,112223380.93,221103992.37,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3366761625934548,12/83,润滑油+液冷+工业机器人+央企,9.99015748,5570,3301248600.000,19.83,22.35,19.5,22.35,14.026,37395323,600506
002369.SZ,卓翼科技,8.43,20241212,364984706.91,116969231.68,248015475.23,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.32047707606785547,13/83,AI眼镜+消费电子+华为+机器人,10.052219321,3584,4768434600.000,8.12,8.43,7.9,8.43,6.919,175527060,002369
601010.SH,文峰股份,3.77,20241212,163112997.41,49628913.89,113484083.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3042609398272108,14/83,零售+电商+低价股,9.912536443,3288,6966960000.000,3.77,3.77,3.77,3.77,0.000,26655400,601010
002474.SZ,榕基软件,8.57,20241212,276511720.92,81555137.65,194956583.27,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.29494278715800054,16/83,华为昇思+信创+福建+数据要素,10.01283697,3458,4548664100.000,7.78,8.57,7.73,8.57,10.783,133012286,002474
600881.SH,亚泰集团,2.61,20241212,161010226.18,44390342.18,116619884.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.27569889958650323,17/83,并购重组+长春国资+建材地产医药投资+低价股,10.126582278,7053,8479664500.000,2.61,2.61,2.5,2.61,4.641,269155336,600881
002031.SZ,巨轮智能,8.33,20241212,616865733.1,167122572.2,449743160.9,日涨幅偏离值达7%的证券;日换手率达20%的证券;日振幅值达15%的证券,单日榜,0.27092212005381044,18/83,人形机器人+RV减速器+轮胎模具,10.039630119,4940,16512126000.000,7.8,8.33,7.02,8.33,17.305,1112183260,002031
002512.SZ,达华智能,6.84,20241212,129397277.0,31757801.01,97639475.99,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.24542866547338552,19/83,量子科技+卫星互联网+商业航天,9.967845659,3409,7171431900.000,6.84,6.84,6.84,6.84,0.000,20873255,002512
000564.SZ,供销大集,4.02,20241212,477187191.48,105275407.2,371911784.28,日涨幅偏离值达7%的证券,单日榜,0.220616582086974,20/83,零售+供销社+海航系,10.136986301,7511,57391491000.000,3.58,4.02,3.51,4.02,13.973,1576198700,000564
000785.SZ,居然智家,4.31,20241212,313097725.86,65343570.82,247754155.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2087002409248352,21/83,零售+智能家居+华为,9.948979592,6651,25682564000.000,3.95,4.31,3.92,4.31,9.949,141127400,000785
600979.SH,广安爱众,7,20241212,178332547.67,35429468.36,142903079.31,日振幅值达15%的证券,单日榜,0.19867079129919327,22/83,“丝绸云谷”算力项目+入股华大半导体+水电气+国企改革,10.062893082,4925,8625818500.000,5.98,7,5.85,7,18.082,329391325,600979
600665.SH,天地源,4.02,20241212,61630401.71,11846396.03,49784005.68,日涨幅偏离值达7%的证券,单日榜,0.19221675830936263,23/83,,10.136986301,7648,3473772500.000,3.63,4.02,3.59,4.02,11.781,57823299,600665
002031.SZ,巨轮智能,8.33,20241212,1378410785.67,220877806.06,1157532979.61,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.16024091537606372,24/83,人形机器人+RV减速器+轮胎模具,10.039630119,4940,16512126000.000,7.8,8.33,7.02,8.33,17.305,1112183260,002031
002148.SZ,北纬科技,8,20241212,156874170.6,24578330.72,132295839.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1566754464804163,25/83,四足机器人+低空经济+物联网,10.041265475,4216,3595665900.000,7.6,8,7.1,8,12.380,106482150,002148
603598.SH,引力传媒,21.93,20241212,327235378.34,48999790.46,278235587.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.14973867039855593,26/83,抖音概念+营销+大模型,9.979939819,2323,5874233400.000,21.93,21.93,21.11,21.93,4.112,48165499,603598
002949.SZ,华阳国际,19.6,20241212,110415067.48,16384878.11,94030189.37,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.14839349813346686,27/83,建筑设计+航空小镇+国产软件,9.988776655,1409,2930959900.000,18.49,19.6,18.41,19.6,6.678,16738572,002949
600824.SH,益民集团,4.82,20241212,68796386.84,10193731.57,58602655.27,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1481724846060244,28/83,上海国企改革+零售+黄金概念,10.0456621,7499,5080410500.000,4.8,4.82,4.5,4.82,7.306,95742965,600824
000620.SZ,新华联,2.85,20241212,172010562.47,24207996.31,147802566.16,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1407355220655247,29/83,房地产+文旅景区开发+低价股,10.038610039,6819,11813389100.000,2.66,2.85,2.65,2.85,7.722,232349500,000620
002181.SZ,粤传媒,7.22,20241212,178025815.78,22472500.78,155553315.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.12623169668701856,30/83,参股券商+AI营销+教育+广州国企,10.06097561,4151,8190819000.000,6.58,7.22,6.48,7.22,11.281,118126464,002181
600694.SH,大商股份,26.39,20241212,268272080.69,25267842.85,243004237.84,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09418737419492447,32/83,零售+免税店+破净股+高股息,10.004168404,7553,8261457300.000,26.3,26.39,25.71,26.39,2.835,28993961,600694
601933.SH,永辉超市,6.94,20241212,1430697208.05,134736874.47,1295960333.58,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09417567442774462,33/83,零售+名创优品IP合作预期+胖东来调改,9.984152139,3401,62980757000.000,6.11,6.94,6.1,6.94,13.312,1145989786,601933
002695.SZ,煌上煌,11.77,20241212,111040998.3,10418850.66,100622147.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09382886338837969,34/83,,6.227436823,2980,5465440800.000,10.55,12.19,10.4,11.77,16.155,64481420,002695
002211.SZ,宏达新材,5.83,20241212,134211118.03,7209727.11,127001390.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.053719298489029954,36/83,神经网络计算（业务或已停止）+高温硅橡胶,10,4098,2521333800.000,5.2,5.83,5.2,5.83,11.887,136077800,002211
600828.SH,茂业商业,4.57,20241212,51158828.87,1162401.67,49996427.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.022721428454779247,37/83,零售+信托概念+西部大开发,10.120481928,7490,7912316000.000,4.57,4.57,4.3,4.57,6.506,48065561,600828
